,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
12,Sistema,Sistema,7694535.14,7484238.81,7291872.91,7209097.32,7384840.67,7824289.32,8000538.99,8480910.9,9278634.86,9577800.87,9959855.11,10220746.18,10129313.16,10229606.96,10450767.17,10497118.94,10345248.3,10045138.21,10311456.58,10689510.57,10553855.1,10030232.01,9217992.61,8462526.77,2023-07-12
13,Sistema,Sistema,7854302.46,7612995.31,7417083.2,7302541.65,7450858.55,7824382.72,8016929.42,8687522.57,9574905.4,9895553.45,10259798.77,10526360.38,10419727.34,10490718.28,10720106.16,10728800.97,10582343.24,10036951.37,10461616.05,10911597.63,10748233.36,10331332.54,9662766.35,9043363.69,2023-07-13
14,Sistema,Sistema,8524407.52,8241480.53,8007533.19,7833560.22,7921069.4,8313944.91,8460573.91,9064983.45,9596938.86,9927053.96,10302390.77,10552435.94,10461924.92,10520971.98,10636488.31,10604320.96,10406276.22,10061601.52,10387584.36,10668193.36,10462471.22,9935624.05,9349703.12,8789462.59,2023-07-14
15,Sistema,Sistema,8102528.37,7721090.99,7491536.27,7356492.52,7386661.07,7442244.4,7612404.45,8233881.13,9101701.52,9475857.45,9818590.23,10039104.94,9996102.27,9870867.63,9757201.81,9677729.43,9535187.51,9205558.64,9833908.95,10155788.89,9947933.68,9460402.56,8951290.0,8375378.27,2023-07-15
16,Sistema,Sistema,7808418.92,7425040.56,7262721.8,7059617.35,6897797.38,6749906.65,6687677.43,7064857.64,7501828.0,7824650.74,8093722.28,8346886.0,8468477.37,8402554.92,8283061.43,8263228.6,8162690.17,7990094.49,8802727.55,9346182.81,9328066.1,8933670.98,8453786.36,7885886.46,2023-07-16
17,Sistema,Sistema,7388254.2,7123133.82,6943142.88,6871759.55,7028028.39,7493794.46,7654296.29,8238967.92,9148054.62,9533596.2,9947670.5,10223559.64,10112932.3,10200587.84,10445535.04,10427621.08,10224904.91,9587458.33,10123155.16,10478705.38,10353138.92,9790985.71,9230587.3,8634289.06,2023-07-17
18,Sistema,Sistema,8202591.9,7940968.69,7752252.05,7673045.93,7827421.41,8235235.82,8367271.13,8895270.45,9151585.11,9554341.66,9980131.62,10132072.75,10124894.03,10141166.73,10342576.1,10335263.77,10109986.45,9755785.08,10273937.93,10706746.1,10456837.48,9860586.89,9123429.6,8516887.82,2023-07-18
19,Sistema,Sistema,8315786.08,8007764.01,7621170.83,7521437.9,7727918.13,7995646.34,8282789.55,8697382.3,9231453.29,9605049.97,9922111.8,10181718.81,10110785.51,10180698.83,10331763.74,10295222.21,10158040.8,9795515.71,10223988.77,10650739.09,10394531.97,9801782.48,9134301.8,8613743.39,2023-07-19
20,Sistema,Sistema,8221571.07,7843821.75,7669164.94,7533882.48,7757648.6,7491880.23,7548903.14,7871792.62,8096739.31,8455597.18,8858909.89,9164369.89,9362712.71,9353547.56,9290437.06,9177279.23,9064770.77,9108635.45,9641090.22,10095253.73,10045741.93,9653443.1,9066171.76,8571233.88,2023-07-20
21,Sistema,Sistema,8129926.16,7807459.89,7581043.2,7487117.14,7628521.92,7924691.73,8096109.8,8680930.27,9318236.33,9748777.52,10130816.02,10446312.38,10374199.58,10448087.07,10681691.91,10786045.29,10437861.82,9762760.64,10263429.66,10609093.26,10339604.98,9772359.76,9218327.61,8689087.45,2023-07-21
22,Sistema,Sistema,8429868.61,8132193.05,7906872.37,7711414.04,7683136.5,7716649.77,7853037.45,8338267.88,8894383.09,9299587.41,9794318.41,10009734.83,9912514.31,9791864.84,9569957.26,9413768.7,9307749.47,9169400.26,9711721.98,9922416.71,9636954.46,9266785.1,8867354.67,8411157.72,2023-07-22
23,Sistema,Sistema,8043794.48,7730684.56,7486583.32,7313849.13,7195954.58,7087914.39,6834258.75,7299060.91,7671245.02,7825467.11,8156861.15,8429523.98,8585911.04,8591964.17,8380350.7,8247282.13,8148703.43,8178149.99,8803029.65,9269306.86,9233415.72,8938245.97,8518167.37,8134597.26,2023-07-23
24,Sistema,Sistema,7656548.48,7350845.71,7130484.33,7064428.71,7280017.03,7700825.49,7905549.84,8478300.13,9065362.82,9446980.25,9896556.77,10195508.14,10094410.94,10282291.72,10629747.12,10650786.53,10407702.53,9884719.93,10335966.15,10721086.91,10540579.59,10014579.01,9432123.23,8632434.98,2023-07-24
25,Sistema,Sistema,8130972.99,7831844.87,7586348.94,7505098.11,7639187.92,8025452.24,8208756.53,8743418.29,9283974.98,9607175.25,9956453.59,10289366.02,10220562.12,10371705.87,10593214.55,10581874.37,10375182.87,9923570.27,10547722.72,10953305.31,10667950.61,10051808.43,9286574.16,8580361.38,2023-07-25
26,Sistema,Sistema,8102981.41,7806274.23,7603212.08,7532604.48,7704890.01,8122321.36,8284562.94,8620622.06,9189859.16,9517012.44,9964314.76,10278812.25,10162926.83,10291143.14,10606646.12,10610770.8,10322894.05,9806882.78,10418031.21,10845204.45,10571383.83,9945501.71,9242845.72,8483689.65,2023-07-26
27,Sistema,Sistema,8021328.32,7731141.41,7457916.89,7375432.49,7530968.55,7938910.17,8052944.53,8547609.46,9199669.65,9585934.59,9965970.44,10278058.42,10178092.77,10248069.18,10416557.51,10447816.51,10238029.02,9872450.79,10449073.7,10731964.64,10452978.55,9928049.89,9279418.3,8521976.16,2023-07-27
28,Sistema,Sistema,8131557.33,7859579.74,7614814.96,7575130.51,7668549.66,8050323.67,8296799.6,8687489.12,9373791.58,9753908.97,10172924.65,10519116.63,10496216.29,10599577.66,10783871.0,10692419.62,10445760.03,10146720.79,10403331.0,10678760.04,10468924.68,10037004.47,9435429.69,8756535.5,2023-07-28
29,Sistema,Sistema,8282987.15,7999713.8,7784697.46,7686506.11,7599378.53,7619687.76,7852703.44,8337207.99,8941109.51,9529532.18,9828825.82,10086333.28,10071567.31,9928181.68,9856386.92,9807797.26,9728236.84,9545327.83,10165651.94,10434923.41,10184751.51,9632014.36,9254856.42,8687498.8,2023-07-29
0,Sistema,Sistema,7771888.78,7579364.69,7443208.76,7300392.98,7497129.83,8025257.86,8140847.22,8739045.42,9308207.7,9620767.88,10009662.58,10297086.92,10190506.46,10260371.28,10382583.34,10335786.56,10128999.67,9940291.55,10310604.29,10537074.09,10357980.77,9908950.06,9140350.79,8538400.19,2023-05-31
1,Sistema,Sistema,8122127.95,7863303.47,7701485.48,7600144.82,7775701.96,8160815.11,8287690.74,8643396.03,9007150.45,9278539.04,9642776.03,9850852.81,9731700.5,9875692.64,10033623.58,10019488.26,9825280.32,9536060.52,10185054.39,10375794.43,10162555.96,9482886.25,8974845.25,8427628.43,2023-06-01
2,Sistema,Sistema,7989124.03,7700827.31,7543713.12,7439964.42,7611261.2,7882556.36,8024708.87,8446235.85,8926164.09,9310402.1,9795648.13,10207900.77,10130615.01,10242137.2,10452854.18,10461591.88,10205554.86,9770034.46,10276513.17,10579792.75,10386492.42,9787641.93,9089557.42,8497706.08,2023-06-02
3,Sistema,Sistema,8176331.22,7926415.9,7810873.47,7687968.2,7715883.1,7595871.64,7985144.49,8400792.48,9103964.49,9520915.29,9803961.5,10059961.28,9946582.29,9797608.97,9756466.62,9736585.53,9676032.75,9581202.79,10040295.69,10238915.79,10007386.05,9577340.06,9033504.92,8478893.52,2023-06-03
4,Sistema,Sistema,8139385.61,7836756.84,7602834.62,7420758.01,7320385.05,7160769.18,7031039.88,7333800.6,7707250.14,8023007.5,8163206.97,8089004.28,8273602.87,8311888.36,8191109.68,8121977.71,8088659.02,8108174.93,8826071.83,9205990.88,9109916.34,8830859.69,8378777.25,7897335.75,2023-06-04
5,Sistema,Sistema,7546004.93,7303215.55,7141861.12,7073219.77,7284244.69,7753875.64,7952898.44,8483941.51,8976153.89,9340101.13,9791596.52,10088097.37,10043466.86,10135815.78,10335383.4,10369063.58,10202395.88,9841078.89,10280145.91,10620400.54,10420010.2,9904239.01,9145390.12,8499305.74,2023-06-05
6,Sistema,Sistema,8075457.71,7760840.41,7484909.07,7424217.83,7653943.02,8184830.77,8314833.39,9000323.08,9429661.73,9668173.24,10000090.05,10279471.31,10183340.67,10248628.16,10376564.1,10394015.65,10279170.47,9980269.32,10390004.04,10686231.88,10505179.12,10039106.09,9329285.5,8686525.23,2023-06-06
7,Sistema,Sistema,7983575.14,7623711.64,7404067.47,7345000.35,7535463.38,7898423.24,8117274.85,8657612.13,9265045.69,9647095.66,10064276.9,10374180.25,10212398.22,10370779.62,10631623.1,10600244.28,10427515.46,9977625.58,10616634.54,10924203.76,10724639.38,10008534.54,9291876.73,8609510.16,2023-06-07
8,Sistema,Sistema,8000731.29,7721930.13,7544237.13,7416528.29,7578561.24,7990253.81,8157297.09,8660784.66,9235137.09,9490042.0,9772929.32,9900184.09,9644944.88,9623049.07,9727668.3,9786849.79,9646247.74,9416722.48,10094034.32,10245589.3,9997420.84,9345520.64,8642469.69,8019300.55,2023-06-08
9,Sistema,Sistema,7695387.31,7335400.5,7104935.56,7021157.02,7218188.58,7766819.2,7913420.99,8609000.19,9236660.94,9532459.4,9940394.63,10163858.17,10081320.36,10302794.66,10479480.29,10305544.83,10180310.14,9940224.55,10408262.97,10685924.82,10469094.57,9918426.53,9241374.51,8649871.43,2023-06-09
10,Sistema,Sistema,8128214.26,7832028.3,7682156.89,7417059.72,7421255.86,7475734.34,7676614.45,8236063.4,8844370.72,9404887.78,9733409.8,9931704.26,9862700.48,9738870.3,9521885.06,9387215.52,9204843.29,9112525.01,9748589.85,9979315.17,9687814.77,9253342.71,8650500.75,8088456.75,2023-06-10
11,Sistema,Sistema,7576378.15,7255406.44,7013651.59,6804281.27,6699495.23,6544578.6,6444130.14,6885161.26,7277422.7,7699465.64,8079034.39,8400338.24,8491396.89,8517027.97,8381525.49,8332088.43,8248193.11,8275060.68,8964378.18,9367596.48,9131211.09,8800438.42,8341639.53,7898803.72,2023-06-11
12,Sistema,Sistema,7487340.72,7143703.7,6875002.11,6753808.01,6747551.56,6770692.93,6644642.58,7238496.35,7708877.2,8194545.95,8678932.58,8989218.35,9147889.71,9157859.79,9013541.41,8925092.99,8799586.11,8600231.12,9436288.25,9882904.91,9769661.51,9434855.08,8840948.78,8122345.79,2023-06-12
13,Sistema,Sistema,7724107.4,7463424.52,7351048.92,7235033.79,7377149.48,7762135.61,7964789.96,8506983.07,9159812.57,9521671.3,10020801.23,10353007.5,10325764.41,10567146.3,10802172.65,10745555.74,10530754.56,10042061.45,10541730.69,10867004.36,10684868.71,10028657.45,9283003.85,8620985.84,2023-06-13
14,Sistema,Sistema,8206446.52,7936114.69,7679376.26,7595174.55,7745470.56,8096537.95,8206806.56,8755215.12,9475648.18,9893904.59,10278515.65,10540385.97,10462848.52,10528930.4,10709353.91,10703620.7,10566118.97,10003580.96,10594094.71,10860687.0,10592908.19,10063087.7,9255152.77,8537601.64,2023-06-14
15,Sistema,Sistema,8173303.23,7836587.58,7517414.37,7466731.14,7617524.63,8028135.27,8320954.1,8873314.79,9464607.42,9730093.63,10063353.63,10336508.14,10297234.65,10355495.64,10582864.52,10621268.4,10405706.06,10085388.37,10451029.26,10700062.28,10513050.93,10098363.12,9472702.41,8842498.55,2023-06-15
16,Sistema,Sistema,8144918.16,7834203.98,7589687.26,7500860.25,7610546.65,7895884.45,8147286.25,8684744.8,9277741.46,9586190.66,9989013.4,10269667.63,10207407.27,10260385.59,10490459.43,10411866.54,10028582.66,9709703.99,10303999.33,10472969.01,10239852.35,9621133.39,9026064.43,8440449.18,2023-06-16
17,Sistema,Sistema,7784265.11,7485463.04,7252721.32,7133750.85,7171673.29,7212876.28,7356476.58,7888954.05,8458504.95,8816606.73,9138391.19,9338333.21,9249957.66,9161463.84,9014447.3,8866977.39,8744785.32,8728048.86,9493696.26,9730754.7,9458852.77,8859391.81,8290840.67,7764609.37,2023-06-17
18,Sistema,Sistema,7354851.52,7083462.55,6857533.56,6691024.44,6625092.14,6480828.72,6405697.87,7079013.36,7498203.08,7831713.8,8110073.36,8273050.75,8273582.83,8008477.55,7843273.11,7801523.84,7786493.09,7816871.11,8639498.6,8960695.98,8816500.21,8449118.14,8090607.5,7692612.85,2023-06-18
19,Sistema,Sistema,7308576.42,7025286.3,6823969.2,6675366.08,6649951.98,6592718.86,6535827.6,6932914.61,7470301.81,8015309.21,8478594.4,8804623.14,8922706.69,8917751.32,8899505.21,8855996.57,8725417.47,8588129.89,9313634.44,9835904.43,9750322.56,9302475.08,8881051.46,8132143.24,2023-06-19
20,Sistema,Sistema,7670134.56,7391965.46,7226171.72,7104711.81,7253272.06,7469739.19,7814836.73,8511382.33,9206129.39,9640731.1,10192166.4,10539267.24,10512173.04,10642079.39,10882412.44,10865636.74,10587912.54,10090416.76,10609564.94,10977005.22,10717445.77,10125883.87,9346695.68,8679167.74,2023-06-20
21,Sistema,Sistema,8189534.26,7895888.54,7689057.63,7606923.44,7726782.69,7958005.48,8261179.07,9006718.12,9790607.79,10133919.14,10486331.94,10866727.86,10806433.46,10856850.46,11025049.02,11045165.45,10862677.11,10327126.07,10679685.91,11001915.41,10692309.54,10184288.56,9509401.7,8867345.87,2023-06-21
22,Sistema,Sistema,8312451.32,8094069.38,7904675.38,7719361.0,7787849.35,8033900.61,8362316.89,9034875.26,9644671.04,9988660.7,10377106.14,10699284.38,10710928.09,10833197.12,10989625.7,10845475.96,10710682.38,10263365.27,10631201.34,10892151.74,10739832.7,10280131.52,9634727.19,8928819.66,2023-06-22
23,Sistema,Sistema,8290557.46,7864779.36,7692449.14,7585134.96,7712358.9,7920634.05,8238973.45,8956577.38,9622843.12,10026704.52,10382520.24,10676967.2,10626951.86,10662296.31,10777770.0,10761211.15,10536696.43,10153142.75,10429267.1,10644501.04,10440026.99,10022896.04,9471141.63,8719794.29,2023-06-23
24,Sistema,Sistema,8062541.44,7817940.99,7567265.02,7436132.28,7451362.63,7471827.2,7629864.17,8177555.12,8840505.79,9283678.19,9607256.16,9877166.85,9832595.06,9710146.11,9639202.14,9506415.69,9446001.3,9386045.29,9768572.88,9924078.27,9600687.72,9317264.36,8746189.53,8276661.57,2023-06-24
25,Sistema,Sistema,7675362.84,7376627.36,7151204.62,6955389.11,6903449.54,6781067.69,6616269.65,6832955.83,7209637.36,7606167.33,7974875.85,8215189.27,8309825.8,8350794.43,8226015.8,8201938.48,8064721.82,8142496.04,8784372.7,9128042.9,8989792.93,8831427.32,8247634.04,7792368.52,2023-06-25
26,Sistema,Sistema,7308462.49,7036380.85,6868448.28,6809887.51,6918616.84,7151523.96,7470698.5,8112648.21,8743006.12,9090745.94,9485427.06,9838276.78,9793376.17,9829952.37,9944429.59,9930838.38,9711134.17,9470133.93,9888436.27,10167696.34,9959592.97,9500778.25,8877501.73,8325687.82,2023-06-26
27,Sistema,Sistema,7924894.62,7692370.31,7497306.22,7401739.09,7476315.65,7650253.25,7942600.72,8411319.81,8844402.06,9199497.57,9633295.75,10054407.48,9952568.94,10069942.28,10253815.41,10219487.44,10010821.56,9700750.05,10262266.02,10516221.51,10318991.57,9648501.1,8929738.3,8406728.31,2023-06-27
28,Sistema,Sistema,7861862.42,7501869.38,7374957.02,7247170.97,7348443.94,7535024.88,7875551.35,8474152.33,9093303.46,9473818.66,9858885.93,10201958.26,10170232.83,10232958.4,10441272.85,10432399.0,10198411.45,9767610.3,10311317.06,10713425.47,10557319.87,9970625.83,9092284.41,8502338.48,2023-06-28
29,Sistema,Sistema,8003610.33,7701029.41,7501088.08,7392398.9,7486870.92,7661939.45,7986221.68,8657619.38,9258823.52,9644842.49,10110377.52,10440584.86,10313266.37,10428005.87,10582015.11,10559584.41,10313593.21,9868636.39,10347608.02,10719440.41,10546011.65,9867221.64,9176120.17,8592066.54,2023-06-29
0,Sistema,Sistema,7281789.35,7055583.28,6883705.99,6765537.62,6722351.9,6637805.82,6424912.42,6992132.22,7475796.64,7940168.25,8212762.26,8373601.99,8458163.81,8447767.58,8441211.55,8395957.77,8311840.03,8275832.71,9129955.63,9578790.83,9456268.78,9032778.71,8378065.98,7906173.88,2023-05-01
1,Sistema,Sistema,7520631.06,7491082.98,7328311.2,7285485.03,7464894.03,7693762.94,7861613.99,8404956.58,9119740.77,9688236.89,10070341.06,10369916.27,10224756.41,10380873.33,10587553.76,10680845.74,10530128.67,10155341.24,10582883.55,10857609.4,10687493.27,10103702.52,9329284.41,8619394.99,2023-05-02
2,Sistema,Sistema,8307393.06,8081364.02,7877963.78,7778156.69,7943759.28,8364188.87,8536036.85,8917225.34,9462056.71,9860665.7,10279563.31,10575549.39,10430026.23,10588890.79,10804205.33,10836940.56,10673709.03,10312553.4,10720821.39,10980132.62,10778075.07,10282176.83,9485823.01,8905460.03,2023-05-03
3,Sistema,Sistema,8415518.49,8130913.22,7932094.98,7827983.75,8047504.28,8451767.9,8629792.07,9179534.16,9726549.57,10027113.6,10365660.51,10708732.41,10609004.74,10671115.9,10923929.26,10927962.87,10722066.27,10228544.04,10718746.71,10985082.46,10767249.37,10262516.93,9528983.34,8916589.71,2023-05-04
4,Sistema,Sistema,8351025.22,8042597.31,7872158.84,7762646.05,7911883.2,8309585.61,8514494.33,9059272.19,9606841.01,9972292.77,10365532.12,10659036.91,10511850.46,10633883.44,10867526.64,10877469.58,10695659.46,10282732.75,10836118.34,10958007.12,10640901.51,10252145.78,9847525.44,9269762.7,2023-05-05
5,Sistema,Sistema,8877814.27,8520356.25,8325004.72,8172798.27,8176112.46,8182182.36,8365934.68,8953835.66,9520011.55,9975563.6,10374837.73,10631812.96,10553298.25,10449663.01,10324184.27,10152179.49,9894939.79,9759781.33,10555308.96,10736500.86,10493603.16,9950528.19,9258169.38,8766001.26,2023-05-06
6,Sistema,Sistema,8280615.71,7991002.79,7718844.68,7535903.8,7445350.82,7213413.51,7084688.21,7368214.6,7743890.17,8131449.37,8530799.7,8821932.7,8910214.32,8937767.99,8881352.16,8826780.08,8748708.71,8658623.75,9335273.41,9555634.79,9376963.86,9029898.87,8606388.15,8077336.82,2023-05-07
7,Sistema,Sistema,7626309.83,7342929.09,7180243.96,7111918.81,7306339.71,7734742.14,7921901.89,8538763.79,9210964.28,9555830.92,9936650.0,10295492.56,10246432.07,10450889.18,10573416.8,10531686.42,10388170.07,10017224.19,10559656.42,10833444.5,10610640.23,9949418.87,9228568.46,8599132.66,2023-05-08
8,Sistema,Sistema,8175055.84,7902924.46,7660608.93,7548039.15,7691152.33,8129737.51,8314715.13,8891143.96,9570175.22,9917076.13,10248828.12,10502023.35,10458090.46,10588606.2,10742632.02,10755495.66,10453929.48,10157996.55,10637427.89,10854393.06,10552909.58,10071306.02,9277505.33,8630219.91,2023-05-09
9,Sistema,Sistema,8228974.9,7894343.91,7747351.69,7599434.11,7730530.66,8186394.18,8361537.48,8824080.04,9444632.9,9771770.27,10095193.6,10307988.86,10167511.24,10235384.69,10419490.72,10441457.81,10295899.77,10039133.53,10507761.84,10706492.5,10484566.2,9919659.07,9154213.66,8576611.1,2023-05-10
10,Sistema,Sistema,8053978.5,7773133.3,7615901.03,7534725.61,7719734.73,8159851.57,8179821.23,8617821.62,9211778.49,9523950.75,9995222.16,10293016.32,10214265.84,10456077.04,10727479.02,10618214.78,10304343.62,9973622.39,10670978.16,10874490.04,10561841.08,9851971.24,9264021.18,8688430.96,2023-05-11
11,Sistema,Sistema,8253474.18,8000294.86,7821613.26,7711142.86,7868230.78,8229730.36,8256493.22,8759158.28,9364560.04,9750946.52,10108288.71,10496655.03,10358238.31,10530955.2,10757436.14,10667189.85,10442736.15,10030803.73,10698288.47,10817980.82,10532660.08,9914285.65,9233429.61,8634913.87,2023-05-12
12,Sistema,Sistema,8292035.71,7944191.36,7631641.22,7518961.15,7557009.46,7586442.47,7807385.58,8479490.22,9151283.22,9663501.95,10097288.23,10335072.03,10279702.91,10136076.35,10047881.7,9855286.15,9649505.54,9416192.04,10201466.04,10366629.9,10131710.4,9497175.38,8870067.97,8345348.94,2023-05-13
13,Sistema,Sistema,7936887.47,7648418.47,7405647.73,7211126.23,7122225.03,6993134.6,6843192.37,7193616.48,7705555.95,8156582.69,8542969.2,8712736.99,8685875.52,8545279.0,8350140.26,8211784.72,8157748.79,8209179.9,9052478.13,9326241.81,9290651.2,8897822.81,8529659.97,7947728.83,2023-05-14
14,Sistema,Sistema,7560167.81,7329140.65,7172861.85,7077340.39,7248779.44,7652020.17,7904660.06,8496188.82,9068114.16,9439402.13,9848203.13,10094007.44,10052626.57,10171125.18,10353425.88,10327177.3,10167436.55,9878299.57,10459345.17,10665712.74,10454151.93,9770639.3,8996707.48,8424357.4,2023-05-15
15,Sistema,Sistema,8115013.8,7889322.84,7703959.55,7623263.26,7790189.51,8177068.67,8512681.31,9107383.79,9648411.34,10059354.34,10379907.73,10459586.57,10346882.65,10361085.81,10453430.77,10396719.6,10219957.78,9964686.2,10394463.84,10528245.12,10253324.12,9760579.07,8928969.49,8192742.96,2023-05-16
16,Sistema,Sistema,7742519.85,7510127.38,7321570.95,7265929.65,7471482.62,7904779.11,8099164.2,8638054.0,9178717.71,9548195.65,9898370.6,10156967.54,10096966.56,10202455.33,10482198.02,10605060.49,10441986.87,10118195.85,10514805.81,10788561.31,10597322.58,10126749.55,9297955.14,8590144.42,2023-05-17
17,Sistema,Sistema,7913598.67,7680926.41,7430796.28,7338429.77,7517477.6,7947025.85,8126483.0,8677659.81,9365964.62,9824776.95,10226929.31,10528582.39,10461773.84,10619697.31,10846230.71,10885504.96,10727689.76,10310325.38,10810151.29,11086212.01,10769584.02,10173570.4,9455114.98,8776183.85,2023-05-18
18,Sistema,Sistema,8312718.01,7999278.72,7722252.01,7630608.12,7799504.23,8138303.82,8431063.24,9013933.3,9733491.19,10117467.51,10545028.73,10839818.07,10727714.88,10816172.25,10971647.37,10925291.82,10725523.95,10393135.72,10793355.71,10974100.36,10679583.43,10131470.47,9461350.81,8896606.71,2023-05-19
19,Sistema,Sistema,8375459.26,8057933.94,7824653.54,7672401.32,7638519.91,7618713.52,7781751.14,8370113.63,8924696.8,9342591.02,9641023.55,9948974.09,9820518.62,9696584.18,9522624.94,9428603.57,9296546.45,9435752.46,10037873.96,10142516.91,9786194.86,9288550.57,8750059.84,8248163.51,2023-05-20
20,Sistema,Sistema,7822067.15,7526454.38,7280538.65,7113326.55,7046135.73,6946125.82,6739192.74,7048552.73,7369694.33,7717574.19,7952021.61,8139848.51,8221418.41,8218989.36,8057698.64,7879990.82,7746020.91,7789434.59,8611771.19,8883580.31,8630011.25,8270395.0,7786183.77,7432171.8,2023-05-21
21,Sistema,Sistema,7366863.39,7101897.68,6920496.3,6687973.32,6387876.15,6369199.56,6321567.61,6695675.63,7193033.91,7638959.76,8048237.54,8357768.4,8491973.96,8575467.79,8493301.03,8721761.28,8274982.39,8333759.02,9180580.15,9506675.8,9291264.33,8801049.35,8250187.1,7763970.4,2023-05-22
22,Sistema,Sistema,7379957.56,7144330.3,7029825.53,7061845.65,7430794.36,7940449.04,8135685.52,8597884.89,9108768.71,9470994.65,9862825.72,10143552.32,10086955.44,10244264.15,10407456.9,10317255.34,10132900.41,9972073.63,10385006.93,10600562.97,10366714.22,9862233.23,9176496.23,8342208.29,2023-05-23
23,Sistema,Sistema,7708451.13,7394349.39,7276990.11,7143222.13,7287904.86,7734411.27,8008621.44,8451942.31,9037010.31,9418779.87,9894491.17,10259782.33,10180681.05,10252089.53,10394711.73,10405396.18,10182960.17,9851574.48,10460914.88,10646183.02,10362453.18,9693196.39,8930429.92,8270828.18,2023-05-24
24,Sistema,Sistema,7661730.56,7367883.73,7155047.58,7073454.33,7297275.95,7837835.5,8059011.29,8507737.09,9013643.77,9369127.81,9897554.89,10223223.79,10185939.2,10188024.64,10175762.08,10152969.7,9967888.77,9735283.68,10421644.28,10548659.51,10102036.17,9575915.88,8872689.96,8268308.34,2023-05-25
25,Sistema,Sistema,7713426.99,7383727.08,7202729.18,7119898.3,7300956.8,7728768.48,7959935.63,8541250.15,9015737.48,9361196.78,9747343.38,10020328.35,9890124.64,9823687.95,9984436.43,9909163.37,9633466.42,9457866.52,10131017.38,10289960.06,10008256.85,9425348.33,8748318.13,8093183.98,2023-05-26
26,Sistema,Sistema,7630779.33,7292866.66,7108281.69,7015748.98,7080484.35,7120166.24,7326756.3,7879907.18,8453126.2,8888751.05,9287554.13,9567425.96,9567337.21,9329218.95,9203013.07,9098995.04,8975769.7,8868057.38,9591115.88,9767343.95,9555287.6,8970119.84,8434780.32,7972153.03,2023-05-27
27,Sistema,Sistema,7511644.06,7161319.88,6924570.86,6765599.6,6660832.58,6490194.8,6374344.55,6652215.5,7256865.99,7407004.9,7695772.96,7987851.35,8153943.53,8112719.83,7959105.1,7888320.93,7819003.18,7886117.48,8872557.95,9351297.93,9344932.88,8870281.16,8252388.93,7613477.09,2023-05-28
28,Sistema,Sistema,7320714.76,7171119.0,7080900.86,6960878.52,7061157.08,7433432.82,7635251.21,8185987.84,8873845.24,9340527.31,9852621.31,10199711.4,10145495.59,10122089.29,10295341.18,10149423.05,9801684.54,9451023.8,10247998.36,10543530.53,10252955.38,9526456.95,8700809.34,8094808.01,2023-05-29
29,Sistema,Sistema,7804999.51,7527548.88,7330762.69,7222171.94,7417075.83,7895737.01,8034425.99,8619781.86,9196573.04,9545964.42,9903126.33,10164367.89,10043559.0,10096223.7,10270619.12,10245856.45,10074045.33,9658976.83,10186451.6,10441127.88,10205895.44,9764379.75,8898046.45,8220873.69,2023-05-30
0,Sistema,Sistema,8235090.44,7969006.58,7766415.96,7640858.13,7662642.08,7785646.99,7907805.5,8446495.54,8990996.89,9321005.92,9579101.83,9765126.04,9742405.84,9624656.2,9549429.86,9448791.02,9321064.79,9240632.55,9807610.59,9947521.94,9696152.4,9254869.56,8737013.34,8275702.34,2023-04-01
1,Sistema,Sistema,7694090.15,7383590.9,7190871.76,6974610.59,6947505.84,7015113.93,6694563.47,7191074.92,7622577.19,7996628.93,8213209.14,8432314.77,8528958.06,8572155.62,8502949.91,8421706.98,8302899.67,8264564.5,8916422.08,9230815.07,9168427.44,8910882.28,8507404.57,8065906.22,2023-04-02
2,Sistema,Sistema,7724797.88,7478250.97,7290492.0,7199799.71,7330689.35,7545981.07,7819649.85,8483888.59,9044410.95,9440745.43,9773834.97,10040396.0,10038640.57,10123560.18,10266093.02,10302988.53,10115964.37,9777611.34,10203554.25,10409761.02,10206206.1,9823098.74,9102072.98,8562048.14,2023-04-03
3,Sistema,Sistema,7963611.18,7582638.76,7574855.54,7518685.24,7627358.8,7768862.63,7918115.55,8562389.74,9198001.56,9536165.83,9857452.58,10126128.26,10117035.17,10170657.34,10315656.57,10307618.96,10120656.83,9740641.01,10184304.37,10352931.37,10136049.74,9672935.7,9077324.22,8578200.11,2023-04-04
4,Sistema,Sistema,8162487.87,7855510.73,7645989.97,7509323.36,7566074.3,7775397.2,7971914.9,8537868.8,9126073.34,9461802.86,9730408.81,9987963.09,9914339.79,9906627.09,10004127.78,9988376.9,9815469.67,9523946.47,9954742.44,10082989.11,9821433.87,9424332.96,8840361.33,8369819.78,2023-04-05
5,Sistema,Sistema,7911522.24,7598667.92,7399549.61,7200764.8,7070524.51,6983592.34,6847832.14,7137422.97,7437604.44,7718647.61,7924298.66,8177090.29,8289997.83,8264705.97,8141706.98,8026250.9,7918133.81,7874422.81,8541357.58,8761621.88,8476991.34,8226799.19,7880807.59,7474256.45,2023-04-06
