,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
9,Sistema,Sistema,7829449.28,7613187.01,7410496.77,7259443.66,7122513.0,6981712.22,6809069.59,7093801.6,7525259.64,7897125.05,8227102.27,8465821.71,8566856.69,8595035.89,8513542.28,8446250.48,8382027.4,8359547.99,8919957.94,9468947.25,9376965.36,9156681.12,8761756.69,8278607.71,2023-07-09
10,Sistema,Sistema,7881526.0,7620190.74,7434670.27,7410987.22,7590757.04,7918434.17,8154913.82,8719410.63,9283363.71,9625575.55,9989080.71,10236926.76,10137733.48,10181851.79,10385373.56,10378975.99,10264062.15,9951842.58,10235437.93,10580723.51,10376711.9,9905294.23,9268931.31,8650265.44,2023-07-10
11,Sistema,Sistema,8205756.4,7944605.25,7738496.38,7664665.01,7862185.24,8258470.36,8411900.01,8934171.79,9415391.25,9747840.08,10131232.49,10426061.0,10337820.88,10466678.91,10596798.08,10588288.56,10382750.72,9981616.66,10290921.05,10632726.64,10455912.24,9959292.41,9254113.55,8569571.62,2023-07-11
12,Sistema,Sistema,8028862.89,7810113.45,7616437.32,7533706.55,7709230.87,8128226.78,8307431.62,8749815.17,9288981.61,9580017.39,9960344.85,10221401.53,10129313.16,10229606.96,10451348.99,10498399.04,10346569.62,10046577.2,10311456.58,10689593.92,10555003.94,10104973.9,9427523.39,8745296.75,2023-07-12
13,Sistema,Sistema,8297109.57,8071225.98,7875378.63,7760522.33,7909187.2,8281095.78,8477791.78,9026477.28,9578533.12,9897573.4,10259798.77,10529751.64,10419727.34,10491804.43,10720106.16,10729559.92,10583762.79,10204817.46,10472063.9,10911774.14,10751442.81,10331332.54,9662766.35,9043363.69,2023-07-13
14,Sistema,Sistema,8616422.67,8341107.82,8105847.52,7933007.66,8019389.54,8408653.86,8560414.46,9064983.45,9596938.86,9927053.96,10302390.77,10552435.94,10461924.92,10520971.98,10636488.31,10604320.96,10406276.22,10061661.44,10387584.36,10668193.36,10462471.22,10040330.99,9463848.03,8906904.36,2023-07-14
15,Sistema,Sistema,8419722.57,8137027.67,7938516.31,7808421.14,7836496.28,7889881.26,8068292.78,8657608.48,9181285.26,9475857.45,9819595.79,10039983.23,9999304.31,9870867.63,9758364.64,9677729.43,9535425.73,9387331.44,9839257.05,10155827.78,9947933.68,9553872.84,9059863.2,8604549.37,2023-07-15
16,Sistema,Sistema,8158505.35,7879317.2,7622619.83,7423052.21,7336562.64,7208175.41,6983807.33,7261103.21,7653036.55,7975939.96,8247214.01,8498790.67,8621842.22,8553527.92,8431127.4,8363901.77,8264939.79,8272831.99,8831016.6,9349299.9,9328652.73,9077996.24,8699480.85,8234524.39,2023-07-16
17,Sistema,Sistema,7841785.51,7581530.24,7401116.91,7329742.36,7490096.5,7950491.94,8115724.8,8686721.64,9305309.87,9636376.12,10030607.99,10296760.12,10209641.03,10302027.6,10546087.34,10554773.37,10369596.89,9979850.63,10237244.11,10576268.58,10452555.65,10033549.22,9298590.65,8640035.01,2023-07-17
18,Sistema,Sistema,8202591.9,7942322.24,7752252.05,7673045.93,7827421.41,8235235.82,8368554.26,8895270.45,9470880.77,9831137.04,10185393.2,10484597.15,10417680.36,10492389.91,10655862.53,10653851.82,10458473.5,10105191.88,10364576.07,10778726.2,10582221.81,10153121.44,9470734.62,8860238.88,2023-07-18
19,Sistema,Sistema,8422877.17,8144286.96,7935253.51,7841333.36,7979372.45,8380073.71,8530348.76,9010817.12,9630299.19,9956725.95,10271623.51,10499192.81,10443341.14,10531260.16,10644277.5,10644574.17,10521290.39,10154438.02,10340359.43,10753346.92,10543734.61,10127304.77,9531774.81,8975240.22,2023-07-19
20,Sistema,Sistema,8512117.56,8214448.81,8027138.17,7835765.35,7768754.19,7703219.53,7624430.89,7973402.43,8379058.78,8802373.07,9186200.17,9440283.11,9588657.33,9603932.39,9526030.91,9450273.36,9345939.27,9274697.38,9755354.82,10217839.53,10172005.26,9880601.6,9466065.06,8971041.56,2023-07-20
21,Sistema,Sistema,8531107.45,8209422.68,7978850.8,7888236.35,8025905.57,8320518.46,8497554.78,9077517.49,9701352.62,10068852.05,10429066.0,10715422.47,10641824.07,10687932.28,10821728.5,10787663.76,10520645.6,10156612.8,10428742.64,10756732.31,10582713.83,10142179.87,9596576.7,9053975.9,2023-07-21
22,Sistema,Sistema,8585247.86,8283386.71,8054983.19,7861365.17,7831972.31,7864152.87,8003342.23,8533672.88,9092376.9,9495215.42,9815478.61,10009734.83,9914812.43,9791864.84,9693266.58,9616383.44,9511325.39,9371477.21,9867595.12,10092848.4,9841545.91,9469915.32,9028027.16,8563975.25,2023-07-22
23,Sistema,Sistema,8193569.66,7884102.18,7636917.97,7465402.1,7348372.97,7239439.81,6986258.12,7310405.59,7694954.84,8052570.94,8296068.03,8556520.82,8706733.89,8712023.09,8661164.59,8599132.09,8504252.62,8499247.86,9087155.45,9600504.03,9604058.6,9375326.61,8950404.67,8475904.31,2023-07-23
24,Sistema,Sistema,8104744.98,7806703.43,7590883.62,7525524.31,7736187.09,8157298.49,8369943.84,8933804.21,9524878.99,9891905.07,10253372.11,10528990.99,10417500.56,10548726.5,10779802.53,10807621.53,10657552.3,10246351.82,10499948.59,10892537.9,10741920.83,10338873.39,9757902.31,9074551.46,2023-07-24
25,Sistema,Sistema,8581833.76,8282120.55,8037267.1,7951847.33,8087135.48,8471472.28,8659728.43,9197753.9,9700222.68,9988496.34,10300461.07,10594581.02,10536182.21,10647159.54,10834756.42,10831180.43,10692972.02,10329378.91,10630533.21,10954090.98,10773590.96,10340787.49,9681869.64,9037185.55,2023-07-25
26,Sistema,Sistema,8558706.52,8267479.32,8049892.56,7940173.54,8069650.4,8460864.85,8604425.57,9055847.28,9551439.04,9805441.01,10210922.55,10502373.61,10397118.69,10478491.34,10634580.46,10692737.88,10497125.42,10080988.27,10426317.01,10845980.57,10687499.75,10234553.76,9567468.39,8845580.59,2023-07-26
27,Sistema,Sistema,8465728.94,8190937.76,7915995.42,7835358.71,7991047.22,8394858.69,8516221.22,8994424.63,9490584.17,9820929.04,10134576.43,10411865.51,10329752.78,10409498.74,10592346.64,10669346.36,10513446.29,10137975.48,10449073.7,10810012.42,10631396.42,10218519.0,9594663.7,8954916.63,2023-07-27
28,Sistema,Sistema,8508535.42,8229613.64,7979725.57,7913816.94,8048178.77,8425217.62,8572448.84,9118783.31,9682154.95,9991929.83,10386117.68,10672369.1,10629549.6,10732383.86,10892567.73,10825568.2,10636749.55,10258737.34,10501296.64,10780557.56,10571839.32,10197389.82,9646399.25,9091889.69,2023-07-28
29,Sistema,Sistema,8630395.54,8346898.73,8149626.24,7994878.02,7994027.08,8026262.81,8168656.77,8690116.89,9296750.7,9697368.8,9979504.52,10238756.81,10222155.46,10082643.58,10006972.51,9959810.47,9881574.97,9697171.78,10174959.25,10436050.74,10184751.51,9812169.29,9377497.28,8907605.34,2023-07-29
0,Sistema,Sistema,8035188.14,7803399.0,7640644.25,7549662.88,7760252.17,8242968.57,8394008.29,8871141.63,9355481.74,9651991.03,10009662.58,10298594.92,10190679.21,10260371.28,10384099.89,10335786.56,10171883.03,9941113.69,10310604.29,10539214.35,10358814.95,9910324.44,9234725.66,8620183.44,2023-05-31
1,Sistema,Sistema,8124537.17,7865094.42,7701485.48,7600144.82,7776602.62,8160815.11,8350365.92,8846284.35,9288328.02,9524152.64,9847721.45,10056246.5,9935143.72,9956694.28,10092137.88,10080419.27,9924413.37,9674154.97,10185054.39,10377292.15,10166124.49,9660540.26,8974845.25,8428444.78,2023-06-01
2,Sistema,Sistema,7989273.83,7703717.77,7543713.12,7439964.42,7611272.67,8020224.77,8281898.08,8755974.31,9236924.39,9536480.98,9925321.99,10228409.57,10133571.02,10242137.2,10452854.18,10461788.86,10300070.4,9971479.64,10285749.68,10580067.82,10388321.6,9925972.94,9352838.81,8812035.98,2023-06-02
3,Sistema,Sistema,8376208.51,8014203.65,7812390.42,7689206.96,7715883.1,7776990.3,7987149.89,8559399.04,9114597.29,9520915.29,9807045.24,10059961.28,9946582.29,9797608.97,9758272.03,9737708.51,9677634.72,9581202.79,10040295.69,10242323.71,10008644.43,9577340.06,9035224.68,8565743.52,2023-06-03
4,Sistema,Sistema,8139385.61,7838088.98,7602968.3,7420758.01,7320385.05,7162189.15,7036696.14,7333800.6,7707250.14,8023007.5,8163206.97,8089532.25,8274011.27,8312275.23,8192265.03,8121977.71,8088659.02,8109242.75,8826071.83,9208504.63,9113135.86,8835015.83,8378843.02,7898371.68,2023-06-04
5,Sistema,Sistema,7546004.93,7303705.42,7142026.45,7073219.77,7284244.69,7753875.64,7955731.58,8511510.74,9074464.15,9394039.08,9796768.65,10089488.75,10043466.86,10135815.78,10336043.05,10371522.88,10204254.5,9841078.89,10280145.91,10621576.73,10420311.12,9907605.57,9212297.62,8618512.73,2023-06-05
6,Sistema,Sistema,8194208.42,7914379.92,7719351.06,7658273.65,7865433.61,8255133.25,8485553.67,9006836.37,9429661.73,9668173.24,10003003.41,10280463.03,10184198.17,10248628.16,10376668.87,10397011.63,10279170.47,9980337.17,10390004.04,10687600.6,10506663.71,10040605.52,9329285.5,8688187.0,2023-06-06
7,Sistema,Sistema,8258339.03,8033354.17,7799841.32,7735880.57,7919322.57,8281929.16,8508991.51,8964715.53,9441964.02,9798346.13,10166071.06,10463673.2,10361897.47,10471805.32,10684799.66,10719671.44,10587333.3,10227469.32,10627519.97,10930464.62,10724639.38,10233392.29,9577342.2,8942399.5,2023-06-07
8,Sistema,Sistema,8450104.35,8178656.39,8003390.53,7874797.28,8037163.26,8449289.43,8617403.4,9066610.59,9506074.86,9753921.22,10039204.67,10154527.56,9908754.63,9882199.03,9963592.9,10000658.16,9910793.23,9680519.81,10146808.13,10325091.38,10100544.18,9599757.99,8915257.82,8332788.03,2023-06-08
9,Sistema,Sistema,7935595.01,7671200.3,7509755.15,7469581.66,7666708.52,8117055.71,8343801.12,8822764.24,9297520.26,9587593.38,9943299.95,10164204.36,10146185.37,10305976.12,10479480.29,10345844.97,10293428.6,10043705.08,10408262.97,10688451.44,10470185.77,10024334.54,9403580.23,8841664.48,2023-06-09
10,Sistema,Sistema,8338449.72,8042713.65,7829961.48,7701228.61,7727286.76,7746598.72,7982477.56,8538540.91,9132351.87,9461167.36,9773772.16,9971632.42,9894033.63,9760708.46,9587205.43,9458220.52,9296674.86,9205784.39,9748589.85,9982384.84,9698733.1,9267611.97,8739313.23,8275483.63,2023-06-10
11,Sistema,Sistema,7866556.75,7579005.28,7364046.74,7203800.96,7111711.11,6976746.19,6901542.44,7240781.73,7608608.26,8003846.17,8278080.31,8506240.29,8592818.91,8639803.1,8501836.32,8453275.55,8389720.41,8405063.05,8964378.18,9369095.13,9177428.49,8916399.48,8574204.25,8182413.92,2023-06-11
12,Sistema,Sistema,7832749.74,7564754.57,7331754.15,7211720.55,7204538.61,7110385.15,7070129.13,7413369.95,7864565.09,8252774.28,8678932.58,8990662.17,9148859.09,9157859.79,9014217.4,8927890.02,8840527.29,8824083.87,9436288.25,9882904.91,9769663.26,9437600.44,8907014.86,8394705.15,2023-06-12
13,Sistema,Sistema,7989174.31,7712809.37,7493047.11,7463996.76,7661277.23,8056246.1,8276987.48,8818837.07,9439152.5,9809298.17,10223763.69,10530727.8,10475200.7,10617112.51,10838879.71,10820281.59,10682291.92,10296435.0,10543700.26,10867004.36,10684868.71,10215481.19,9522729.47,8947771.92,2023-06-13
14,Sistema,Sistema,8517688.03,8210899.01,7988311.67,7903333.76,8050862.35,8387746.57,8509758.47,9028019.9,9552373.01,9913102.93,10278515.65,10542538.67,10462848.52,10530294.47,10709614.42,10707267.18,10566118.97,10201078.69,10610646.43,10860846.93,10633800.26,10150651.67,9444372.84,8831029.69,2023-06-14
15,Sistema,Sistema,8379100.22,8058624.73,7746938.71,7689743.18,7840826.79,8205397.71,8453455.16,8973732.87,9481842.24,9730093.63,10064562.62,10337257.31,10297234.65,10358223.31,10584438.26,10621268.4,10407044.02,10085388.37,10451029.26,10701893.91,10516278.29,10099809.43,9472702.41,8879528.26,2023-06-15
16,Sistema,Sistema,8447495.01,8138006.57,7894576.28,7806080.07,7914506.06,8199217.38,8425196.65,8959032.4,9485926.09,9788403.13,10145082.37,10423155.28,10360487.62,10413288.0,10604186.7,10563029.73,10275204.71,9951828.78,10303999.33,10473295.97,10243045.53,9792739.84,9209345.52,8658427.97,2023-06-16
17,Sistema,Sistema,8241650.1,7943757.06,7711499.73,7592149.61,7631890.76,7671270.12,7817149.37,8346238.39,8915913.18,9275829.33,9549339.12,9746984.98,9658455.36,9523213.16,9419772.57,9324460.12,9205107.05,9184302.67,9712992.45,9935477.34,9665201.66,9245881.78,8700640.2,8220358.99,2023-06-17
18,Sistema,Sistema,7806138.46,7531800.19,7308557.95,7139405.19,7074390.06,6929495.06,6802346.32,7084602.97,7498203.08,7831713.8,8110299.65,8274130.81,8398396.91,8358021.02,8288630.34,8260947.7,8244817.86,8242745.58,8737747.7,9155476.79,9065809.57,8852684.72,8499711.74,8110621.31,2023-06-18
19,Sistema,Sistema,7728706.02,7444578.4,7243651.81,7090984.06,7068032.31,7009899.09,6959531.87,7354475.22,7798030.53,8175242.13,8549243.98,8873431.77,9022849.94,8979108.59,8900512.61,8856892.94,8818777.67,8784544.41,9313634.44,9835904.43,9752847.36,9494128.45,9083030.74,8548661.88,2023-06-19
20,Sistema,Sistema,8126908.29,7852329.47,7683182.17,7564929.5,7711104.54,7926489.3,8278344.69,8968076.96,9566280.21,9879752.99,10277530.94,10610896.93,10625491.91,10747664.87,10959467.53,10963082.25,10773151.68,10394773.34,10627611.35,10977005.22,10792944.25,10365134.99,9722045.36,9106815.75,2023-06-20
21,Sistema,Sistema,8627749.27,8337108.22,8122303.75,8014506.95,8122971.41,8314024.22,8620415.46,9262452.4,9816170.09,10136254.99,10486563.57,10867298.65,10806433.46,10856850.46,11025049.02,11045165.45,10863651.33,10422640.9,10681015.56,11001915.41,10743076.84,10351651.9,9788800.84,9191985.7,2023-06-21
22,Sistema,Sistema,8729933.25,8407293.34,8214661.92,8095730.1,8178990.14,8381275.14,8654270.85,9234367.4,9711658.91,9993903.19,10377106.14,10700211.28,10710928.09,10833197.12,10990270.93,10846480.13,10722626.45,10304047.74,10632484.95,10892936.65,10740745.45,10281361.53,9634727.19,9023904.05,2023-06-22
23,Sistema,Sistema,8544981.72,8254656.86,8003440.9,7888312.45,8016015.25,8224497.3,8547943.52,9158094.25,9681005.37,10037397.52,10383591.24,10677121.67,10626951.86,10662296.31,10780323.04,10761211.15,10537655.71,10155065.74,10429267.1,10645438.52,10440245.33,10022896.04,9474766.23,8911397.69,2023-06-23
24,Sistema,Sistema,8456771.16,8156538.23,7902880.19,7771279.13,7785857.79,7806452.28,7980434.62,8531699.35,9088287.79,9432988.97,9720797.97,9989893.23,9946148.61,9822544.82,9741270.71,9616075.9,9549868.24,9438860.28,9861175.09,10024479.26,9698911.63,9367017.57,8963936.68,8512822.5,2023-06-24
25,Sistema,Sistema,8124670.7,7831929.18,7545796.33,7412683.29,7312799.79,7177831.54,6977045.22,7149925.85,7532016.86,7900070.54,8236041.63,8440586.91,8546875.53,8600598.33,8495086.72,8382595.67,8285406.08,8307099.59,8965346.87,9311782.59,9201385.91,8960401.83,8526964.63,8085333.07,2023-06-25
26,Sistema,Sistema,7732119.38,7494885.78,7326316.2,7269125.53,7376688.03,7610066.48,7932443.05,8568403.8,9141816.42,9449733.67,9758841.68,10043202.48,9986430.7,9964345.44,10034193.35,10013457.93,9793220.69,9549202.89,9891391.74,10168858.86,9963329.72,9503303.66,8877501.73,8325936.9,2023-06-26
27,Sistema,Sistema,7926052.44,7692370.31,7497383.01,7401739.09,7536869.19,7777403.86,8145078.38,8805617.93,9300906.8,9634296.42,10002895.6,10340677.35,10278869.37,10378587.38,10540341.57,10507535.98,10339620.72,9986691.32,10262266.02,10597595.32,10423691.59,9979526.56,9370109.32,8796478.71,2023-06-27
28,Sistema,Sistema,8309348.1,7953002.96,7789271.51,7694152.88,7796078.28,7981224.38,8325709.19,8928874.99,9453509.55,9801502.72,10138944.84,10459312.71,10444141.72,10488294.69,10674106.83,10667065.3,10497069.04,10067225.4,10319367.55,10713425.47,10559876.66,10099686.36,9535451.02,8961205.63,2023-06-28
29,Sistema,Sistema,8461614.17,8160664.96,7960192.73,7851718.69,7945898.55,8118387.26,8448532.39,9093109.61,9665530.65,9972370.72,10401715.28,10713514.83,10618896.68,10732945.24,10878358.34,10860249.54,10672501.92,10270477.67,10488134.01,10842463.23,10671841.1,10218174.02,9625798.96,9052738.44,2023-06-29
0,Sistema,Sistema,7375122.08,7143905.06,6967168.38,6849621.19,6803770.35,6744216.5,6637971.72,7021308.31,7475796.64,7940168.25,8282852.89,8595082.55,8732260.98,8724347.04,8670302.06,8619126.85,8534882.67,8500774.4,9217386.47,9579204.81,9457628.56,9111039.47,8599047.11,8147270.03,2023-05-01
1,Sistema,Sistema,7776829.09,7498103.5,7328914.28,7285485.03,7502423.21,7998318.68,8174214.72,8723726.33,9326058.4,9701319.87,10071556.11,10371338.43,10225944.92,10380873.33,10588327.17,10682289.19,10531183.35,10157745.89,10582883.55,10857609.4,10689695.46,10201802.2,9499652.29,8839825.19,2023-05-02
2,Sistema,Sistema,8330033.44,8082235.56,7878327.03,7778156.69,7943759.28,8364188.87,8537115.2,9049534.62,9547389.36,9867908.57,10279563.31,10577600.33,10430095.68,10588890.79,10806706.56,10836950.54,10674995.4,10312553.4,10720821.39,10980970.19,10780413.61,10283626.51,9517231.75,8905460.03,2023-05-03
3,Sistema,Sistema,8415518.49,8131356.68,7932094.98,7828691.68,8047504.28,8451767.9,8631270.4,9179841.13,9727638.57,10029931.59,10365660.51,10718172.72,10609064.57,10671115.9,10926979.81,10927962.87,10722066.27,10230405.76,10718746.71,10985082.46,10770404.43,10318742.37,9605717.2,9022423.45,2023-05-04
4,Sistema,Sistema,8595058.75,8356828.17,8189516.92,8096605.99,8238601.8,8627823.34,8804748.8,9341770.68,9881724.68,10243467.45,10639291.16,10914793.38,10770394.46,10903303.22,11143469.62,11155126.93,10965567.97,10542241.0,10911514.91,11092199.87,10854661.02,10409073.73,9860545.3,9269762.7,2023-05-05
5,Sistema,Sistema,8877814.27,8520356.25,8325004.72,8172798.27,8176112.46,8182182.36,8365934.68,8953835.66,9520011.55,9975563.6,10374837.73,10631812.96,10553298.25,10449663.01,10324184.27,10152179.49,9894939.79,9759781.33,10555308.96,10736500.86,10493603.16,9950528.19,9258169.38,8766001.26,2023-05-06
6,Sistema,Sistema,8281316.98,7991598.37,7718844.68,7539194.73,7445350.82,7213413.51,7085303.09,7368214.6,7743890.17,8131449.37,8530799.7,8821932.7,8910214.32,8937767.99,8881352.16,8826780.08,8748708.71,8659626.83,9335273.41,9720872.18,9650506.76,9384513.12,8960751.17,8430457.13,2023-05-07
7,Sistema,Sistema,8039357.36,7766209.25,7599446.64,7528071.35,7721669.91,8123622.71,8298831.62,8830719.07,9473561.83,9837698.23,10191685.14,10515628.1,10460172.15,10580565.52,10731945.81,10723809.54,10570630.12,10200562.54,10571617.14,10833553.31,10612660.59,10102303.44,9473224.75,8903184.67,2023-05-08
8,Sistema,Sistema,8488978.14,8222674.1,8009444.51,7898937.83,8041891.22,8468286.6,8645762.01,9175991.38,9727655.24,10037062.64,10370324.75,10625334.96,10591494.69,10723617.44,10882436.97,10899346.83,10666345.75,10293848.83,10720168.55,10920759.02,10726724.09,10268666.84,9578670.28,8931155.06,2023-05-09
9,Sistema,Sistema,8418453.32,8147159.44,7942410.1,7838523.37,7973215.38,8449111.17,8632109.49,9075291.43,9559510.93,9773973.81,10096767.68,10307988.86,10168494.8,10235384.69,10422721.83,10442026.8,10296962.36,10040120.34,10507761.84,10706889.74,10488147.6,9986763.4,9348825.57,8778593.51,2023-05-10
10,Sistema,Sistema,8255672.62,7974812.05,7817703.22,7739061.33,7919074.6,8360725.66,8578171.63,9071543.98,9597781.41,9878235.25,10274718.29,10558971.9,10478825.55,10617090.68,10843612.77,10852892.33,10643334.68,10351955.13,10678237.83,10874657.99,10659812.16,10144304.27,9475539.42,8893541.54,2023-05-11
11,Sistema,Sistema,8454638.11,8204434.05,8022377.49,7913708.47,8070588.84,8430943.59,8631861.84,9159008.29,9664952.84,10035863.16,10393508.62,10669427.79,10573771.32,10703935.57,10907812.77,10915640.0,10723820.76,10343894.87,10716847.62,10877271.29,10669568.86,10195857.49,9622291.89,9057733.58,2023-05-12
12,Sistema,Sistema,8597391.87,8312598.11,8058536.52,7947723.94,7983925.34,8014737.65,8237211.25,8837288.99,9424881.76,9804789.9,10110552.18,10335072.03,10281312.62,10138174.9,10049320.65,9963626.01,9814307.43,9732214.24,10271128.09,10369368.54,10134495.27,9727862.2,9190663.05,8729241.82,2023-05-13
13,Sistema,Sistema,8294440.47,8002064.78,7761014.63,7568138.76,7479164.86,7347977.38,7202151.19,7548549.88,7925360.03,8268573.33,8647179.95,8812973.0,8789873.25,8646382.17,8450770.96,8313501.83,8256918.9,8343512.94,9052478.13,9327418.15,9293950.84,9081084.61,8734983.93,8282608.48,2023-05-14
14,Sistema,Sistema,7916589.11,7685088.17,7527749.15,7434295.77,7602493.32,8003779.39,8265479.31,8848935.02,9421819.5,9754205.66,10056560.98,10298819.8,10256501.47,10318411.93,10475601.72,10450937.28,10290737.43,9983758.52,10459345.17,10666747.1,10456072.64,9995622.4,9339042.83,8780069.05,2023-05-15
15,Sistema,Sistema,8337950.06,8091709.91,7905819.89,7828719.23,7992197.48,8378248.47,8601369.71,9107383.79,9648411.34,10059354.34,10379907.73,10459586.57,10349107.77,10361085.81,10454335.76,10396719.6,10221391.83,9967133.24,10394463.84,10530057.08,10253324.12,9763128.64,9023587.53,8383298.15,2023-05-16
16,Sistema,Sistema,7940075.3,7714326.31,7525658.54,7468329.71,7673836.87,8104654.29,8303943.08,8838760.11,9280944.8,9553234.47,9899214.43,10156967.54,10097966.43,10202455.33,10483024.53,10605269.48,10443338.37,10118349.95,10514805.81,10788561.31,10598053.1,10126749.55,9393223.66,8791829.11,2023-05-17
17,Sistema,Sistema,8287176.17,8050919.8,7830001.18,7746293.46,7925596.65,8352049.11,8525118.31,9025182.95,9579992.9,9914511.24,10307516.71,10609138.49,10543564.03,10702026.89,10926519.41,10935835.81,10805922.89,10409968.24,10817118.4,11087234.01,10844093.0,10408111.21,9718842.37,9073544.22,2023-05-18
18,Sistema,Sistema,8617430.79,8305737.22,8075407.03,7975398.26,8121113.49,8450833.55,8710131.89,9296003.19,9841411.48,10172760.26,10547396.14,10841939.23,10729209.2,10816172.25,10972100.44,10926495.56,10726525.51,10393135.72,10793355.71,10975638.84,10726822.48,10269078.01,9718827.98,9185795.67,2023-05-19
19,Sistema,Sistema,8651957.46,8332069.22,8101635.26,7954657.53,7919973.2,7901807.52,8068144.44,8654385.87,9188964.3,9586705.41,9868598.25,10060521.83,10018072.61,9900882.32,9762208.88,9670770.88,9560713.47,9552018.0,10135658.28,10246382.78,9984359.67,9538222.54,9014753.51,8522125.19,2023-05-20
20,Sistema,Sistema,8123563.66,7841840.36,7616872.78,7448042.48,7379712.38,7255403.87,7071214.69,7352970.13,7687575.72,8001377.44,8260465.3,8449012.33,8531632.18,8527796.57,8381660.51,8215937.84,8079685.96,8122912.0,8781353.35,8986181.22,8825517.01,8531336.66,8117725.92,7753412.73,2023-05-21
21,Sistema,Sistema,7381968.09,7106612.27,6921507.22,6782922.87,6784445.97,6762889.04,6728579.38,7097586.83,7538173.6,7930372.2,8322966.99,8630984.6,8769930.25,8780553.46,8697453.12,8925770.04,8530000.01,8586921.44,9296764.05,9607462.26,9441654.07,9075271.74,8556414.44,8070241.13,2023-05-22
22,Sistema,Sistema,7707740.23,7473470.4,7280461.79,7258773.03,7492368.11,7940449.04,8138019.6,8597884.89,9110021.16,9470994.65,9862825.72,10145065.16,10087476.65,10244264.15,10407456.9,10318941.9,10135417.35,9972073.63,10385006.93,10601407.6,10369324.52,9865877.5,9176833.61,8592171.4,2023-05-23
23,Sistema,Sistema,8119308.99,7831921.15,7654525.62,7576905.62,7702134.99,8140364.05,8351937.59,8784617.88,9293054.03,9673033.02,10081703.81,10392026.73,10282195.86,10351079.69,10495212.08,10507268.46,10334600.15,9984850.61,10460914.88,10694969.87,10462892.9,9933252.74,9233672.64,8604237.49,2023-05-24
24,Sistema,Sistema,8106563.47,7827777.56,7617394.54,7534042.93,7755415.03,8295387.19,8523997.7,8965823.03,9432104.76,9698532.99,10048600.74,10326038.95,10194565.94,10188552.09,10354277.77,10358532.98,10210610.53,9940683.44,10421644.28,10569905.74,10270081.13,9816678.21,9132485.75,8543655.02,2023-05-25
25,Sistema,Sistema,8085648.36,7813571.89,7653582.78,7580619.58,7759481.97,8187519.94,8420996.14,8997289.59,9471020.03,9753280.95,10102873.9,10329705.67,10203381.29,10150727.38,10310487.5,10234707.5,9981570.92,9736134.19,10179194.48,10386318.13,10197833.02,9714779.85,9096855.14,8538036.86,2023-05-26
26,Sistema,Sistema,8039133.49,7755369.27,7569914.79,7474841.0,7538541.94,7578162.23,7788596.62,8336068.68,8910525.99,9273229.39,9655566.42,9912854.67,9896067.26,9750219.45,9628212.1,9516965.58,9395034.6,9276350.09,9856771.8,10024659.42,9846652.02,9359344.71,8842556.64,8339850.38,2023-05-27
27,Sistema,Sistema,7910156.76,7594073.14,7380809.87,7225586.22,7120972.11,6941574.53,6807879.81,7098031.1,7448308.64,7815792.44,8154072.85,8449376.38,8613090.19,8573287.8,8420695.45,8343745.25,8269046.54,8331962.71,8962214.38,9353653.52,9348301.59,9058877.53,8599678.32,8066395.73,2023-05-28
28,Sistema,Sistema,7644311.27,7400471.6,7284447.5,7219069.79,7407095.97,7846338.11,8052786.42,8640593.83,9195648.38,9511604.05,9936609.55,10222928.3,10150372.87,10214183.6,10379423.02,10298083.24,10150533.41,9816700.8,10277082.97,10545989.98,10293503.41,9794019.9,9084534.01,8519612.36,2023-05-29
29,Sistema,Sistema,8093415.01,7812727.75,7613984.74,7516119.16,7710104.88,8173103.87,8311976.94,8823204.47,9309993.2,9599620.29,9908356.08,10166023.77,10070327.57,10143553.5,10321706.59,10286655.5,10134009.89,9814369.91,10197208.15,10443172.88,10205955.52,9766754.31,9050104.53,8412197.5,2023-05-30
0,Sistema,Sistema,8235090.44,7969006.58,7766415.96,7640973.77,7662642.08,7785646.99,7909059.24,8446495.54,8990996.89,9321005.92,9579101.83,9766802.89,9742405.84,9624656.2,9549429.86,9449216.58,9321064.79,9240632.55,9807610.59,9948189.07,9696152.4,9255957.66,8737013.34,8275702.34,2023-04-01
1,Sistema,Sistema,7869839.88,7589828.05,7372142.51,7209082.93,7132652.75,7087196.6,6964071.99,7297563.8,7627089.61,7996628.93,8213447.48,8433777.02,8528958.06,8572155.62,8502949.91,8421706.98,8302899.67,8265346.08,8916422.08,9232647.4,9169342.56,8914911.77,8530417.63,8095167.21,2023-04-02
2,Sistema,Sistema,7724797.88,7478250.97,7290492.0,7201592.43,7330689.35,7545981.07,7821392.25,8483888.59,9099724.67,9443148.91,9773834.97,10040996.82,10038640.57,10123800.75,10266093.02,10304006.7,10118275.4,9777611.34,10203554.25,10409761.02,10209155.94,9824279.27,9164008.44,8614153.03,2023-04-03
