,timestamp,Values_Type,GeneReal
927,2023_Q3_labor_3h,HIDRAULICA,5204958.051282051
928,2023_Q3_labor_3h,SOLAR,0.5889743589743589
929,2023_Q3_labor_3h,TERMICA,2688457.7666666666
930,2023_Q3_labor_4h,COGENERADOR,90589.52269230768
931,2023_Q3_labor_4h,EOLICA,10057.27294871795
932,2023_Q3_labor_4h,HIDRAULICA,5103483.736538461
933,2023_Q3_labor_4h,SOLAR,0.5602564102564103
934,2023_Q3_labor_4h,TERMICA,2688861.05474359
935,2023_Q3_labor_5h,COGENERADOR,91210.17307692308
936,2023_Q3_labor_5h,EOLICA,9653.785384615385
937,2023_Q3_labor_5h,HIDRAULICA,5220945.16974359
938,2023_Q3_labor_5h,SOLAR,0.5112820512820512
939,2023_Q3_labor_5h,TERMICA,2700532.2323076925
940,2023_Q3_labor_6h,COGENERADOR,92056.84717948719
941,2023_Q3_labor_6h,EOLICA,8797.637564102564
942,2023_Q3_labor_6h,HIDRAULICA,5504398.117692308
943,2023_Q3_labor_6h,SOLAR,568.2333333333333
944,2023_Q3_labor_6h,TERMICA,2714522.983974359
945,2023_Q3_labor_7h,COGENERADOR,91911.53282051282
946,2023_Q3_labor_7h,EOLICA,8421.595384615384
947,2023_Q3_labor_7h,HIDRAULICA,5615633.876282051
948,2023_Q3_labor_7h,SOLAR,65139.035769230766
949,2023_Q3_labor_7h,TERMICA,2732718.401666667
950,2023_Q3_labor_8h,COGENERADOR,89967.72128205128
951,2023_Q3_labor_8h,EOLICA,9081.372307692309
952,2023_Q3_labor_8h,HIDRAULICA,5935690.7812820515
953,2023_Q3_labor_8h,SOLAR,241472.03756410256
954,2023_Q3_labor_8h,TERMICA,2776358.0866666664
955,2023_Q3_labor_9h,COGENERADOR,88663.08769230769
956,2023_Q3_labor_9h,EOLICA,9089.981666666668
957,2023_Q3_labor_9h,HIDRAULICA,6263050.697179487
958,2023_Q3_labor_9h,SOLAR,393211.1867948718
959,2023_Q3_labor_9h,TERMICA,2822763.123717949
960,2023_Q4_holidays_0h,COGENERADOR,99009.86538461539
961,2023_Q4_holidays_0h,EOLICA,18934.91076923077
962,2023_Q4_holidays_0h,HIDRAULICA,5864617.354615385
963,2023_Q4_holidays_0h,SOLAR,0.0
964,2023_Q4_holidays_0h,TERMICA,1950953.2946153844
965,2023_Q4_holidays_10h,COGENERADOR,95895.7876923077
966,2023_Q4_holidays_10h,EOLICA,17888.526923076923
967,2023_Q4_holidays_10h,HIDRAULICA,5709354.753846154
968,2023_Q4_holidays_10h,SOLAR,329460.8307692307
969,2023_Q4_holidays_10h,TERMICA,1680516.7876923075
970,2023_Q4_holidays_11h,COGENERADOR,95123.14153846154
971,2023_Q4_holidays_11h,EOLICA,18566.55846153846
972,2023_Q4_holidays_11h,HIDRAULICA,5881220.344615385
973,2023_Q4_holidays_11h,SOLAR,388572.20384615386
974,2023_Q4_holidays_11h,TERMICA,1730165.4123076922
975,2023_Q4_holidays_12h,COGENERADOR,93729.37461538463
976,2023_Q4_holidays_12h,EOLICA,19976.53923076923
977,2023_Q4_holidays_12h,HIDRAULICA,6083980.764615385
978,2023_Q4_holidays_12h,SOLAR,402852.75769230764
979,2023_Q4_holidays_12h,TERMICA,1745833.3023076924
980,2023_Q4_holidays_13h,COGENERADOR,93978.30923076923
981,2023_Q4_holidays_13h,EOLICA,22950.033076923075
982,2023_Q4_holidays_13h,HIDRAULICA,6203098.288461538
983,2023_Q4_holidays_13h,SOLAR,391518.94615384616
984,2023_Q4_holidays_13h,TERMICA,1758530.9615384615
985,2023_Q4_holidays_14h,COGENERADOR,94111.59538461539
986,2023_Q4_holidays_14h,EOLICA,25650.260769230772
987,2023_Q4_holidays_14h,HIDRAULICA,6206445.158461539
988,2023_Q4_holidays_14h,SOLAR,361473.77153846156
989,2023_Q4_holidays_14h,TERMICA,1774340.8369230768
990,2023_Q4_holidays_15h,COGENERADOR,95303.9546153846
991,2023_Q4_holidays_15h,EOLICA,25936.75
992,2023_Q4_holidays_15h,HIDRAULICA,6111841.375384615
993,2023_Q4_holidays_15h,SOLAR,321836.7084615385
994,2023_Q4_holidays_15h,TERMICA,1775865.4815384618
995,2023_Q4_holidays_16h,COGENERADOR,93818.06999999999
996,2023_Q4_holidays_16h,EOLICA,25425.15846153846
997,2023_Q4_holidays_16h,HIDRAULICA,6084327.934615385
998,2023_Q4_holidays_16h,SOLAR,243876.7346153846
999,2023_Q4_holidays_16h,TERMICA,1799329.4907692308
1000,2023_Q4_holidays_17h,COGENERADOR,95339.08230769231
1001,2023_Q4_holidays_17h,EOLICA,24081.175384615388
1002,2023_Q4_holidays_17h,HIDRAULICA,6081669.078461538
1003,2023_Q4_holidays_17h,SOLAR,148437.37692307692
1004,2023_Q4_holidays_17h,TERMICA,1813872.536153846
1005,2023_Q4_holidays_18h,COGENERADOR,96438.35307692309
1006,2023_Q4_holidays_18h,EOLICA,25091.168461538462
1007,2023_Q4_holidays_18h,HIDRAULICA,6096566.029230769
1008,2023_Q4_holidays_18h,SOLAR,41064.43
1009,2023_Q4_holidays_18h,TERMICA,1879437.386923077
1010,2023_Q4_holidays_19h,COGENERADOR,96167.18615384615
1011,2023_Q4_holidays_19h,EOLICA,23675.21153846154
1012,2023_Q4_holidays_19h,HIDRAULICA,6698189.88
1013,2023_Q4_holidays_19h,SOLAR,344.64076923076925
1014,2023_Q4_holidays_19h,TERMICA,1986659.2676923077
1015,2023_Q4_holidays_1h,COGENERADOR,100856.85
1016,2023_Q4_holidays_1h,EOLICA,21516.714615384615
1017,2023_Q4_holidays_1h,HIDRAULICA,5846774.751538461
1018,2023_Q4_holidays_1h,SOLAR,0.011538461538461537
1019,2023_Q4_holidays_1h,TERMICA,1921861.71
1020,2023_Q4_holidays_20h,COGENERADOR,96209.22615384615
1021,2023_Q4_holidays_20h,EOLICA,22814.206923076923
1022,2023_Q4_holidays_20h,HIDRAULICA,7081583.833076923
1023,2023_Q4_holidays_20h,SOLAR,0.015384615384615385
1024,2023_Q4_holidays_20h,TERMICA,2011833.676153846
1025,2023_Q4_holidays_21h,COGENERADOR,99256.79692307694
1026,2023_Q4_holidays_21h,EOLICA,22135.094615384613
1027,2023_Q4_holidays_21h,HIDRAULICA,6987000.07923077
1028,2023_Q4_holidays_21h,SOLAR,0.01
1029,2023_Q4_holidays_21h,TERMICA,2008849.5076923077
1030,2023_Q4_holidays_22h,COGENERADOR,99357.2046153846
1031,2023_Q4_holidays_22h,EOLICA,21422.718461538465
1032,2023_Q4_holidays_22h,HIDRAULICA,6735383.935384615
1033,2023_Q4_holidays_22h,SOLAR,0.0
1034,2023_Q4_holidays_22h,TERMICA,1984946.1884615384
1035,2023_Q4_holidays_23h,COGENERADOR,99455.62538461537
1036,2023_Q4_holidays_23h,EOLICA,20322.32384615385
1037,2023_Q4_holidays_23h,HIDRAULICA,6281592.903846154
1038,2023_Q4_holidays_23h,SOLAR,0.0
1039,2023_Q4_holidays_23h,TERMICA,1995854.2153846154
1040,2023_Q4_holidays_2h,COGENERADOR,102677.66153846154
1041,2023_Q4_holidays_2h,EOLICA,18892.05
1042,2023_Q4_holidays_2h,HIDRAULICA,5600369.9430769235
1043,2023_Q4_holidays_2h,SOLAR,0.012307692307692308
1044,2023_Q4_holidays_2h,TERMICA,1855507.996923077
1045,2023_Q4_holidays_3h,COGENERADOR,100721.17461538462
1046,2023_Q4_holidays_3h,EOLICA,17389.384615384617
1047,2023_Q4_holidays_3h,HIDRAULICA,5485227.504615385
1048,2023_Q4_holidays_3h,SOLAR,0.012307692307692308
1049,2023_Q4_holidays_3h,TERMICA,1745446.6338461537
1050,2023_Q4_holidays_4h,COGENERADOR,100889.54461538463
1051,2023_Q4_holidays_4h,EOLICA,18106.52076923077
1052,2023_Q4_holidays_4h,HIDRAULICA,5380772.219230769
1053,2023_Q4_holidays_4h,SOLAR,0.01076923076923077
1054,2023_Q4_holidays_4h,TERMICA,1659613.5007692305
1055,2023_Q4_holidays_5h,COGENERADOR,101340.94230769231
1056,2023_Q4_holidays_5h,EOLICA,18222.883846153847
1057,2023_Q4_holidays_5h,HIDRAULICA,5315251.050000001
1058,2023_Q4_holidays_5h,SOLAR,0.00923076923076923
1059,2023_Q4_holidays_5h,TERMICA,1614031.463846154
1060,2023_Q4_holidays_6h,COGENERADOR,101534.09538461539
1061,2023_Q4_holidays_6h,EOLICA,17148.18153846154
1062,2023_Q4_holidays_6h,HIDRAULICA,5266476.606923077
1063,2023_Q4_holidays_6h,SOLAR,197.24769230769232
1064,2023_Q4_holidays_6h,TERMICA,1548436.6476923078
1065,2023_Q4_holidays_7h,COGENERADOR,100910.45769230768
1066,2023_Q4_holidays_7h,EOLICA,16423.496153846154
1067,2023_Q4_holidays_7h,HIDRAULICA,5076346.262307692
1068,2023_Q4_holidays_7h,SOLAR,43875.77692307692
1069,2023_Q4_holidays_7h,TERMICA,1532088.0253846152
1070,2023_Q4_holidays_8h,COGENERADOR,97539.8376923077
1071,2023_Q4_holidays_8h,EOLICA,18774.85846153846
1072,2023_Q4_holidays_8h,HIDRAULICA,5286539.598461539
1073,2023_Q4_holidays_8h,SOLAR,173739.78461538462
1074,2023_Q4_holidays_8h,TERMICA,1551140.1484615384
1075,2023_Q4_holidays_9h,COGENERADOR,96963.5976923077
1076,2023_Q4_holidays_9h,EOLICA,18400.764615384614
1077,2023_Q4_holidays_9h,HIDRAULICA,5516097.713846154
1078,2023_Q4_holidays_9h,SOLAR,274844.86846153846
1079,2023_Q4_holidays_9h,TERMICA,1608765.4492307692
1080,2023_Q4_labor_0h,COGENERADOR,96878.80594936709
1081,2023_Q4_labor_0h,EOLICA,20584.363417721517
1082,2023_Q4_labor_0h,HIDRAULICA,6385336.33721519
1083,2023_Q4_labor_0h,SOLAR,0.02
1084,2023_Q4_labor_0h,TERMICA,2060383.1874683544
1085,2023_Q4_labor_10h,COGENERADOR,91138.26303797468
1086,2023_Q4_labor_10h,EOLICA,18318.21683544304
1087,2023_Q4_labor_10h,HIDRAULICA,7160282.3521519
1088,2023_Q4_labor_10h,SOLAR,338363.0006329114
1089,2023_Q4_labor_10h,TERMICA,1866473.490886076
1090,2023_Q4_labor_11h,COGENERADOR,89338.84898734177
1091,2023_Q4_labor_11h,EOLICA,18978.911012658227
1092,2023_Q4_labor_11h,HIDRAULICA,7452514.439493671
1093,2023_Q4_labor_11h,SOLAR,381292.2555696203
1094,2023_Q4_labor_11h,TERMICA,1918170.868607595
1095,2023_Q4_labor_12h,COGENERADOR,89937.55265822785
1096,2023_Q4_labor_12h,EOLICA,21555.69670886076
1097,2023_Q4_labor_12h,HIDRAULICA,7659635.978481012
1098,2023_Q4_labor_12h,SOLAR,391953.9818987342
1099,2023_Q4_labor_12h,TERMICA,1973136.5262025315
1100,2023_Q4_labor_13h,COGENERADOR,91072.992278481
1101,2023_Q4_labor_13h,EOLICA,22907.253797468355
1102,2023_Q4_labor_13h,HIDRAULICA,7558780.275949366
1103,2023_Q4_labor_13h,SOLAR,389761.35569620255
1104,2023_Q4_labor_13h,TERMICA,2006466.705063291
1105,2023_Q4_labor_14h,COGENERADOR,91936.34265822785
1106,2023_Q4_labor_14h,EOLICA,23298.163670886075
1107,2023_Q4_labor_14h,HIDRAULICA,7603260.104810126
1108,2023_Q4_labor_14h,SOLAR,367544.6750632911
1109,2023_Q4_labor_14h,TERMICA,2046489.735443038
1110,2023_Q4_labor_15h,COGENERADOR,91457.55164556962
1111,2023_Q4_labor_15h,EOLICA,23508.96151898734
1112,2023_Q4_labor_15h,HIDRAULICA,7733484.862784809
1113,2023_Q4_labor_15h,SOLAR,330037.49632911396
1114,2023_Q4_labor_15h,TERMICA,2076039.7999999998
1115,2023_Q4_labor_16h,COGENERADOR,91885.54316455696
1116,2023_Q4_labor_16h,EOLICA,24159.833797468356
1117,2023_Q4_labor_16h,HIDRAULICA,7751205.485063292
1118,2023_Q4_labor_16h,SOLAR,268140.6559493671
1119,2023_Q4_labor_16h,TERMICA,2088041.6988607596
1120,2023_Q4_labor_17h,COGENERADOR,92921.44518987341
1121,2023_Q4_labor_17h,EOLICA,24547.245949367087
1122,2023_Q4_labor_17h,HIDRAULICA,7673743.007974683
1123,2023_Q4_labor_17h,SOLAR,174669.34556962026
1124,2023_Q4_labor_17h,TERMICA,2081312.371772152
1125,2023_Q4_labor_18h,COGENERADOR,93476.12607594936
1126,2023_Q4_labor_18h,EOLICA,24845.949620253166
1127,2023_Q4_labor_18h,HIDRAULICA,7473949.401392406
1128,2023_Q4_labor_18h,SOLAR,46771.78670886076
1129,2023_Q4_labor_18h,TERMICA,2088370.1565822784
1130,2023_Q4_labor_19h,COGENERADOR,94225.5946835443
1131,2023_Q4_labor_19h,EOLICA,24844.14924050633
1132,2023_Q4_labor_19h,HIDRAULICA,7955022.61
1133,2023_Q4_labor_19h,SOLAR,459.53164556962025
1134,2023_Q4_labor_19h,TERMICA,2131395.98
1135,2023_Q4_labor_1h,COGENERADOR,96311.99721518988
1136,2023_Q4_labor_1h,EOLICA,19450.768860759494
1137,2023_Q4_labor_1h,HIDRAULICA,6026328.163544304
1138,2023_Q4_labor_1h,SOLAR,0.0320253164556962
1139,2023_Q4_labor_1h,TERMICA,1884293.7167088608
1140,2023_Q4_labor_20h,COGENERADOR,96622.14936708861
1141,2023_Q4_labor_20h,EOLICA,23791.843670886075
1142,2023_Q4_labor_20h,HIDRAULICA,8241037.695063291
1143,2023_Q4_labor_20h,SOLAR,0.25620253164556966
1144,2023_Q4_labor_20h,TERMICA,2155316.7367088604
1145,2023_Q4_labor_21h,COGENERADOR,97052.67531645569
1146,2023_Q4_labor_21h,EOLICA,22487.268607594935
1147,2023_Q4_labor_21h,HIDRAULICA,8025618.745063291
1148,2023_Q4_labor_21h,SOLAR,0.019240506329113925
1149,2023_Q4_labor_21h,TERMICA,2165650.693670886
1150,2023_Q4_labor_22h,COGENERADOR,97718.37278481013
1151,2023_Q4_labor_22h,EOLICA,21852.343544303796
1152,2023_Q4_labor_22h,HIDRAULICA,7547375.524303797
1153,2023_Q4_labor_22h,SOLAR,0.0189873417721519
1154,2023_Q4_labor_22h,TERMICA,2148986.453544304
1155,2023_Q4_labor_23h,COGENERADOR,98052.43379746834
1156,2023_Q4_labor_23h,EOLICA,20980.759493670885
1157,2023_Q4_labor_23h,HIDRAULICA,6929852.446582278
1158,2023_Q4_labor_23h,SOLAR,0.023164556962025316
1159,2023_Q4_labor_23h,TERMICA,2126806.7051898735
1160,2023_Q4_labor_2h,COGENERADOR,96757.80050632912
1161,2023_Q4_labor_2h,EOLICA,18096.18227848101
1162,2023_Q4_labor_2h,HIDRAULICA,5849130.731012658
1163,2023_Q4_labor_2h,SOLAR,0.028481012658227847
1164,2023_Q4_labor_2h,TERMICA,1767192.9482278482
1165,2023_Q4_labor_3h,COGENERADOR,96351.99784810127
1166,2023_Q4_labor_3h,EOLICA,17128.12240506329
1167,2023_Q4_labor_3h,HIDRAULICA,5712503.489999999
1168,2023_Q4_labor_3h,SOLAR,0.027848101265822787
1169,2023_Q4_labor_3h,TERMICA,1694858.7062025317
1170,2023_Q4_labor_4h,COGENERADOR,96227.94278481013
1171,2023_Q4_labor_4h,EOLICA,16620.46012658228
1172,2023_Q4_labor_4h,HIDRAULICA,5647205.312405064
1173,2023_Q4_labor_4h,SOLAR,0.04151898734177215
1174,2023_Q4_labor_4h,TERMICA,1656271.109620253
1175,2023_Q4_labor_5h,COGENERADOR,96390.66025316456
1176,2023_Q4_labor_5h,EOLICA,15682.761139240505
1177,2023_Q4_labor_5h,HIDRAULICA,5764395.988227848
1178,2023_Q4_labor_5h,SOLAR,0.04227848101265823
1179,2023_Q4_labor_5h,TERMICA,1655981.2113924052
1180,2023_Q4_labor_6h,COGENERADOR,97637.72924050633
1181,2023_Q4_labor_6h,EOLICA,15248.010886075948
1182,2023_Q4_labor_6h,HIDRAULICA,6016261.4139240505
1183,2023_Q4_labor_6h,SOLAR,228.7121518987342
1184,2023_Q4_labor_6h,TERMICA,1681009.959113924
1185,2023_Q4_labor_7h,COGENERADOR,97159.56037974684
1186,2023_Q4_labor_7h,EOLICA,14783.063164556961
1187,2023_Q4_labor_7h,HIDRAULICA,6136127.4573417725
1188,2023_Q4_labor_7h,SOLAR,42507.012151898736
1189,2023_Q4_labor_7h,TERMICA,1696995.8865822784
1190,2023_Q4_labor_8h,COGENERADOR,96249.44898734176
1191,2023_Q4_labor_8h,EOLICA,16457.180379746835
1192,2023_Q4_labor_8h,HIDRAULICA,6522436.893164557
1193,2023_Q4_labor_8h,SOLAR,158850.1151898734
1194,2023_Q4_labor_8h,TERMICA,1740768.418607595
1195,2023_Q4_labor_9h,COGENERADOR,94498.27974683544
1196,2023_Q4_labor_9h,EOLICA,17872.98582278481
1197,2023_Q4_labor_9h,HIDRAULICA,6914090.959367088
1198,2023_Q4_labor_9h,SOLAR,267256.2858227848
1199,2023_Q4_labor_9h,TERMICA,1815746.08278481
