,timestamp,Values_Type,GeneReal
458,2023_Q2_labor_5h,SOLAR,0.0379746835443038
459,2023_Q2_labor_5h,TERMICA,834114.600886076
460,2023_Q2_labor_6h,COGENERADOR,74214.1270886076
461,2023_Q2_labor_6h,EOLICA,16493.01240506329
462,2023_Q2_labor_6h,HIDRAULICA,6942216.904810127
463,2023_Q2_labor_6h,SOLAR,415.2474683544304
464,2023_Q2_labor_6h,TERMICA,849420.7836708861
465,2023_Q2_labor_7h,COGENERADOR,73438.43303797468
466,2023_Q2_labor_7h,EOLICA,15441.943417721519
467,2023_Q2_labor_7h,HIDRAULICA,7052550.956075949
468,2023_Q2_labor_7h,SOLAR,28546.10658227848
469,2023_Q2_labor_7h,TERMICA,861277.9781012657
470,2023_Q2_labor_8h,COGENERADOR,72146.59189873417
471,2023_Q2_labor_8h,EOLICA,15837.40164556962
472,2023_Q2_labor_8h,HIDRAULICA,7442985.864430379
473,2023_Q2_labor_8h,SOLAR,109218.90632911392
474,2023_Q2_labor_8h,TERMICA,869007.8810126581
475,2023_Q2_labor_9h,COGENERADOR,70550.6570886076
476,2023_Q2_labor_9h,EOLICA,16417.86430379747
477,2023_Q2_labor_9h,HIDRAULICA,7885354.745316456
478,2023_Q2_labor_9h,SOLAR,185270.90443037974
479,2023_Q2_labor_9h,TERMICA,882439.1744303798
480,2023_Q3_holidays_0h,COGENERADOR,99009.86538461539
481,2023_Q3_holidays_0h,EOLICA,18934.91076923077
482,2023_Q3_holidays_0h,HIDRAULICA,6455011.815384615
483,2023_Q3_holidays_0h,SOLAR,0.0
484,2023_Q3_holidays_0h,TERMICA,1421672.6400000001
485,2023_Q3_holidays_10h,COGENERADOR,95895.7876923077
486,2023_Q3_holidays_10h,EOLICA,17888.526923076923
487,2023_Q3_holidays_10h,HIDRAULICA,6064724.362307693
488,2023_Q3_holidays_10h,SOLAR,329460.8307692307
489,2023_Q3_holidays_10h,TERMICA,1359598.9292307692
490,2023_Q3_holidays_11h,COGENERADOR,95123.14153846154
491,2023_Q3_holidays_11h,EOLICA,18566.55846153846
492,2023_Q3_holidays_11h,HIDRAULICA,6273618.886153846
493,2023_Q3_holidays_11h,SOLAR,388572.20384615386
494,2023_Q3_holidays_11h,TERMICA,1367871.963076923
495,2023_Q3_holidays_12h,COGENERADOR,93729.37461538463
496,2023_Q3_holidays_12h,EOLICA,19976.53923076923
497,2023_Q3_holidays_12h,HIDRAULICA,6457184.7876923075
498,2023_Q3_holidays_12h,SOLAR,402852.75769230764
499,2023_Q3_holidays_12h,TERMICA,1385889.9315384615
500,2023_Q3_holidays_13h,COGENERADOR,93978.30923076923
501,2023_Q3_holidays_13h,EOLICA,22950.033076923075
502,2023_Q3_holidays_13h,HIDRAULICA,6566993.384615385
503,2023_Q3_holidays_13h,SOLAR,391518.94615384616
504,2023_Q3_holidays_13h,TERMICA,1408557.47
505,2023_Q3_holidays_14h,COGENERADOR,94111.59538461539
506,2023_Q3_holidays_14h,EOLICA,25650.260769230772
507,2023_Q3_holidays_14h,HIDRAULICA,6590284.947692309
508,2023_Q3_holidays_14h,SOLAR,361473.77153846156
509,2023_Q3_holidays_14h,TERMICA,1408314.8976923076
510,2023_Q3_holidays_15h,COGENERADOR,95303.9546153846
511,2023_Q3_holidays_15h,EOLICA,25936.75
512,2023_Q3_holidays_15h,HIDRAULICA,6505265.685384615
513,2023_Q3_holidays_15h,SOLAR,321836.7084615385
514,2023_Q3_holidays_15h,TERMICA,1410954.7238461538
515,2023_Q3_holidays_16h,COGENERADOR,93818.06999999999
516,2023_Q3_holidays_16h,EOLICA,25425.15846153846
517,2023_Q3_holidays_16h,HIDRAULICA,6487242.972307692
518,2023_Q3_holidays_16h,SOLAR,243876.7346153846
519,2023_Q3_holidays_16h,TERMICA,1415632.8253846155
520,2023_Q3_holidays_17h,COGENERADOR,95339.08230769231
521,2023_Q3_holidays_17h,EOLICA,24081.175384615388
522,2023_Q3_holidays_17h,HIDRAULICA,6538088.194615385
523,2023_Q3_holidays_17h,SOLAR,148437.37692307692
524,2023_Q3_holidays_17h,TERMICA,1411392.0776923078
525,2023_Q3_holidays_18h,COGENERADOR,96438.35307692309
526,2023_Q3_holidays_18h,EOLICA,25091.168461538462
527,2023_Q3_holidays_18h,HIDRAULICA,6597416.333076923
528,2023_Q3_holidays_18h,SOLAR,41064.43
529,2023_Q3_holidays_18h,TERMICA,1442725.2369230767
530,2023_Q3_holidays_19h,COGENERADOR,96167.18615384615
531,2023_Q3_holidays_19h,EOLICA,23675.21153846154
532,2023_Q3_holidays_19h,HIDRAULICA,7246928.523076923
533,2023_Q3_holidays_19h,SOLAR,344.64076923076925
534,2023_Q3_holidays_19h,TERMICA,1479299.9892307692
535,2023_Q3_holidays_1h,COGENERADOR,100856.85
536,2023_Q3_holidays_1h,EOLICA,21516.714615384615
537,2023_Q3_holidays_1h,HIDRAULICA,6039928.329999999
538,2023_Q3_holidays_1h,SOLAR,0.011538461538461537
539,2023_Q3_holidays_1h,TERMICA,1772743.926153846
540,2023_Q3_holidays_20h,COGENERADOR,96209.22615384615
541,2023_Q3_holidays_20h,EOLICA,22814.206923076923
542,2023_Q3_holidays_20h,HIDRAULICA,7671020.753076922
543,2023_Q3_holidays_20h,SOLAR,0.015384615384615385
544,2023_Q3_holidays_20h,TERMICA,1468072.723076923
545,2023_Q3_holidays_21h,COGENERADOR,99256.79692307694
546,2023_Q3_holidays_21h,EOLICA,22135.094615384613
547,2023_Q3_holidays_21h,HIDRAULICA,7598663.757692307
548,2023_Q3_holidays_21h,SOLAR,0.01
549,2023_Q3_holidays_21h,TERMICA,1442938.9546153846
550,2023_Q3_holidays_22h,COGENERADOR,99357.2046153846
551,2023_Q3_holidays_22h,EOLICA,21422.718461538465
552,2023_Q3_holidays_22h,HIDRAULICA,7320983.068461538
553,2023_Q3_holidays_22h,SOLAR,0.0
554,2023_Q3_holidays_22h,TERMICA,1439763.02
555,2023_Q3_holidays_23h,COGENERADOR,99455.62538461537
556,2023_Q3_holidays_23h,EOLICA,20322.32384615385
557,2023_Q3_holidays_23h,HIDRAULICA,6896073.606923077
558,2023_Q3_holidays_23h,SOLAR,0.0
559,2023_Q3_holidays_23h,TERMICA,1428942.4246153845
560,2023_Q3_holidays_2h,COGENERADOR,102677.66153846154
561,2023_Q3_holidays_2h,EOLICA,18892.05
562,2023_Q3_holidays_2h,HIDRAULICA,6012745.332307693
563,2023_Q3_holidays_2h,SOLAR,0.012307692307692308
564,2023_Q3_holidays_2h,TERMICA,1479129.5284615385
565,2023_Q3_holidays_3h,COGENERADOR,100721.17461538462
566,2023_Q3_holidays_3h,EOLICA,17389.384615384617
567,2023_Q3_holidays_3h,HIDRAULICA,5862588.076923077
568,2023_Q3_holidays_3h,SOLAR,0.012307692307692308
569,2023_Q3_holidays_3h,TERMICA,1399702.467692308
570,2023_Q3_holidays_4h,COGENERADOR,100889.54461538463
571,2023_Q3_holidays_4h,EOLICA,18106.52076923077
572,2023_Q3_holidays_4h,HIDRAULICA,5721359.628461539
573,2023_Q3_holidays_4h,SOLAR,0.01076923076923077
574,2023_Q3_holidays_4h,TERMICA,1356715.24
575,2023_Q3_holidays_5h,COGENERADOR,101340.94230769231
576,2023_Q3_holidays_5h,EOLICA,18222.883846153847
577,2023_Q3_holidays_5h,HIDRAULICA,5621002.125384615
578,2023_Q3_holidays_5h,SOLAR,0.00923076923076923
579,2023_Q3_holidays_5h,TERMICA,1329197.8307692308
580,2023_Q3_holidays_6h,COGENERADOR,101534.09538461539
581,2023_Q3_holidays_6h,EOLICA,17148.18153846154
582,2023_Q3_holidays_6h,HIDRAULICA,5545158.196923077
583,2023_Q3_holidays_6h,SOLAR,197.24769230769232
584,2023_Q3_holidays_6h,TERMICA,1297416.9961538462
585,2023_Q3_holidays_7h,COGENERADOR,100910.45769230768
586,2023_Q3_holidays_7h,EOLICA,16423.496153846154
587,2023_Q3_holidays_7h,HIDRAULICA,5400322.269230769
588,2023_Q3_holidays_7h,SOLAR,43875.77692307692
589,2023_Q3_holidays_7h,TERMICA,1281880.5784615385
590,2023_Q3_holidays_8h,COGENERADOR,97539.8376923077
591,2023_Q3_holidays_8h,EOLICA,18774.85846153846
592,2023_Q3_holidays_8h,HIDRAULICA,5576808.498461539
593,2023_Q3_holidays_8h,SOLAR,173739.78461538462
594,2023_Q3_holidays_8h,TERMICA,1311982.6184615383
595,2023_Q3_holidays_9h,COGENERADOR,96963.5976923077
596,2023_Q3_holidays_9h,EOLICA,18400.764615384614
597,2023_Q3_holidays_9h,HIDRAULICA,5786923.010769231
598,2023_Q3_holidays_9h,SOLAR,274844.86846153846
599,2023_Q3_holidays_9h,TERMICA,1348888.4499999997
600,2023_Q3_labor_0h,COGENERADOR,96878.80594936709
601,2023_Q3_labor_0h,EOLICA,20584.363417721517
602,2023_Q3_labor_0h,HIDRAULICA,6975358.1899999995
603,2023_Q3_labor_0h,SOLAR,0.02
604,2023_Q3_labor_0h,TERMICA,1508223.982278481
605,2023_Q3_labor_10h,COGENERADOR,91138.26303797468
606,2023_Q3_labor_10h,EOLICA,18318.21683544304
607,2023_Q3_labor_10h,HIDRAULICA,7549260.452658228
608,2023_Q3_labor_10h,SOLAR,338346.7707594937
609,2023_Q3_labor_10h,TERMICA,1499297.297721519
610,2023_Q3_labor_11h,COGENERADOR,89338.84898734177
611,2023_Q3_labor_11h,EOLICA,18978.911012658227
612,2023_Q3_labor_11h,HIDRAULICA,7865092.952531646
613,2023_Q3_labor_11h,SOLAR,381272.5717721519
614,2023_Q3_labor_11h,TERMICA,1529469.466329114
615,2023_Q3_labor_12h,COGENERADOR,89937.55265822785
616,2023_Q3_labor_12h,EOLICA,21555.69670886076
617,2023_Q3_labor_12h,HIDRAULICA,8110024.215063292
618,2023_Q3_labor_12h,SOLAR,391934.76037974685
619,2023_Q3_labor_12h,TERMICA,1540056.615443038
620,2023_Q3_labor_13h,COGENERADOR,91072.992278481
621,2023_Q3_labor_13h,EOLICA,22907.253797468355
622,2023_Q3_labor_13h,HIDRAULICA,8034353.371265823
623,2023_Q3_labor_13h,SOLAR,389742.1936708861
624,2023_Q3_labor_13h,TERMICA,1548807.6574683543
625,2023_Q3_labor_14h,COGENERADOR,91936.34265822785
626,2023_Q3_labor_14h,EOLICA,23298.163670886075
627,2023_Q3_labor_14h,HIDRAULICA,8115153.213037975
628,2023_Q3_labor_14h,SOLAR,367525.623164557
629,2023_Q3_labor_14h,TERMICA,1557813.069620253
630,2023_Q3_labor_15h,COGENERADOR,91457.55164556962
631,2023_Q3_labor_15h,EOLICA,23508.96151898734
632,2023_Q3_labor_15h,HIDRAULICA,8265530.137468355
633,2023_Q3_labor_15h,SOLAR,330020.5848101266
634,2023_Q3_labor_15h,TERMICA,1566666.528607595
635,2023_Q3_labor_16h,COGENERADOR,91885.54316455696
636,2023_Q3_labor_16h,EOLICA,24159.833797468356
637,2023_Q3_labor_16h,HIDRAULICA,8287769.029367089
638,2023_Q3_labor_16h,SOLAR,268129.64544303797
639,2023_Q3_labor_16h,TERMICA,1573415.8498734178
640,2023_Q3_labor_17h,COGENERADOR,92921.44518987341
641,2023_Q3_labor_17h,EOLICA,24547.245949367087
642,2023_Q3_labor_17h,HIDRAULICA,8208922.584177215
643,2023_Q3_labor_17h,SOLAR,174661.89683544304
644,2023_Q3_labor_17h,TERMICA,1570049.4927848103
645,2023_Q3_labor_18h,COGENERADOR,93476.12607594936
646,2023_Q3_labor_18h,EOLICA,24845.949620253166
647,2023_Q3_labor_18h,HIDRAULICA,8017769.6170886075
648,2023_Q3_labor_18h,SOLAR,46769.480253164555
649,2023_Q3_labor_18h,TERMICA,1570491.938607595
650,2023_Q3_labor_19h,COGENERADOR,94225.5946835443
651,2023_Q3_labor_19h,EOLICA,24844.14924050633
652,2023_Q3_labor_19h,HIDRAULICA,8519762.563670885
653,2023_Q3_labor_19h,SOLAR,459.46999999999997
654,2023_Q3_labor_19h,TERMICA,1592085.3684810128
655,2023_Q3_labor_1h,COGENERADOR,96311.99721518988
656,2023_Q3_labor_1h,EOLICA,19450.768860759494
657,2023_Q3_labor_1h,HIDRAULICA,6219316.414303797
658,2023_Q3_labor_1h,SOLAR,0.0320253164556962
659,2023_Q3_labor_1h,TERMICA,1734522.8336708862
660,2023_Q3_labor_20h,COGENERADOR,96622.14936708861
661,2023_Q3_labor_20h,EOLICA,23791.843670886075
662,2023_Q3_labor_20h,HIDRAULICA,8824334.953037973
663,2023_Q3_labor_20h,SOLAR,0.25620253164556966
664,2023_Q3_labor_20h,TERMICA,1599444.894936709
665,2023_Q3_labor_21h,COGENERADOR,97052.67531645569
666,2023_Q3_labor_21h,EOLICA,22487.268607594935
667,2023_Q3_labor_21h,HIDRAULICA,8626169.496582279
668,2023_Q3_labor_21h,SOLAR,0.019240506329113925
669,2023_Q3_labor_21h,TERMICA,1590462.049493671
670,2023_Q3_labor_22h,COGENERADOR,97718.37278481013
671,2023_Q3_labor_22h,EOLICA,21852.343544303796
672,2023_Q3_labor_22h,HIDRAULICA,8148718.940379746
673,2023_Q3_labor_22h,SOLAR,0.0189873417721519
674,2023_Q3_labor_22h,TERMICA,1572186.8011392406
675,2023_Q3_labor_23h,COGENERADOR,98052.43379746834
676,2023_Q3_labor_23h,EOLICA,20980.759493670885
677,2023_Q3_labor_23h,HIDRAULICA,7545074.463670886
678,2023_Q3_labor_23h,SOLAR,0.023164556962025316
679,2023_Q3_labor_23h,TERMICA,1541115.8037974683
680,2023_Q3_labor_2h,COGENERADOR,96757.80050632912
681,2023_Q3_labor_2h,EOLICA,18096.18227848101
682,2023_Q3_labor_2h,HIDRAULICA,6252320.033544304
683,2023_Q3_labor_2h,SOLAR,0.028481012658227847
684,2023_Q3_labor_2h,TERMICA,1417074.4548101267
685,2023_Q3_labor_3h,COGENERADOR,96351.99784810127
686,2023_Q3_labor_3h,EOLICA,17128.12240506329
687,2023_Q3_labor_3h,HIDRAULICA,6120306.071265822
688,2023_Q3_labor_3h,SOLAR,0.027848101265822787
689,2023_Q3_labor_3h,TERMICA,1343231.6929113923
690,2023_Q3_labor_4h,COGENERADOR,96227.94278481013
691,2023_Q3_labor_4h,EOLICA,16620.46012658228
692,2023_Q3_labor_4h,HIDRAULICA,6062092.030886075
693,2023_Q3_labor_4h,SOLAR,0.04151898734177215
694,2023_Q3_labor_4h,TERMICA,1294923.1213924051
695,2023_Q3_labor_5h,COGENERADOR,96390.66025316456
696,2023_Q3_labor_5h,EOLICA,15682.761139240505
697,2023_Q3_labor_5h,HIDRAULICA,6156569.704303797
698,2023_Q3_labor_5h,SOLAR,0.04227848101265823
699,2023_Q3_labor_5h,TERMICA,1295980.7387341773
700,2023_Q3_labor_6h,COGENERADOR,97637.72924050633
701,2023_Q3_labor_6h,EOLICA,15248.010886075948
702,2023_Q3_labor_6h,HIDRAULICA,6385901.989493671
703,2023_Q3_labor_6h,SOLAR,228.7075949367089
704,2023_Q3_labor_6h,TERMICA,1340008.045949367
705,2023_Q3_labor_7h,COGENERADOR,97159.56037974684
706,2023_Q3_labor_7h,EOLICA,14783.063164556961
707,2023_Q3_labor_7h,HIDRAULICA,6483840.791772152
708,2023_Q3_labor_7h,SOLAR,42505.88291139241
709,2023_Q3_labor_7h,TERMICA,1377625.8151898736
710,2023_Q3_labor_8h,COGENERADOR,96249.44898734176
711,2023_Q3_labor_8h,EOLICA,16457.180379746835
712,2023_Q3_labor_8h,HIDRAULICA,6866390.353291139
713,2023_Q3_labor_8h,SOLAR,158841.95734177215
714,2023_Q3_labor_8h,TERMICA,1426661.7410126582
715,2023_Q3_labor_9h,COGENERADOR,94498.27974683544
716,2023_Q3_labor_9h,EOLICA,17872.98582278481
717,2023_Q3_labor_9h,HIDRAULICA,7291471.217088607
718,2023_Q3_labor_9h,SOLAR,267244.00797468354
719,2023_Q3_labor_9h,TERMICA,1467406.4802531644
720,2023_Q4_holidays_0h,COGENERADOR,95412.31307692308
721,2023_Q4_holidays_0h,EOLICA,10413.023076923077
722,2023_Q4_holidays_0h,HIDRAULICA,5717408.611538461
723,2023_Q4_holidays_0h,SOLAR,0.0
724,2023_Q4_holidays_0h,TERMICA,2569066.3646153845
725,2023_Q4_holidays_10h,COGENERADOR,91485.05076923076
726,2023_Q4_holidays_10h,EOLICA,10034.446923076923
727,2023_Q4_holidays_10h,HIDRAULICA,5126251.444615385
728,2023_Q4_holidays_10h,SOLAR,446693.3638461539
729,2023_Q4_holidays_10h,TERMICA,2455145.963846154
730,2023_Q4_holidays_11h,COGENERADOR,90154.62846153845
731,2023_Q4_holidays_11h,EOLICA,11583.081538461538
732,2023_Q4_holidays_11h,HIDRAULICA,5352227.336923077
733,2023_Q4_holidays_11h,SOLAR,489272.1823076923
734,2023_Q4_holidays_11h,TERMICA,2508356.5892307693
735,2023_Q4_holidays_12h,COGENERADOR,87922.5
736,2023_Q4_holidays_12h,EOLICA,12733.040769230769
737,2023_Q4_holidays_12h,HIDRAULICA,5584709.185384615
738,2023_Q4_holidays_12h,SOLAR,507147.8984615384
739,2023_Q4_holidays_12h,TERMICA,2527922.183846154
740,2023_Q4_holidays_13h,COGENERADOR,91296.85230769232
741,2023_Q4_holidays_13h,EOLICA,16013.184615384615
742,2023_Q4_holidays_13h,HIDRAULICA,5690094.932307692
743,2023_Q4_holidays_13h,SOLAR,502702.55846153846
744,2023_Q4_holidays_13h,TERMICA,2547255.0084615382
745,2023_Q4_holidays_14h,COGENERADOR,91507.53615384616
746,2023_Q4_holidays_14h,EOLICA,17355.71076923077
747,2023_Q4_holidays_14h,HIDRAULICA,5692609.042307692
748,2023_Q4_holidays_14h,SOLAR,483813.20153846155
749,2023_Q4_holidays_14h,TERMICA,2559735.1346153845
750,2023_Q4_holidays_15h,COGENERADOR,91004.83230769231
751,2023_Q4_holidays_15h,EOLICA,18612.125384615385
752,2023_Q4_holidays_15h,HIDRAULICA,5644002.070769231
753,2023_Q4_holidays_15h,SOLAR,408540.3484615385
754,2023_Q4_holidays_15h,TERMICA,2581608.333076923
755,2023_Q4_holidays_16h,COGENERADOR,93381.21615384615
756,2023_Q4_holidays_16h,EOLICA,19247.875384615385
757,2023_Q4_holidays_16h,HIDRAULICA,5654149.103076924
758,2023_Q4_holidays_16h,SOLAR,321278.08153846156
759,2023_Q4_holidays_16h,TERMICA,2597911.762307692
760,2023_Q4_holidays_17h,COGENERADOR,92127.61461538462
761,2023_Q4_holidays_17h,EOLICA,18416.106923076924
762,2023_Q4_holidays_17h,HIDRAULICA,5775363.578461538
763,2023_Q4_holidays_17h,SOLAR,151400.90538461538
764,2023_Q4_holidays_17h,TERMICA,2600767.480769231
765,2023_Q4_holidays_18h,COGENERADOR,93625.66384615385
766,2023_Q4_holidays_18h,EOLICA,16919.21846153846
767,2023_Q4_holidays_18h,HIDRAULICA,6032058.185384615
768,2023_Q4_holidays_18h,SOLAR,15623.336923076924
769,2023_Q4_holidays_18h,TERMICA,2628891.5815384616
770,2023_Q4_holidays_19h,COGENERADOR,89842.89076923077
771,2023_Q4_holidays_19h,EOLICA,15815.109230769232
772,2023_Q4_holidays_19h,HIDRAULICA,6785815.797692308
773,2023_Q4_holidays_19h,SOLAR,2.468461538461538
774,2023_Q4_holidays_19h,TERMICA,2653886.396153846
775,2023_Q4_holidays_1h,COGENERADOR,89481.99153846153
776,2023_Q4_holidays_1h,EOLICA,10855.805384615385
777,2023_Q4_holidays_1h,HIDRAULICA,5405940.283846154
778,2023_Q4_holidays_1h,SOLAR,0.0
779,2023_Q4_holidays_1h,TERMICA,2704344.619230769
780,2023_Q4_holidays_20h,COGENERADOR,90634.72846153846
781,2023_Q4_holidays_20h,EOLICA,14394.766153846153
782,2023_Q4_holidays_20h,HIDRAULICA,6941331.326923077
783,2023_Q4_holidays_20h,SOLAR,0.0
784,2023_Q4_holidays_20h,TERMICA,2644997.3215384614
785,2023_Q4_holidays_21h,COGENERADOR,93239.94076923077
786,2023_Q4_holidays_21h,EOLICA,13742.505384615386
787,2023_Q4_holidays_21h,HIDRAULICA,6822209.692307692
788,2023_Q4_holidays_21h,SOLAR,0.0
789,2023_Q4_holidays_21h,TERMICA,2645745.9223076925
790,2023_Q4_holidays_22h,COGENERADOR,93104.94384615385
791,2023_Q4_holidays_22h,EOLICA,12105.00923076923
792,2023_Q4_holidays_22h,HIDRAULICA,6560151.510769231
793,2023_Q4_holidays_22h,SOLAR,0.0
794,2023_Q4_holidays_22h,TERMICA,2628651.816153846
795,2023_Q4_holidays_23h,COGENERADOR,95994.63769230769
796,2023_Q4_holidays_23h,EOLICA,10801.173846153846
797,2023_Q4_holidays_23h,HIDRAULICA,6156998.556153847
798,2023_Q4_holidays_23h,SOLAR,0.0
799,2023_Q4_holidays_23h,TERMICA,2606765.927692308
800,2023_Q4_holidays_2h,COGENERADOR,90034.06461538462
801,2023_Q4_holidays_2h,EOLICA,8763.176153846154
802,2023_Q4_holidays_2h,HIDRAULICA,5236649.709230769
803,2023_Q4_holidays_2h,SOLAR,0.0
804,2023_Q4_holidays_2h,TERMICA,2586628.832307692
805,2023_Q4_holidays_3h,COGENERADOR,91597.64846153845
806,2023_Q4_holidays_3h,EOLICA,8254.787692307691
807,2023_Q4_holidays_3h,HIDRAULICA,5084496.883846154
808,2023_Q4_holidays_3h,SOLAR,0.0
809,2023_Q4_holidays_3h,TERMICA,2484666.4153846153
810,2023_Q4_holidays_4h,COGENERADOR,91324.86615384616
811,2023_Q4_holidays_4h,EOLICA,8275.776153846153
812,2023_Q4_holidays_4h,HIDRAULICA,4899960.744615384
813,2023_Q4_holidays_4h,SOLAR,0.0
814,2023_Q4_holidays_4h,TERMICA,2448787.2015384617
815,2023_Q4_holidays_5h,COGENERADOR,91863.50384615385
816,2023_Q4_holidays_5h,EOLICA,8240.633076923077
817,2023_Q4_holidays_5h,HIDRAULICA,4837824.716923077
818,2023_Q4_holidays_5h,SOLAR,0.0
819,2023_Q4_holidays_5h,TERMICA,2413558.7800000003
820,2023_Q4_holidays_6h,COGENERADOR,92839.46923076923
821,2023_Q4_holidays_6h,EOLICA,7261.223076923076
822,2023_Q4_holidays_6h,HIDRAULICA,4745222.52076923
823,2023_Q4_holidays_6h,SOLAR,563.08
824,2023_Q4_holidays_6h,TERMICA,2390801.2753846156
825,2023_Q4_holidays_7h,COGENERADOR,90833.44923076924
826,2023_Q4_holidays_7h,EOLICA,6826.0599999999995
827,2023_Q4_holidays_7h,HIDRAULICA,4549116.982307693
828,2023_Q4_holidays_7h,SOLAR,56295.06615384615
829,2023_Q4_holidays_7h,TERMICA,2369718.9469230766
830,2023_Q4_holidays_8h,COGENERADOR,91675.64692307691
831,2023_Q4_holidays_8h,EOLICA,7299.283846153847
832,2023_Q4_holidays_8h,HIDRAULICA,4667261.021538462
833,2023_Q4_holidays_8h,SOLAR,202215.74000000002
834,2023_Q4_holidays_8h,TERMICA,2401950.459230769
835,2023_Q4_holidays_9h,COGENERADOR,92531.79384615386
836,2023_Q4_holidays_9h,EOLICA,7176.08076923077
837,2023_Q4_holidays_9h,HIDRAULICA,4907543.09076923
838,2023_Q4_holidays_9h,SOLAR,352467.21461538464
839,2023_Q4_holidays_9h,TERMICA,2411292.87
840,2023_Q4_labor_0h,COGENERADOR,89468.68038461539
841,2023_Q4_labor_0h,EOLICA,13476.736923076924
842,2023_Q4_labor_0h,HIDRAULICA,6182963.422692308
843,2023_Q4_labor_0h,SOLAR,0.6775641025641025
844,2023_Q4_labor_0h,TERMICA,2736402.281153846
845,2023_Q4_labor_10h,COGENERADOR,85899.4485897436
846,2023_Q4_labor_10h,EOLICA,9593.769743589744
847,2023_Q4_labor_10h,HIDRAULICA,6458379.701538462
848,2023_Q4_labor_10h,SOLAR,491880.72025641025
849,2023_Q4_labor_10h,TERMICA,2873616.421794872
850,2023_Q4_labor_11h,COGENERADOR,84054.53499999999
851,2023_Q4_labor_11h,EOLICA,11370.048333333334
852,2023_Q4_labor_11h,HIDRAULICA,6729993.854358974
853,2023_Q4_labor_11h,SOLAR,535010.6148717949
854,2023_Q4_labor_11h,TERMICA,2923586.262179487
855,2023_Q4_labor_12h,COGENERADOR,84568.6508974359
856,2023_Q4_labor_12h,EOLICA,14847.15358974359
857,2023_Q4_labor_12h,HIDRAULICA,6936785.993589744
858,2023_Q4_labor_12h,SOLAR,551846.0644871795
859,2023_Q4_labor_12h,TERMICA,2963337.588205128
860,2023_Q4_labor_13h,COGENERADOR,84766.2994871795
861,2023_Q4_labor_13h,EOLICA,18177.29294871795
862,2023_Q4_labor_13h,HIDRAULICA,6890339.172435898
863,2023_Q4_labor_13h,SOLAR,548379.773076923
864,2023_Q4_labor_13h,TERMICA,2965670.592179487
865,2023_Q4_labor_14h,COGENERADOR,84472.34038461538
866,2023_Q4_labor_14h,EOLICA,20346.61141025641
867,2023_Q4_labor_14h,HIDRAULICA,6966093.061923077
868,2023_Q4_labor_14h,SOLAR,514397.548974359
869,2023_Q4_labor_14h,TERMICA,2992740.753974359
870,2023_Q4_labor_15h,COGENERADOR,84458.76025641026
871,2023_Q4_labor_15h,EOLICA,20540.356025641027
872,2023_Q4_labor_15h,HIDRAULICA,7113572.666153846
873,2023_Q4_labor_15h,SOLAR,444027.39474358974
874,2023_Q4_labor_15h,TERMICA,3031914.3596153846
875,2023_Q4_labor_16h,COGENERADOR,85392.34538461539
876,2023_Q4_labor_16h,EOLICA,20250.6541025641
877,2023_Q4_labor_16h,HIDRAULICA,7167153.637307693
878,2023_Q4_labor_16h,SOLAR,342547.0498717949
879,2023_Q4_labor_16h,TERMICA,3053357.2876923075
880,2023_Q4_labor_17h,COGENERADOR,86011.30423076922
881,2023_Q4_labor_17h,EOLICA,20561.118717948717
882,2023_Q4_labor_17h,HIDRAULICA,7176072.412948718
883,2023_Q4_labor_17h,SOLAR,173632.94858974358
884,2023_Q4_labor_17h,TERMICA,3065039.483846154
885,2023_Q4_labor_18h,COGENERADOR,87817.99910256409
886,2023_Q4_labor_18h,EOLICA,20966.14128205128
887,2023_Q4_labor_18h,HIDRAULICA,7193207.206794872
888,2023_Q4_labor_18h,SOLAR,18844.579999999998
889,2023_Q4_labor_18h,TERMICA,3083533.479102564
890,2023_Q4_labor_19h,COGENERADOR,87815.36153846154
891,2023_Q4_labor_19h,EOLICA,20015.93935897436
892,2023_Q4_labor_19h,HIDRAULICA,7706162.196794872
893,2023_Q4_labor_19h,SOLAR,4.502948717948718
894,2023_Q4_labor_19h,TERMICA,3105927.7757692304
895,2023_Q4_labor_1h,COGENERADOR,91701.45025641026
896,2023_Q4_labor_1h,EOLICA,11019.211666666666
897,2023_Q4_labor_1h,HIDRAULICA,5628301.896923076
898,2023_Q4_labor_1h,SOLAR,0.7689743589743591
899,2023_Q4_labor_1h,TERMICA,2762699.448846154
900,2023_Q4_labor_20h,COGENERADOR,88985.96064102564
901,2023_Q4_labor_20h,EOLICA,18559.894358974358
902,2023_Q4_labor_20h,HIDRAULICA,7690216.551794872
903,2023_Q4_labor_20h,SOLAR,0.9097435897435897
904,2023_Q4_labor_20h,TERMICA,3108025.7825641027
905,2023_Q4_labor_21h,COGENERADOR,89748.82256410256
906,2023_Q4_labor_21h,EOLICA,16966.965
907,2023_Q4_labor_21h,HIDRAULICA,7474969.011025641
908,2023_Q4_labor_21h,SOLAR,0.6012820512820514
909,2023_Q4_labor_21h,TERMICA,3089409.801538462
910,2023_Q4_labor_22h,COGENERADOR,90426.17602564103
911,2023_Q4_labor_22h,EOLICA,15100.982051282053
912,2023_Q4_labor_22h,HIDRAULICA,7108732.62474359
913,2023_Q4_labor_22h,SOLAR,0.6356410256410256
914,2023_Q4_labor_22h,TERMICA,3005530.7724358975
915,2023_Q4_labor_23h,COGENERADOR,89702.4823076923
