,Date,DemaReal_Sistema,DemaCome_Sistema,Gene_Sistema,GeneIdea_Sistema,timestamp
4314,2023-05-29 18:00:00,9653543.27,9816700.8,9451023.8,9456700.8,2023_Q2_labor_18h
4315,2023-05-29 19:00:00,10107343.65,10277082.97,10247998.36,10277082.97,2023_Q2_labor_19h
4316,2023-05-29 20:00:00,10374647.81,10545989.98,10543530.53,10545989.98,2023_Q2_labor_20h
4317,2023-05-29 21:00:00,10120391.36,10293503.41,10252955.38,10253503.41,2023_Q2_labor_21h
4318,2023-05-29 22:00:00,9618548.83,9794019.9,9526456.95,9526456.95,2023_Q2_labor_22h
4319,2023-05-29 23:00:00,8912285.95,9084534.01,8700809.34,8700809.34,2023_Q2_labor_23h
4320,2023-05-30 00:00:00,8288599.78,8412197.5,8220873.69,8222197.5,2023_Q2_labor_0h
4321,2023-05-30 01:00:00,7919576.15,8093415.01,7804999.51,7813415.01,2023_Q2_labor_1h
4322,2023-05-30 02:00:00,7644783.01,7812727.75,7527548.88,7532727.75,2023_Q2_labor_2h
4323,2023-05-30 03:00:00,7467616.05,7613984.74,7330762.69,7333984.74,2023_Q2_labor_3h
4324,2023-05-30 04:00:00,7379171.32,7516119.16,7222171.94,7226119.16,2023_Q2_labor_4h
4325,2023-05-30 05:00:00,7596717.39,7710104.88,7417075.83,7430104.88,2023_Q2_labor_5h
4326,2023-05-30 06:00:00,8057233.83,8173103.87,7895737.01,7903103.87,2023_Q2_labor_6h
4327,2023-05-30 07:00:00,8188363.81,8311976.94,8034425.99,8041976.94,2023_Q2_labor_7h
4328,2023-05-30 08:00:00,8693498.7,8823204.47,8619781.86,8623204.47,2023_Q2_labor_8h
4329,2023-05-30 09:00:00,9173298.08,9309993.2,9196573.04,9209993.2,2023_Q2_labor_9h
4330,2023-05-30 10:00:00,9456086.6,9599620.29,9545964.42,9549620.29,2023_Q2_labor_10h
4331,2023-05-30 11:00:00,9761655.29,9908356.08,9903126.33,9908356.08,2023_Q2_labor_11h
4332,2023-05-30 12:00:00,10014774.65,10166023.77,10164367.89,10166023.77,2023_Q2_labor_12h
4333,2023-05-30 13:00:00,9921170.15,10070327.57,10043559.0,10043559.0,2023_Q2_labor_13h
4334,2023-05-30 14:00:00,9981893.05,10143553.5,10096223.7,10096223.7,2023_Q2_labor_14h
4335,2023-05-30 15:00:00,10156281.14,10321706.59,10270619.12,10271706.59,2023_Q2_labor_15h
4336,2023-05-30 16:00:00,10128578.36,10286655.5,10245856.45,10246655.5,2023_Q2_labor_16h
4337,2023-05-30 17:00:00,9982240.99,10134009.89,10074045.33,10074045.33,2023_Q2_labor_17h
4338,2023-05-30 18:00:00,9675906.71,9814369.91,9658976.83,9658976.83,2023_Q2_labor_18h
4339,2023-05-30 19:00:00,10062239.88,10197208.15,10186451.6,10197208.15,2023_Q2_labor_19h
4340,2023-05-30 20:00:00,10293072.16,10443172.88,10441127.88,10443172.88,2023_Q2_labor_20h
4341,2023-05-30 21:00:00,10058427.57,10205955.52,10205895.44,10205955.52,2023_Q2_labor_21h
4342,2023-05-30 22:00:00,9624938.21,9766754.31,9764379.75,9766754.31,2023_Q2_labor_22h
4343,2023-05-30 23:00:00,8921949.22,9050104.53,8898046.45,8898046.45,2023_Q2_labor_23h
4344,2023-05-31 00:00:00,8455368.08,8620183.44,8538400.19,8540183.44,2023_Q2_labor_0h
4345,2023-05-31 01:00:00,7911725.54,8035188.14,7771888.78,7891466.91,2023_Q2_labor_1h
4346,2023-05-31 02:00:00,7669087.08,7803399.0,7579364.69,7606399.0,2023_Q2_labor_2h
4347,2023-05-31 03:00:00,7512564.02,7640644.25,7443208.76,7470644.25,2023_Q2_labor_3h
4348,2023-05-31 04:00:00,7424988.14,7549662.88,7300392.98,7332662.88,2023_Q2_labor_4h
4349,2023-05-31 05:00:00,7644818.63,7760252.17,7497129.83,7519252.17,2023_Q2_labor_5h
4350,2023-05-31 06:00:00,8122584.84,8242968.57,8025257.86,8032968.57,2023_Q2_labor_6h
4351,2023-05-31 07:00:00,8271521.35,8394008.29,8140847.22,8144008.29,2023_Q2_labor_7h
4352,2023-05-31 08:00:00,8745347.12,8871141.63,8739045.42,8751141.63,2023_Q2_labor_8h
4353,2023-05-31 09:00:00,9213667.04,9355481.74,9308207.7,9315481.74,2023_Q2_labor_9h
4354,2023-05-31 10:00:00,9515996.37,9651991.03,9620767.88,9621991.03,2023_Q2_labor_10h
4355,2023-05-31 11:00:00,9875375.28,10009662.58,10009662.58,10009662.58,2023_Q2_labor_11h
4356,2023-05-31 12:00:00,10167836.61,10298594.92,10297086.92,10298594.92,2023_Q2_labor_12h
4357,2023-05-31 13:00:00,10064397.09,10190679.21,10190506.46,10190679.21,2023_Q2_labor_13h
4358,2023-05-31 14:00:00,10117896.32,10260371.28,10260371.28,10260371.28,2023_Q2_labor_14h
4359,2023-05-31 15:00:00,10239732.1,10384099.89,10382583.34,10384099.89,2023_Q2_labor_15h
4360,2023-05-31 16:00:00,10193166.34,10335786.56,10335786.56,10335786.56,2023_Q2_labor_16h
4361,2023-05-31 17:00:00,10031098.38,10171883.03,10128999.67,10131883.03,2023_Q2_labor_17h
4362,2023-05-31 18:00:00,9814878.55,9941113.69,9940291.55,9941113.69,2023_Q2_labor_18h
4363,2023-05-31 19:00:00,10187053.76,10310604.29,10310604.29,10310604.29,2023_Q2_labor_19h
4364,2023-05-31 20:00:00,10409603.53,10539214.35,10537074.09,10539214.35,2023_Q2_labor_20h
4365,2023-05-31 21:00:00,10228311.09,10358814.95,10357980.77,10358814.95,2023_Q2_labor_21h
4366,2023-05-31 22:00:00,9759620.23,9910324.44,9908950.06,9910324.44,2023_Q2_labor_22h
4367,2023-05-31 23:00:00,9078687.58,9234725.66,9140350.79,9140350.79,2023_Q2_labor_23h
4368,2023-06-01 00:00:00,8286335.48,8428444.78,8427628.43,8428444.78,2023_Q3_labor_0h
4369,2023-06-01 01:00:00,7965207.31,8124537.17,8122127.95,8124537.17,2023_Q3_labor_1h
4370,2023-06-01 02:00:00,7719619.43,7865094.42,7863303.47,7865094.42,2023_Q3_labor_2h
4371,2023-06-01 03:00:00,7551143.75,7701485.48,7701485.48,7701485.48,2023_Q3_labor_3h
4372,2023-06-01 04:00:00,7463080.33,7600144.82,7600144.82,7600144.82,2023_Q3_labor_4h
4373,2023-06-01 05:00:00,7634455.22,7776602.62,7775701.96,7776602.62,2023_Q3_labor_5h
4374,2023-06-01 06:00:00,8005430.54,8160815.11,8160815.11,8160815.11,2023_Q3_labor_6h
4375,2023-06-01 07:00:00,8188920.99,8350365.92,8287690.74,8350365.92,2023_Q3_labor_7h
4376,2023-06-01 08:00:00,8695377.32,8846284.35,8643396.03,8766284.35,2023_Q3_labor_8h
4377,2023-06-01 09:00:00,9126560.04,9288328.02,9007150.45,9008328.02,2023_Q3_labor_9h
4378,2023-06-01 10:00:00,9368818.79,9524152.64,9278539.04,9284152.64,2023_Q3_labor_10h
4379,2023-06-01 11:00:00,9700747.67,9847721.45,9642776.03,9647721.45,2023_Q3_labor_11h
4380,2023-06-01 12:00:00,9895641.86,10056246.5,9850852.81,9856246.5,2023_Q3_labor_12h
4381,2023-06-01 13:00:00,9784141.68,9935143.72,9731700.5,9735143.72,2023_Q3_labor_13h
4382,2023-06-01 14:00:00,9808655.92,9956694.28,9875692.64,9896694.28,2023_Q3_labor_14h
4383,2023-06-01 15:00:00,9952514.37,10092137.88,10033623.58,10033623.58,2023_Q3_labor_15h
4384,2023-06-01 16:00:00,9944185.39,10080419.27,10019488.26,10020419.27,2023_Q3_labor_16h
4385,2023-06-01 17:00:00,9789367.89,9924413.37,9825280.32,9825280.32,2023_Q3_labor_17h
4386,2023-06-01 18:00:00,9540319.82,9674154.97,9536060.52,9536060.52,2023_Q3_labor_18h
4387,2023-06-01 19:00:00,10043144.74,10185054.39,10185054.39,10185054.39,2023_Q3_labor_19h
4388,2023-06-01 20:00:00,10230620.78,10377292.15,10375794.43,10377292.15,2023_Q3_labor_20h
4389,2023-06-01 21:00:00,10014829.47,10166124.49,10162555.96,10166124.49,2023_Q3_labor_21h
4390,2023-06-01 22:00:00,9508380.31,9660540.26,9482886.25,9482886.25,2023_Q3_labor_22h
4391,2023-06-01 23:00:00,8823805.21,8974845.25,8974845.25,8974845.25,2023_Q3_labor_23h
4392,2023-06-02 00:00:00,8664950.88,8812035.98,8497706.08,8502035.98,2023_Q3_labor_0h
4393,2023-06-02 01:00:00,7866574.42,7989273.83,7989124.03,7989273.83,2023_Q3_labor_1h
4394,2023-06-02 02:00:00,7598343.84,7703717.77,7700827.31,7703717.77,2023_Q3_labor_2h
4395,2023-06-02 03:00:00,7437568.96,7543713.12,7543713.12,7543713.12,2023_Q3_labor_3h
4396,2023-06-02 04:00:00,7343279.55,7439964.42,7439964.42,7439964.42,2023_Q3_labor_4h
4397,2023-06-02 05:00:00,7523279.78,7611272.67,7611261.2,7611272.67,2023_Q3_labor_5h
4398,2023-06-02 06:00:00,7921837.42,8020224.77,7882556.36,7882556.36,2023_Q3_labor_6h
4399,2023-06-02 07:00:00,8178114.92,8281898.08,8024708.87,8024708.87,2023_Q3_labor_7h
4400,2023-06-02 08:00:00,8652160.91,8755974.31,8446235.85,8446235.85,2023_Q3_labor_8h
4401,2023-06-02 09:00:00,9118335.07,9236924.39,8926164.09,8926924.39,2023_Q3_labor_9h
4402,2023-06-02 10:00:00,9403842.77,9536480.98,9310402.1,9326480.98,2023_Q3_labor_10h
4403,2023-06-02 11:00:00,9789621.0,9925321.99,9795648.13,9805321.99,2023_Q3_labor_11h
4404,2023-06-02 12:00:00,10067803.21,10228409.57,10207900.77,10228409.57,2023_Q3_labor_12h
4405,2023-06-02 13:00:00,9969909.06,10133571.02,10130615.01,10133571.02,2023_Q3_labor_13h
4406,2023-06-02 14:00:00,10071587.66,10242137.2,10242137.2,10242137.2,2023_Q3_labor_14h
4407,2023-06-02 15:00:00,10252532.01,10452854.18,10452854.18,10452854.18,2023_Q3_labor_15h
4408,2023-06-02 16:00:00,10096897.55,10461788.86,10461591.88,10461788.86,2023_Q3_labor_16h
4409,2023-06-02 17:00:00,10093311.47,10300070.4,10205554.86,10205554.86,2023_Q3_labor_17h
4410,2023-06-02 18:00:00,9825239.35,9971479.64,9770034.46,9771479.64,2023_Q3_labor_18h
4411,2023-06-02 19:00:00,10146004.66,10285749.68,10276513.17,10285749.68,2023_Q3_labor_19h
4412,2023-06-02 20:00:00,10425708.69,10580067.82,10579792.75,10580067.82,2023_Q3_labor_20h
4413,2023-06-02 21:00:00,10228742.29,10388321.6,10386492.42,10388321.6,2023_Q3_labor_21h
