,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
7,Sistema,Sistema,8022416.35,7756985.73,7566347.04,7508390.31,7723517.68,8124762.67,8349670.49,8875053.39,9293746.27,9527302.57,9860221.4,10134449.64,10043513.91,10106248.45,10227562.2,10243880.82,10135615.79,9852366.59,10262750.84,10550184.04,10364447.76,9886891.18,9181578.45,8550243.67,2023-06-06
8,Sistema,Sistema,8109188.73,7871831.9,7653335.22,7588886.58,7780550.61,8153153.19,8377881.23,8850054.76,9320925.69,9666132.77,10015663.85,10315498.1,10224332.59,10341239.67,10547591.88,10558686.13,10437810.54,10092749.34,10495591.82,10781651.22,10577237.14,10072604.21,9423314.01,8796209.0,2023-06-07
9,Sistema,Sistema,8297095.62,8017578.36,7847786.04,7725599.15,7896883.38,8309438.2,8475256.43,8938872.05,9352978.99,9586858.54,9868484.76,9974942.15,9727296.8,9702748.84,9829661.42,9877098.64,9754181.04,9527924.4,9983549.84,10152247.49,9924263.27,9425885.82,8768051.81,8186078.92,2023-06-08
10,Sistema,Sistema,7793220.48,7534651.25,7372532.82,7334791.9,7516938.51,7952491.64,8188639.09,8675734.66,9140573.27,9436093.45,9776653.72,9980852.63,9963168.43,10117369.43,10320150.52,10215102.13,10143057.66,9890098.95,10255891.24,10526706.59,10303240.95,9849427.9,9232287.09,8672349.23,2023-06-09
11,Sistema,Sistema,8181215.52,7885686.1,7674934.31,7540745.62,7568189.22,7602705.57,7842160.64,8396268.47,8962286.28,9311935.55,9628290.41,9828640.47,9746940.85,9613387.05,9448075.0,9314130.92,9135220.09,9046456.91,9593569.05,9816431.99,9531844.25,9090994.95,8572345.61,8102574.47,2023-06-10
12,Sistema,Sistema,7689030.43,7402785.88,7188856.68,7025988.32,6936172.49,6798244.88,6730892.87,7070432.21,7434441.28,7787997.04,8054237.39,8283597.36,8375458.58,8434556.56,8337195.16,8309060.13,8237967.72,8262837.19,8813091.55,9206798.53,9016246.04,8749222.06,8400966.51,8018403.73,2023-06-11
13,Sistema,Sistema,7671682.59,7397261.61,7174840.96,7055264.2,7049687.36,6963130.33,6932200.87,7306023.19,7760363.67,8114402.5,8513901.92,8832665.01,8980214.12,8979599.72,8841896.96,8763718.38,8666998.92,8659461.84,9281925.08,9701226.17,9587079.62,9247940.09,8720546.69,8221676.15,2023-06-12
14,Sistema,Sistema,7820630.06,7550353.93,7332008.05,7300396.91,7510616.92,7901230.67,8112654.78,8664857.55,9282087.0,9642972.13,10046134.76,10343752.35,10289683.22,10427004.63,10643245.96,10631666.85,10485544.85,10104928.0,10358233.22,10667531.33,10473308.89,9999854.64,9323724.07,8755393.58,2023-06-13
15,Sistema,Sistema,8329427.13,8022305.82,7802770.95,7727687.14,7886320.41,8228103.41,8347184.87,8859929.41,9381603.08,9733330.88,10078894.08,10346709.13,10271685.95,10362802.88,10523325.56,10524662.63,10390495.08,10039176.03,10436966.04,10674634.57,10435738.0,9951914.06,9262014.4,8654707.61,2023-06-14
16,Sistema,Sistema,8198119.18,7844856.12,7570427.94,7523399.52,7682672.61,8045034.39,8292134.18,8773120.33,9310544.79,9557011.32,9897004.3,10157983.31,10125199.95,10148030.8,10381300.1,10378178.84,10207387.58,9903797.94,10235399.63,10516409.89,10325740.78,9908776.64,9283816.31,8702703.93,2023-06-15
17,Sistema,Sistema,8306384.24,8013211.83,7772822.08,7680589.11,7800244.47,8090192.35,8321271.49,8852247.97,9384813.27,9689136.7,10025286.88,10286391.97,10212774.63,10255541.84,10453129.91,10407066.43,10118416.69,9801024.08,10159903.6,10315411.74,10082516.42,9632561.61,9050339.09,8514818.39,2023-06-16
18,Sistema,Sistema,8084954.59,7796090.44,7570686.33,7465403.16,7511130.75,7552928.66,7708640.03,8234177.14,8794809.55,9148973.92,9423094.58,9612311.81,9522504.41,9387320.97,9285642.54,9183523.76,9065337.84,9037270.24,9571498.78,9783186.71,9507435.17,9079529.83,8548187.18,8070361.0,2023-06-17
19,Sistema,Sistema,7647268.85,7381645.68,7169877.0,7005920.89,6938464.95,6793348.96,6683213.3,6990397.95,7402898.16,7736932.71,8011316.2,8172427.97,8293223.72,8239837.6,8161984.73,8128778.69,8111975.65,8097044.8,8619241.22,9000476.64,8902988.47,8673082.71,8326492.53,7951024.58,2023-06-18
20,Sistema,Sistema,7592751.24,7311649.25,7124150.65,6969370.82,6944680.53,6886604.08,6850496.5,7253317.48,7701878.44,8089207.73,8450165.15,8766670.12,8909858.39,8844686.08,8770238.45,8727736.97,8681993.33,8634678.73,9175395.45,9672232.87,9571683.62,9296698.55,8880817.51,8379211.1,2023-06-19
21,Sistema,Sistema,7981349.4,7710846.26,7545828.6,7431133.97,7577806.98,7801927.51,8154260.46,8837196.42,9422645.24,9738467.3,10125481.52,10437167.58,10462447.2,10585754.03,10796720.83,10793991.97,10603158.94,10231588.59,10481593.52,10818442.23,10626344.15,10174293.44,9533861.28,8932184.68,2023-06-20
22,Sistema,Sistema,8461478.85,8175426.08,7969507.41,7871687.83,7986800.52,8178055.58,8492097.72,9129635.99,9662368.8,9980219.85,10314573.13,10699273.69,10653620.72,10689286.82,10849343.61,10872567.82,10688743.61,10262626.29,10533217.28,10843127.67,10589456.5,10172030.93,9611376.38,9034389.72,2023-06-21
23,Sistema,Sistema,8576316.92,8255476.91,8061196.4,7947678.44,8019504.13,8222896.1,8508367.7,9103115.73,9579194.22,9868331.86,10242874.42,10542603.3,10555158.85,10667387.92,10834576.66,10688060.82,10561983.23,10165450.35,10494265.72,10739785.04,10586059.74,10120058.88,9490794.84,8888132.56,2023-06-22
24,Sistema,Sistema,8393293.06,8103199.35,7865594.54,7756881.21,7894835.75,8106874.32,8423033.44,9010690.11,9535730.98,9891030.87,10234305.73,10512450.62,10453022.44,10474985.94,10585382.17,10562685.92,10347058.63,9989455.5,10286236.12,10485922.43,10276495.24,9838486.87,9293362.28,8738150.54,2023-06-23
25,Sistema,Sistema,8290457.84,7990891.99,7740297.36,7624211.28,7646536.05,7672593.96,7865977.24,8417121.15,8978961.04,9328783.85,9612057.3,9864963.9,9820122.1,9689546.5,9612244.86,9482734.5,9418351.95,9309854.11,9733312.31,9894712.49,9564136.19,9214228.1,8802082.11,8354757.83,2023-06-24
26,Sistema,Sistema,7966864.53,7672960.03,7398790.55,7266716.03,7172358.36,7039069.59,6855928.6,7034650.49,7422796.68,7794969.9,8122674.75,8326813.2,8444969.42,8483919.26,8387145.25,8269783.72,8162048.05,8197349.6,8840933.55,9177685.12,9056892.31,8810582.12,8382446.56,7947056.94,2023-06-25
27,Sistema,Sistema,7569114.12,7321408.22,7151198.23,7098202.26,7215333.4,7465613.41,7796882.93,8439275.37,9017339.37,9329547.01,9643389.69,9919018.29,9869634.48,9822414.08,9906259.54,9882006.61,9659964.93,9419915.18,9757401.66,10026323.13,9824571.95,9364101.54,8738486.46,8193213.52,2023-06-26
28,Sistema,Sistema,7785282.28,7472498.47,7275947.38,7182813.3,7323554.79,7572932.17,7942614.41,8586834.68,9140756.45,9493736.22,9848306.79,10159413.18,10132742.17,10220165.34,10392700.9,10364042.26,10185229.87,9847007.15,10130285.91,10454769.06,10277326.34,9829426.42,9197535.48,8622986.37,2023-06-27
29,Sistema,Sistema,8124585.92,7777270.56,7627505.53,7536458.82,7642598.49,7834132.23,8180412.29,8783874.46,9305496.23,9652204.89,9987888.75,10308594.4,10289345.95,10327614.91,10506260.42,10496906.22,10327163.36,9928553.54,10177193.16,10558579.2,10396671.49,9941169.66,9378544.16,8811487.53,2023-06-28
0,Sistema,Sistema,7820709.34,7500698.59,7309317.14,7156198.8,7083101.09,6989541.69,6866950.45,7133555.36,7459736.92,7725837.21,7933437.96,8129738.32,8210768.92,8148466.57,8004093.13,7896821.83,7860938.64,7902833.06,8612439.16,8853388.55,8693387.12,8388449.76,7999090.05,7586382.28,2023-04-30
1,Sistema,Sistema,7239592.91,7008472.87,6833358.31,6717544.9,6680223.8,6619772.57,6515616.22,6910252.17,7366889.08,7815599.56,8155930.61,8455306.58,8579994.22,8568671.43,8518929.67,8470610.23,8382585.42,8347051.78,9067833.83,9417488.27,9295607.86,8953348.44,8432212.01,7967543.98,2023-05-01
2,Sistema,Sistema,7609835.24,7357540.39,7182887.26,7147518.11,7371484.05,7856140.35,8035558.42,8572658.07,9166139.19,9539684.55,9904263.72,10194295.17,10052383.83,10202840.63,10397598.66,10493575.08,10348788.27,9986738.59,10411785.73,10675835.86,10504414.97,10018909.52,9319071.46,8669586.85,2023-05-02
3,Sistema,Sistema,8183957.61,7928281.99,7733727.54,7640366.17,7809354.79,8219052.27,8392376.59,8900305.17,9390266.98,9716994.0,10121054.65,10403684.08,10262103.08,10414998.43,10631024.71,10658686.88,10498115.13,10150981.83,10555170.5,10799388.83,10592736.3,10099328.25,9354975.61,8747681.39,2023-05-03
4,Sistema,Sistema,8255944.32,7973493.96,7780738.07,7683595.14,7905321.31,8308879.77,8491608.39,9034862.0,9565562.98,9869715.13,10196061.47,10534177.77,10434785.35,10501610.93,10763195.29,10747297.05,10542014.64,10075322.21,10571550.91,10815960.3,10593485.17,10147795.02,9450870.8,8877521.06,2023-05-04
5,Sistema,Sistema,8440444.31,8188997.24,8021477.1,7935075.97,8095317.69,8480854.3,8661081.91,9199572.99,9719328.18,10075082.9,10465084.51,10730061.83,10585205.85,10711201.95,10941428.41,10958709.22,10776128.85,10359420.86,10736801.97,10900087.91,10666941.71,10216385.61,9673048.32,9097478.04,2023-05-05
6,Sistema,Sistema,8712586.51,8354895.6,8161872.57,8020995.56,8027083.29,8031722.14,8233814.74,8821616.26,9374183.06,9823141.65,10201698.88,10435816.49,10368722.4,10249315.11,10122859.28,9952106.66,9701916.95,9577149.16,10352798.54,10513893.17,10284072.66,9729809.09,9065925.82,8569980.06,2023-05-06
7,Sistema,Sistema,8092539.69,7806496.29,7543317.98,7371109.57,7286236.88,7057805.79,6958666.25,7246168.29,7619694.45,7999270.16,8383760.23,8669024.89,8760356.75,8782877.67,8728654.64,8675750.78,8602967.8,8523858.04,9190981.72,9561292.81,9484338.07,9198091.28,8776131.6,8273438.07,2023-05-07
8,Sistema,Sistema,7880115.97,7606888.9,7440285.96,7380082.9,7584345.61,7984666.9,8166816.7,8708365.43,9327233.6,9682908.75,10030182.78,10344300.97,10285335.4,10405884.53,10555051.02,10543220.63,10404137.51,10049668.01,10399775.19,10649244.04,10441933.53,9948201.31,9317601.0,8741099.68,2023-05-08
9,Sistema,Sistema,8320507.87,8061236.34,7852544.84,7746428.94,7900135.7,8321642.17,8507126.26,9043775.5,9595436.8,9905097.54,10231258.6,10479584.78,10430507.4,10558426.37,10716660.56,10733862.27,10500339.72,10126475.18,10568003.16,10763706.99,10540497.54,10071648.41,9377967.94,8743684.64,2023-05-09
10,Sistema,Sistema,8275944.87,7997092.74,7802318.25,7688470.96,7850665.14,8308483.8,8488906.84,8926463.14,9423353.26,9644254.17,9975223.38,10183802.63,10043685.73,10107025.04,10294994.59,10312878.0,10159406.23,9911642.07,10373974.99,10555755.3,10322374.5,9823687.2,9183597.11,8627455.43,2023-05-10
11,Sistema,Sistema,8140067.2,7863172.75,7696870.49,7615600.83,7792145.51,8227125.25,8438661.22,8914452.15,9425552.89,9715436.74,10101036.86,10379835.63,10305009.39,10440360.35,10666769.04,10664287.65,10456179.09,10168144.43,10525580.33,10708486.76,10478085.18,9971759.02,9315978.49,8762588.07,2023-05-11
12,Sistema,Sistema,8336422.93,8081981.69,7894326.09,7790959.49,7956332.99,8317159.38,8520004.22,9039948.19,9537529.21,9896530.04,10238905.28,10499977.94,10398282.89,10521795.31,10724659.65,10726999.2,10540416.04,10176378.12,10550820.71,10709243.13,10501811.96,10027950.41,9466609.85,8900939.53,2023-05-12
13,Sistema,Sistema,8445652.96,8169821.23,7919415.61,7817152.82,7858959.22,7896128.2,8119880.38,8705137.81,9283820.59,9656329.77,9939675.94,10150128.84,10091784.71,9952972.35,9862607.15,9778621.01,9629858.29,9551585.65,10090765.12,10188136.49,9947682.01,9542972.52,9010910.82,8554232.96,2023-05-13
14,Sistema,Sistema,8145674.71,7849184.27,7613801.27,7418818.64,7326890.09,7197807.49,7068963.55,7384617.69,7796850.21,8148674.72,8513509.8,8673528.01,8648894.98,8497392.11,8318304.28,8186194.43,8132945.03,8220213.65,8923466.25,9187515.74,9143275.66,8924024.44,8572481.6,8131338.99,2023-05-14
15,Sistema,Sistema,7766648.89,7531878.93,7369383.42,7289513.13,7464032.59,7873864.96,8137043.15,8715685.8,9268126.8,9599818.62,9908479.61,10138688.62,10110314.32,10170055.94,10318778.31,10302892.23,10135166.04,9838847.02,10318689.53,10505794.78,10292552.58,9824954.62,9168367.33,8608614.21,2023-05-15
16,Sistema,Sistema,8166516.77,7929050.42,7747633.43,7681591.66,7856060.02,8244135.85,8462721.64,8964050.0,9501101.46,9901131.72,10202551.72,10290088.17,10180062.1,10180850.1,10286240.57,10214881.32,10049262.33,9777798.47,10215949.63,10339678.4,10058899.3,9561741.76,8831204.05,8208883.09,2023-05-16
17,Sistema,Sistema,7761378.13,7543131.82,7375160.07,7329779.98,7537494.64,7962340.75,8154582.93,8694241.36,9124131.04,9394543.45,9736699.54,9993381.49,9941484.38,10037482.85,10325380.76,10450628.99,10290479.85,9959285.38,10376431.75,10638283.62,10433083.15,9940825.48,9226424.4,8656176.69,2023-05-17
18,Sistema,Sistema,8155556.97,7910343.5,7693572.28,7614635.76,7798254.0,8196047.79,8377714.19,8874916.28,9397877.32,9742519.19,10138143.56,10427977.47,10358874.47,10522186.89,10742758.3,10749740.2,10623690.55,10242885.63,10643816.62,10897417.27,10652723.09,10222510.96,9554756.24,8918765.62,2023-05-18
19,Sistema,Sistema,8481378.49,8171714.63,7950000.56,7861959.35,8013858.02,8329564.67,8590704.06,9167935.66,9712994.37,10036863.66,10407976.4,10681164.51,10562536.22,10647957.73,10802856.4,10753993.18,10549614.85,10239885.67,10662014.04,10815917.82,10571486.18,10090882.65,9529866.12,8995755.95,2023-05-19
20,Sistema,Sistema,8485795.53,8173334.81,7958234.66,7835948.14,7812569.72,7788107.51,7972777.93,8549115.04,9081149.26,9475985.77,9746973.58,9930376.56,9882636.3,9768522.56,9624690.75,9534617.37,9420400.12,9421290.01,10006798.09,10111838.28,9841129.27,9381399.31,8867639.23,8377597.96,2023-05-20
21,Sistema,Sistema,7971543.19,7679714.77,7456022.54,7278315.87,7205034.33,7080350.06,6906802.98,7186449.53,7525992.72,7841792.99,8097878.37,8288946.75,8373295.11,8366050.28,8215684.34,8050845.29,7921902.62,7972942.66,8641795.64,8852382.16,8687359.02,8378453.31,7958817.92,7588249.42,2023-05-21
22,Sistema,Sistema,7267191.66,6996738.26,6816272.28,6687353.76,6684223.48,6666064.86,6644080.82,7006984.91,7452236.81,7843532.36,8234855.36,8536903.98,8662083.85,8665523.34,8575267.32,8803779.46,8409744.52,8469425.24,9173579.32,9460876.02,9286042.6,8907576.41,8370608.61,7914262.08,2023-05-22
23,Sistema,Sistema,7563985.49,7336588.36,7154674.13,7144119.47,7389606.56,7835627.24,8030066.19,8496711.04,9004114.75,9357466.31,9748403.95,10021782.41,9951320.57,10098685.68,10258297.3,10171017.57,10001610.35,9840374.64,10242598.66,10448660.38,10218034.05,9717182.86,9037021.34,8452635.07,2023-05-23
24,Sistema,Sistema,7973735.94,7686164.93,7526249.04,7452273.16,7587680.99,8025883.34,8234472.56,8668572.71,9169740.62,9545348.92,9949180.02,10256369.07,10147969.25,10214907.04,10359447.32,10378165.2,10203033.21,9856014.89,10343422.03,10568599.41,10342294.81,9803027.68,9089640.52,8463031.41,2023-05-24
25,Sistema,Sistema,7955735.08,7686603.04,7477383.37,7401743.44,7623231.27,8150744.54,8382605.54,8820900.2,9279961.89,9555008.73,9912893.03,10182613.36,10052011.27,10050420.27,10213443.29,10214129.52,10060652.84,9798260.04,10271897.36,10422521.9,10115472.54,9648744.1,8976701.47,8397300.69,2023-05-25
26,Sistema,Sistema,7947939.2,7671306.34,7508379.0,7446640.57,7647014.12,8064597.78,8303301.88,8881208.34,9348658.71,9628227.18,9977827.03,10194142.03,10064817.45,10008370.66,10173296.87,10097093.96,9864528.73,9591787.68,10058638.51,10252385.9,10074111.84,9590286.48,8987125.68,8447619.06,2023-05-26
27,Sistema,Sistema,7930517.47,7636545.69,7488264.71,7415725.96,7473447.98,7497548.28,7714481.35,8241757.39,8814063.04,9197203.73,9546341.56,9790343.88,9761065.98,9621188.71,9486175.7,9389570.95,9291574.62,9145461.44,9719832.06,9898207.08,9695620.71,9209692.03,8696093.03,8195599.64,2023-05-27
28,Sistema,Sistema,7770075.64,7457120.5,7270996.71,7127676.06,7016763.99,6831447.5,6700139.79,6989543.44,7346165.76,7718425.1,8050309.18,8336714.15,8502595.96,8437731.64,8279738.43,8197581.23,8133218.89,8193942.48,8786798.84,9173285.64,9163803.79,8887449.13,8429285.64,7926144.21,2023-05-28
29,Sistema,Sistema,7521114.16,7263570.69,7178825.08,7125930.53,7320751.99,7735280.15,7921230.13,8506452.01,9045034.88,9373387.47,9781564.53,10057026.74,9971162.86,10033008.14,10197512.99,10106971.51,9995360.92,9653543.27,10107343.65,10374647.81,10120391.36,9618548.83,8912285.95,8346487.73,2023-05-29
0,Sistema,Sistema,7962964.7,7697406.33,7505971.95,7415446.49,7577913.88,8008782.27,8171679.91,8652211.7,9099992.37,9368453.22,9740488.17,9998766.93,9900407.01,9975916.8,10156982.79,10153574.37,10019970.39,9715892.64,10003661.78,10178940.87,9978059.07,9535451.24,8959492.76,8426638.42,2023-03-31
1,Sistema,Sistema,8077822.7,7804715.41,7599466.3,7488139.43,7514433.45,7642437.9,7774702.91,8311833.99,8862563.84,9198264.2,9448371.88,9630409.94,9597191.19,9484244.38,9405110.91,9304181.53,9177695.6,9098725.46,9655908.46,9794423.14,9540692.87,9088761.59,8569117.0,8122044.13,2023-04-01
2,Sistema,Sistema,7724184.53,7451394.58,7233326.46,7061080.07,6985337.97,6943397.39,6830073.0,7165488.88,7506257.61,7875400.22,8095593.47,8314873.92,8407409.02,8446982.34,8387431.97,8311014.54,8196818.87,8163094.89,8799197.42,9102525.71,9032930.78,8778944.23,8396876.08,7977054.67,2023-04-02
3,Sistema,Sistema,7582153.92,7336241.32,7145350.55,7065461.8,7207716.36,7422489.7,7703603.88,8362637.29,8960179.75,9301979.71,9627206.83,9892337.98,9888085.49,9967983.09,10111613.63,10127592.38,9959604.54,9630410.46,10047356.85,10248205.61,10049866.85,9665589.03,9011209.33,8451226.64,2023-04-03
4,Sistema,Sistema,7975498.61,7676811.92,7473936.96,7367462.49,7486178.79,7663179.06,7907557.83,8541736.3,9066344.76,9402727.89,9701340.14,9974107.07,9970857.64,10020618.05,10167197.88,10159784.54,9972109.02,9606197.33,10037337.15,10205824.87,9981622.75,9540989.91,8974254.07,8439399.66,2023-04-04
5,Sistema,Sistema,7990586.0,7719246.05,7544893.36,7424934.7,7498027.52,7686202.29,7865702.11,8434234.66,8988029.46,9318272.99,9587312.89,9841865.71,9771094.6,9754119.4,9843818.81,9827966.76,9660725.28,9379042.83,9813847.85,9937261.52,9680783.68,9272794.34,8745115.11,8236384.56,2023-04-05
6,Sistema,Sistema,7772371.72,7460063.48,7256136.52,7060490.09,6929233.31,6840889.09,6710016.09,7003858.52,7324267.67,7598290.56,7815212.61,8063073.73,8180907.4,8148964.73,8028405.26,7907949.27,7803483.34,7751235.95,8415351.72,8620880.89,8331764.71,8084486.37,7734794.2,7314817.44,2023-04-06
7,Sistema,Sistema,6936241.54,6721703.77,6536912.36,6369847.24,6410719.62,6397419.6,6222706.04,6510535.92,6823779.25,7041030.22,7249095.64,7481071.11,7588662.29,7595275.41,7501860.79,7382432.47,7298855.17,7351593.74,8024980.36,8262788.07,8129858.85,7927510.68,7638105.55,7279769.44,2023-04-07
8,Sistema,Sistema,6961113.87,6695627.54,6530111.24,6433586.48,6464593.08,6501239.15,6522718.52,6998098.17,7493593.16,7860632.58,8219194.69,8474084.6,8540091.76,8488717.81,8446052.73,8414387.47,8351676.17,8329478.69,8914743.32,9091036.2,8843543.11,8505626.15,8114134.84,7645292.93,2023-04-08
9,Sistema,Sistema,7298039.35,7019366.15,6796796.69,6693664.48,6622545.7,6560475.4,6465401.5,6812432.58,7225653.75,7576631.51,7906372.6,8165589.33,8281011.84,8303907.93,8235036.65,8197763.95,8117696.25,8111571.46,8811364.0,9156558.57,9027790.9,8709367.95,8279924.7,7805924.66,2023-04-09
10,Sistema,Sistema,7457491.65,7201213.59,7054945.6,7011281.41,7217847.55,7692782.42,7909957.6,8461318.57,9004038.49,9318435.75,9707848.91,9992023.84,9931912.95,10014573.82,10145911.18,10165386.26,10024497.32,9700298.37,10136312.67,10347689.47,10161504.98,9662284.45,9019959.41,8367808.43,2023-04-10
11,Sistema,Sistema,7954586.78,7710424.3,7535394.12,7444607.13,7646871.49,8140214.87,8278156.49,8714066.14,9162251.21,9457806.65,9792953.18,10068769.3,9929334.54,10035988.78,10208127.11,10161844.15,9942986.9,9676940.95,10149966.92,10380793.3,10160056.47,9672424.85,8978358.7,8384383.57,2023-04-11
12,Sistema,Sistema,7944440.38,7701736.19,7519378.73,7439304.68,7627270.98,8120945.96,8264756.16,8641780.91,9108321.07,9377215.24,9748308.73,10006312.46,9913615.94,10071549.76,10256924.33,10276066.19,10061984.29,9780517.75,10226806.95,10437955.23,10216347.47,9707876.32,9052835.94,8472001.86,2023-04-12
13,Sistema,Sistema,8042304.57,7773026.62,7563000.8,7485984.52,7690359.35,8135033.7,8279133.97,8737695.48,9170282.99,9438052.67,9794193.64,10061579.04,9958296.79,10040848.66,10233810.34,10265809.81,10087622.35,9825702.81,10235133.18,10440059.94,10217054.85,9698821.96,9078737.1,8534129.38,2023-04-13
14,Sistema,Sistema,8095035.77,7840431.33,7654291.42,7557660.69,7769821.75,8223064.95,8380524.08,8843404.4,9394177.87,9705337.92,10074139.12,10331133.85,10215109.67,10305237.85,10464909.17,10481272.89,10285913.66,9948637.6,10332583.04,10454955.57,10229643.74,9811904.43,9234912.49,8660032.21,2023-04-14
15,Sistema,Sistema,8184677.51,7914097.95,7681329.04,7551648.11,7589737.38,7659718.56,7871960.46,8435128.98,8986157.2,9333297.63,9647649.33,9866140.26,9857174.13,9732897.37,9584398.28,9487653.39,9365902.94,9251509.54,9866069.13,9991626.31,9698963.89,9178119.7,8669428.31,8273413.36,2023-04-15
16,Sistema,Sistema,7912298.16,7614302.44,7346873.97,7141413.13,7052063.97,6906708.74,6733966.25,6974261.08,7348423.29,7663891.27,7885204.81,8106985.51,8240283.87,8186855.97,8083672.88,7963621.16,7936514.76,8097692.18,8864404.67,9069860.73,8923144.1,8582678.68,8209718.95,7785457.89,2023-04-16
17,Sistema,Sistema,7428091.2,7176547.24,6976974.99,6911002.22,7113420.6,7680947.43,7876137.05,8261473.96,8746147.96,9063575.29,9387223.41,9668395.62,9589228.66,9664606.05,9871966.67,9912999.54,9782112.86,9489559.96,9950420.24,10137860.53,9935808.96,9450203.85,8783288.91,8208275.93,2023-04-17
18,Sistema,Sistema,7787874.21,7497038.21,7329032.37,7280096.73,7509520.23,7970025.78,8103330.71,8607815.27,9094226.69,9367839.81,9708059.28,9927261.23,9868656.69,9986909.29,10164459.73,10127682.86,9976977.44,9705578.35,10174245.37,10411435.66,10193102.27,9760173.5,9017788.28,8385435.18,2023-04-18
19,Sistema,Sistema,7910822.82,7607275.52,7458881.14,7402644.29,7600968.35,8061579.05,8217957.75,8677648.01,9129021.11,9387831.86,9786625.52,10026424.9,9893509.41,10062128.14,10260771.44,10316932.51,10102726.5,9784836.0,10308464.06,10490013.91,10280315.11,9777105.99,9099495.03,8496913.36,2023-04-19
20,Sistema,Sistema,8043352.01,7812848.02,7614494.27,7507161.54,7724857.34,8204536.56,8348258.68,8804990.4,9274188.81,9569936.33,9831171.22,10145781.41,9989485.48,10070272.97,10194125.32,10203613.6,10044543.79,9731982.15,10207770.06,10411987.2,10194221.53,9674125.12,9013216.19,8447629.3,2023-04-20
21,Sistema,Sistema,7993407.65,7726594.22,7485546.43,7410910.88,7632455.62,8125271.66,8269554.11,8659590.58,9114588.95,9407466.42,9715201.21,9983759.74,9832050.23,9840510.66,10050498.62,10071852.4,9891784.69,9586863.53,10010394.17,10128633.08,9908321.48,9484345.2,8896971.46,8331238.68,2023-04-21
22,Sistema,Sistema,7889654.62,7617439.78,7431036.78,7288684.58,7347406.38,7430337.3,7633866.32,8203207.6,8726011.53,9076511.21,9372288.47,9549090.24,9495120.2,9364256.49,9254389.46,9235033.36,9076898.83,9028485.96,9626550.89,9755865.72,9495008.85,9059418.09,8521139.37,8064127.03,2023-04-22
23,Sistema,Sistema,7650627.66,7365065.19,7115116.27,6957232.02,6890396.24,6793714.06,6666477.45,6957193.38,7295727.42,7674988.24,7911592.19,8134428.89,8297165.58,8275117.43,8141511.36,8112167.4,8056474.02,8100511.61,8864147.55,9149803.27,8980914.5,8667373.53,8219914.45,7753292.32,2023-04-23
24,Sistema,Sistema,7376290.71,7109804.15,6970489.83,6931529.68,7165549.43,7628366.45,7868303.99,8389137.17,8881800.08,9197343.85,9576239.58,9771022.71,9711273.88,9856344.67,10015474.78,10036847.71,9820839.64,9601993.3,10073290.83,10284152.3,10038361.57,9537700.76,8799281.76,8237225.09,2023-04-24
25,Sistema,Sistema,7815791.44,7555542.1,7372656.73,7256565.59,7468862.53,7950927.1,8115618.86,8517369.86,8975724.91,9323142.3,9658536.15,9871822.73,9823888.72,9969585.09,10119114.85,10132634.07,9955321.29,9646620.36,10083229.61,10334005.14,10059530.07,9593202.13,8950325.86,8261679.95,2023-04-25
26,Sistema,Sistema,7853765.74,7576689.05,7421261.18,7384537.21,7558077.02,8047546.21,8247640.57,8711330.73,9159024.13,9422310.73,9819850.09,10117173.51,10020798.99,10142406.48,10314200.46,10258991.23,10104678.43,9794478.1,10256342.04,10463116.66,10179275.53,9705143.57,9070938.21,8485521.96,2023-04-26
27,Sistema,Sistema,8005528.47,7766749.62,7592631.72,7505904.33,7696885.21,8133203.55,8328928.24,8749213.12,9223861.38,9568195.26,9931846.77,10170175.46,10033583.72,10142852.61,10328837.86,10378485.74,10169020.3,9903003.79,10360810.36,10509002.87,10265287.79,9807025.43,9140842.83,8552271.1,2023-04-27
28,Sistema,Sistema,8121461.77,7838809.15,7636602.48,7579734.14,7777257.75,8176218.29,8346998.74,8824298.33,9263138.9,9465667.52,9796138.52,10051189.48,9957994.3,10108892.04,10296827.63,10243562.57,10097353.88,9805492.33,10221488.69,10337013.59,10120518.16,9673978.53,9100614.94,8565920.31,2023-04-28
29,Sistema,Sistema,8074742.03,7816153.56,7614728.19,7498194.93,7543804.3,7624859.96,7803034.79,8373377.88,8943622.21,9303716.52,9628809.72,9819879.64,9770171.9,9627224.29,9465011.04,9385894.05,9248813.08,9150122.64,9730373.81,9919111.65,9658772.09,9213725.72,8684397.89,8210882.05,2023-04-29
0,Sistema,Sistema,7937864.78,7684595.87,7454086.0,7341821.82,7526547.0,8087411.92,8198115.14,8646294.87,9416137.44,9716579.07,10031012.33,10307940.79,10199257.16,10353856.22,10500958.53,10584996.34,10459050.0,10040047.67,10356524.76,10521156.05,10238043.95,10052129.91,9495148.52,8930458.97,2023-03-01
