hydro_project,timeseries,hydro_avg_flow_mw,hydro_min_flow_mw
INSULA,2023_Q2_holidays,14.796719999999999,0.046130000000000004
INSULA,2023_Q2_labor,14.54058,0.19594
INSULA,2023_Q3_holidays,13.78793,0.01781
INSULA,2023_Q3_labor,13.63299,0.07841
INSULA,2023_Q4_holidays,13.826065,3.0433600000000003
INSULA,2023_Q4_labor,13.82489,0.07288
ITUANGO,2023_Q1_holidays,272.028335,1.10715
ITUANGO,2023_Q1_labor,271.9787,0.0001
ITUANGO,2023_Q2_holidays,536.187185,266.86046000000005
ITUANGO,2023_Q2_labor,536.20937,0.00076
ITUANGO,2023_Q3_holidays,290.74066,2.29334
ITUANGO,2023_Q3_labor,289.28639499999997,0.00852
ITUANGO,2023_Q4_holidays,601.2547900000001,171.64973
ITUANGO,2023_Q4_labor,601.72494,0.00043
JAGUAS,2023_Q1_holidays,115.48873,0.28169
JAGUAS,2023_Q1_labor,130.45610499999998,0.054299999999999994
JAGUAS,2023_Q2_holidays,169.006915,1.0511300000000001
JAGUAS,2023_Q2_labor,116.84349,0.00202
JAGUAS,2023_Q3_holidays,155.30552,3.41509
JAGUAS,2023_Q3_labor,169.21895,0.6987599999999999
JAGUAS,2023_Q4_holidays,169.67564000000002,1.77504
JAGUAS,2023_Q4_labor,169.22881,0.00079
LA TASAJERA,2023_Q1_holidays,303.85661,0.55
LA TASAJERA,2023_Q1_labor,303.56331,0.03667
LA TASAJERA,2023_Q2_holidays,239.87328,0.03667
LA TASAJERA,2023_Q2_labor,302.93996999999996,0.07332999999999999
LA TASAJERA,2023_Q3_holidays,300.70328,4.98666
LA TASAJERA,2023_Q3_labor,303.26994,0.36667
LA TASAJERA,2023_Q4_holidays,238.25995,7.00333
LA TASAJERA,2023_Q4_labor,203.35332,0.33
MIEL I,2023_Q1_holidays,348.25579500000003,31.817520000000002
MIEL I,2023_Q1_labor,346.01196,0.09197
MIEL I,2023_Q2_holidays,263.657345,28.95938
MIEL I,2023_Q2_labor,230.218385,28.70466
MIEL I,2023_Q3_holidays,33.11135,31.45053
MIEL I,2023_Q3_labor,33.38760499999999,21.61449
MIEL I,2023_Q4_holidays,33.71617,30.96207
MIEL I,2023_Q4_labor,208.73102999999998,13.369819999999999
PLAYAS,2023_Q1_holidays,205.12002999999999,16.31
PLAYAS,2023_Q1_labor,205.18003,0.01
PLAYAS,2023_Q2_holidays,205.12,2.68
PLAYAS,2023_Q2_labor,205.14003,0.03
PLAYAS,2023_Q3_holidays,204.88003,0.59
PLAYAS,2023_Q3_labor,204.89003,0.07
PLAYAS,2023_Q4_holidays,205.14,0.36
PLAYAS,2023_Q4_labor,205.80003,0.01
PORCE II,2023_Q1_holidays,269.10004,0.322
PORCE II,2023_Q1_labor,346.794,0.23
PORCE II,2023_Q2_holidays,270.43404,4.968
PORCE II,2023_Q2_labor,274.482,0.276
PORCE II,2023_Q3_holidays,270.94003999999995,1.472
PORCE II,2023_Q3_labor,280.094,0.046
PORCE II,2023_Q4_holidays,269.37604,0.276
PORCE II,2023_Q4_labor,270.98604,1.334
PORCE III,2023_Q1_holidays,645.245015,6.86746
PORCE III,2023_Q1_labor,675.64512,0.26943
PORCE III,2023_Q2_holidays,685.89361,10.804530000000002
PORCE III,2023_Q2_labor,678.37671,0.6147
PORCE III,2023_Q3_holidays,686.428925,0.66625
PORCE III,2023_Q3_labor,692.58632,0.00504
PORCE III,2023_Q4_holidays,698.4340850000001,0.43562
PORCE III,2023_Q4_labor,695.47778,0.6950599999999999
PRADO,2023_Q1_holidays,51.09442,8.999999999999999e-05
PRADO,2023_Q1_labor,51.07672,5.9999999999999995e-05
PRADO,2023_Q2_holidays,51.244025,1e-05
PRADO,2023_Q2_labor,51.220065000000005,0.00026000000000000003
PRADO,2023_Q3_holidays,50.76309,0.00011
PRADO,2023_Q3_labor,51.019754999999996,8.999999999999999e-05
PRADO,2023_Q4_holidays,34.75444,2e-05
PRADO,2023_Q4_labor,30.592315,2e-05
PRADO4,2023_Q1_holidays,5.19052,1.32481
PRADO4,2023_Q1_labor,5.16034,1e-05
PRADO4,2023_Q2_holidays,5.1786449999999995,4e-05
PRADO4,2023_Q2_labor,5.20174,5.9999999999999995e-05
PRADO4,2023_Q3_holidays,5.40978,8e-05
PRADO4,2023_Q3_labor,5.401815,0.00146
PRADO4,2023_Q4_holidays,5.07391,4e-05
PRADO4,2023_Q4_labor,5.067735,2e-05
RIOGRANDE 1,2023_Q1_holidays,19.015340000000002,0.132
RIOGRANDE 1,2023_Q1_labor,19.283,0.011
RIOGRANDE 1,2023_Q2_holidays,19.286669999999997,0.044
RIOGRANDE 1,2023_Q2_labor,19.294,0.022
RIOGRANDE 1,2023_Q3_holidays,19.286669999999997,0.48033
RIOGRANDE 1,2023_Q3_labor,19.286669999999997,0.00367
RIOGRANDE 1,2023_Q4_holidays,19.29034,0.12467
RIOGRANDE 1,2023_Q4_labor,19.286669999999997,0.044
SALTO II,2023_Q1_holidays,35.008559999999996,0.03408
SALTO II,2023_Q1_labor,35.01235,2e-05
SALTO II,2023_Q2_holidays,34.926715,8.999999999999999e-05
SALTO II,2023_Q2_labor,34.97423,0.00035
SALTO II,2023_Q3_holidays,34.87404,0.00074
SALTO II,2023_Q3_labor,34.890815,0.00025
SALTO II,2023_Q4_holidays,34.930220000000006,0.08208
SALTO II,2023_Q4_labor,34.945395000000005,2.9999999999999997e-05
SALVAJINA,2023_Q1_holidays,189.51328999999998,0.04491
SALVAJINA,2023_Q1_labor,189.920065,2e-05
SALVAJINA,2023_Q2_holidays,117.16844,0.0033399999999999997
SALVAJINA,2023_Q2_labor,189.31592999999998,0.0073
SALVAJINA,2023_Q3_holidays,96.20987,0.023280000000000002
SALVAJINA,2023_Q3_labor,102.72755000000001,0.00123
SALVAJINA,2023_Q4_holidays,94.880205,0.0031
SALVAJINA,2023_Q4_labor,95.69273,0.00065
SAN CARLOS,2023_Q1_holidays,957.09126,0.00061
SAN CARLOS,2023_Q1_labor,1046.128525,0.04445
SAN CARLOS,2023_Q2_holidays,884.9567,5.45185
SAN CARLOS,2023_Q2_labor,1073.9737099999998,0.009550000000000001
SAN CARLOS,2023_Q3_holidays,946.51802,0.67083
SAN CARLOS,2023_Q3_labor,940.6324299999999,0.11037999999999999
SAN CARLOS,2023_Q4_holidays,1091.24972,3.41094
SAN CARLOS,2023_Q4_labor,1084.05408,0.00496
SANFRANCISCO,2023_Q1_holidays,45.72648,1e-05
SANFRANCISCO,2023_Q1_labor,45.841935,1e-05
SANFRANCISCO,2023_Q2_holidays,82.31149,4e-05
SANFRANCISCO,2023_Q2_labor,81.47012000000001,1e-05
SANFRANCISCO,2023_Q3_holidays,85.66758,1e-05
SANFRANCISCO,2023_Q3_labor,81.899055,1e-05
SANFRANCISCO,2023_Q4_holidays,46.081050000000005,1e-05
SANFRANCISCO,2023_Q4_labor,45.938085,1e-05
SNMIGUEL,2023_Q1_holidays,32.184075,0.0043
SNMIGUEL,2023_Q1_labor,32.198955,0.00281
SNMIGUEL,2023_Q2_holidays,48.13663,11.15779
SNMIGUEL,2023_Q2_labor,47.56386,0.89386
SNMIGUEL,2023_Q3_holidays,48.962180000000004,3.21132
SNMIGUEL,2023_Q3_labor,46.42327,0.0030299999999999997
SNMIGUEL,2023_Q4_holidays,41.23502499999999,14.317219999999999
SNMIGUEL,2023_Q4_labor,33.272324999999995,0.00294
SOGAMOSO,2023_Q1_holidays,585.7971499999999,117.64746000000001
SOGAMOSO,2023_Q1_labor,634.77913,116.44197
SOGAMOSO,2023_Q2_holidays,718.2876000000001,119.40361999999999
SOGAMOSO,2023_Q2_labor,642.332615,117.87016
SOGAMOSO,2023_Q3_holidays,566.009375,119.41947
SOGAMOSO,2023_Q3_labor,590.500735,111.51935
SOGAMOSO,2023_Q4_holidays,719.436275,118.98969
SOGAMOSO,2023_Q4_labor,812.612045,118.67555
TEQUEND1-4,2023_Q1_holidays,11.98531,0.20873
TEQUEND1-4,2023_Q1_labor,11.36354,0.00039
TEQUEND1-4,2023_Q2_holidays,14.018915,0.21133000000000002
TEQUEND1-4,2023_Q2_labor,14.0261,0.0003
TEQUEND1-4,2023_Q3_holidays,14.098575,0.3201
TEQUEND1-4,2023_Q3_labor,14.099195,0.06042
TEQUEND1-4,2023_Q4_holidays,14.209520000000001,0.00786
TEQUEND1-4,2023_Q4_labor,14.21302,5e-05
URRA,2023_Q1_holidays,81.257665,72.32888
URRA,2023_Q1_labor,82.17788999999999,72.20884
URRA,2023_Q2_holidays,74.46950000000001,65.10534
URRA,2023_Q2_labor,100.968445,65.49328
URRA,2023_Q3_holidays,298.74016500000005,74.30389
URRA,2023_Q3_labor,297.19899,74.20494000000001
URRA,2023_Q4_holidays,161.22718500000002,76.51127000000001
URRA,2023_Q4_labor,160.84428,76.20934
H_America,2023_Q3_labor,0.0,0.0
H_America,2023_Q3_holidays,0.0,0.0
H_Caracoli,2023_Q1_labor,0.0,0.0
H_Caracoli,2023_Q1_holidays,0.0,0.0
H_CascadaGra,2023_Q1_labor,0.0,0.0
H_CascadaGra,2023_Q1_holidays,0.0,0.0
H_CascadaGra,2023_Q2_labor,0.0,0.0
H_CascadaGra,2023_Q2_holidays,0.0,0.0
H_CascadaGra,2023_Q3_labor,0.0,0.0
H_CascadaGra,2023_Q3_holidays,0.0,0.0
H_IquiraII,2023_Q4_labor,0.0,0.0
H_IquiraII,2023_Q4_holidays,0.0,0.0
H_Oibita,2023_Q1_labor,0.0,0.0
H_Oibita,2023_Q1_holidays,0.0,0.0
H_SBartolome,2023_Q1_labor,0.0,0.0
H_SBartolome,2023_Q1_holidays,0.0,0.0
AMOYA,2024_Q1_holidays,40.37711,0.53926
AMOYA,2024_Q1_labor,38.59281,0.005849999999999999
AMOYA,2024_Q2_holidays,63.70993,0.02993
AMOYA,2024_Q2_labor,57.91185,0.0030299999999999997
AMOYA,2024_Q3_holidays,68.49121000000001,1.4005999999999998
AMOYA,2024_Q3_labor,67.93361999999999,0.03678
AMOYA,2024_Q4_holidays,61.74677,0.007809999999999999
AMOYA,2024_Q4_labor,62.698699999999995,0.00135
BETANIA,2024_Q1_holidays,166.36082499999998,59.84668
BETANIA,2024_Q1_labor,198.348595,59.29976
BETANIA,2024_Q2_holidays,330.08444499999996,0.00064
BETANIA,2024_Q2_labor,331.234955,0.23228000000000001
BETANIA,2024_Q3_holidays,258.03766499999995,59.88416
BETANIA,2024_Q3_labor,435.78991999999994,0.04942
BETANIA,2024_Q4_holidays,60.82217,59.42281
BETANIA,2024_Q4_labor,179.96924,59.164809999999996
CALDERAS,2024_Q1_holidays,8.09247,0.00015
CALDERAS,2024_Q1_labor,8.60939,0.00808
CALDERAS,2024_Q2_holidays,10.491924999999998,2.8217800000000004
CALDERAS,2024_Q2_labor,10.462415,0.01684
CALDERAS,2024_Q3_holidays,9.449675,0.69033
CALDERAS,2024_Q3_labor,9.002195,7.000000000000001e-05
CALDERAS,2024_Q4_holidays,10.670095,0.49407
CALDERAS,2024_Q4_labor,10.924645,0.01495
CALIMA,2024_Q1_holidays,131.6298,0.03599
CALIMA,2024_Q1_labor,131.208,0.006
CALIMA,2024_Q2_holidays,31.82441,0.17637
CALIMA,2024_Q2_labor,97.91013,0.00034
CALIMA,2024_Q3_holidays,132.17171,2.70181
CALIMA,2024_Q3_labor,131.256,0.012
CALIMA,2024_Q4_holidays,97.99105,0.01688
CALIMA,2024_Q4_labor,101.95936,0.00349
CHARQUITO,2024_Q1_holidays,17.550259999999998,0.96751
CHARQUITO,2024_Q1_labor,14.04354,0.04847
CHARQUITO,2024_Q2_holidays,19.03651,4.87642
CHARQUITO,2024_Q2_labor,19.000785,0.005809999999999999
CHARQUITO,2024_Q3_holidays,19.264965,5.08798
CHARQUITO,2024_Q3_labor,19.264490000000002,0.00741
CHARQUITO,2024_Q4_holidays,19.24104,0.05761
CHARQUITO,2024_Q4_labor,19.242385,0.00011999999999999999
CHIVOR,2024_Q1_holidays,402.498335,0.88719
CHIVOR,2024_Q1_labor,490.60254,0.22623
CHIVOR,2024_Q2_holidays,487.145465,1.0424200000000001
CHIVOR,2024_Q2_labor,500.75941,0.18027
CHIVOR,2024_Q3_holidays,863.8842,1.30438
CHIVOR,2024_Q3_labor,863.55573,1.02402
CHIVOR,2024_Q4_holidays,509.10509,0.12028
CHIVOR,2024_Q4_labor,623.132165,0.00483
CUCUANA,2024_Q1_holidays,19.543930000000003,1.3145
CUCUANA,2024_Q1_labor,18.23884,0.01231
CUCUANA,2024_Q2_holidays,32.94005,3.90522
CUCUANA,2024_Q2_labor,30.10428,0.01567
CUCUANA,2024_Q3_holidays,24.52864,0.03008
CUCUANA,2024_Q3_labor,27.66055,0.014410000000000001
CUCUANA,2024_Q4_holidays,27.28197,0.06929
CUCUANA,2024_Q4_labor,27.703740000000003,0.01745
C_LLERAS_R,2024_Q1_holidays,54.2454,15.555040000000002
C_LLERAS_R,2024_Q1_labor,55.577895,0.00875
C_LLERAS_R,2024_Q2_holidays,54.82341,8.9424
C_LLERAS_R,2024_Q2_labor,55.1154,0.028489999999999998
C_LLERAS_R,2024_Q3_holidays,54.99204,15.613040000000002
C_LLERAS_R,2024_Q3_labor,55.71711,0.08511
C_LLERAS_R,2024_Q4_holidays,54.940005,3.96478
C_LLERAS_R,2024_Q4_labor,54.83834,0.09328
DARIO VALENC,2024_Q1_holidays,81.33258000000001,0.03696
DARIO VALENC,2024_Q1_labor,75.15200999999999,0.49721
DARIO VALENC,2024_Q2_holidays,128.32118,0.2733
DARIO VALENC,2024_Q2_labor,122.5227,0.0675
DARIO VALENC,2024_Q3_holidays,128.09467,0.2335
DARIO VALENC,2024_Q3_labor,104.22530499999999,0.00464
DARIO VALENC,2024_Q4_holidays,104.55321,0.32172
DARIO VALENC,2024_Q4_labor,99.90171000000001,0.060200000000000004
EL QUIMBO,2024_Q1_holidays,164.75809,29.54363
EL QUIMBO,2024_Q1_labor,304.24293,35.24369
EL QUIMBO,2024_Q2_holidays,302.86951999999997,76.52663000000001
EL QUIMBO,2024_Q2_labor,280.89963,40.95992
EL QUIMBO,2024_Q3_holidays,299.91803500000003,77.38903
EL QUIMBO,2024_Q3_labor,301.01869,74.15267999999999
EL QUIMBO,2024_Q4_holidays,187.55698999999998,77.49339
EL QUIMBO,2024_Q4_labor,188.917845,8.35747
ESCUELAMINAS,2024_Q1_holidays,21.418015,10.28117
ESCUELAMINAS,2024_Q1_labor,20.52577,0.79247
ESCUELAMINAS,2024_Q2_holidays,42.743965,12.45958
ESCUELAMINAS,2024_Q2_labor,40.863475,0.05854
ESCUELAMINAS,2024_Q3_holidays,45.35288,10.276110000000001
ESCUELAMINAS,2024_Q3_labor,43.96046,1e-05
ESCUELAMINAS,2024_Q4_holidays,45.24595,8.70785
ESCUELAMINAS,2024_Q4_labor,42.69769,2.3851
ESMERALDA,2024_Q1_holidays,30.018585,5.9999999999999995e-05
ESMERALDA,2024_Q1_labor,30.003320000000002,0.00013000000000000002
ESMERALDA,2024_Q2_holidays,30.204585,0.0002
ESMERALDA,2024_Q2_labor,30.221725,1e-05
ESMERALDA,2024_Q3_holidays,26.264509999999998,0.0003
ESMERALDA,2024_Q3_labor,26.69255,1e-05
ESMERALDA,2024_Q4_holidays,29.075595,8.999999999999999e-05
ESMERALDA,2024_Q4_labor,29.810734999999998,1e-05
GUATAPE,2024_Q1_holidays,554.4600399999999,1.392
GUATAPE,2024_Q1_labor,554.472,0.672
GUATAPE,2024_Q2_holidays,484.50007,5.856
GUATAPE,2024_Q2_labor,483.108035,0.144
GUATAPE,2024_Q3_holidays,511.776,4.944
GUATAPE,2024_Q3_labor,486.216,0.912
GUATAPE,2024_Q4_holidays,457.89599999999996,8.688
GUATAPE,2024_Q4_labor,477.03603,0.072
GUAVIO,2024_Q1_holidays,905.72813,0.00148
GUAVIO,2024_Q1_labor,947.8574550000001,0.01912
GUAVIO,2024_Q2_holidays,723.856875,0.00874
GUAVIO,2024_Q2_labor,829.9236800000001,0.009859999999999999
GUAVIO,2024_Q3_holidays,618.2101749999999,5.9999999999999995e-05
GUAVIO,2024_Q3_labor,756.09907,0.00091
GUAVIO,2024_Q4_holidays,563.56053,0.00307
GUAVIO,2024_Q4_labor,757.3109300000001,0.00017999999999999998
H_ALBAN,2024_Q1_holidays,217.68,0.567
H_ALBAN,2024_Q1_labor,261.673,0.08
H_ALBAN,2024_Q2_holidays,48.9165,2.979
H_ALBAN,2024_Q2_labor,266.067,0.078
H_ALBAN,2024_Q3_holidays,13.955,2.799
H_ALBAN,2024_Q3_labor,220.2695,2.892
H_ALBAN,2024_Q4_holidays,217.509,2.913
H_ALBAN,2024_Q4_labor,267.844,2.778
H_Amalfi,2024_Q1_holidays,0.47123000000000004,5e-05
H_Amalfi,2024_Q1_labor,0.481315,1e-05
H_Amalfi,2024_Q2_holidays,0.42247,0.00266
H_Amalfi,2024_Q2_labor,0.42093,1e-05
H_Amalfi,2024_Q3_holidays,0.42878,1e-05
H_Amalfi,2024_Q3_labor,0.43119999999999997,1e-05
H_Amalfi,2024_Q4_holidays,0.46392,0.02855
H_Amalfi,2024_Q4_labor,0.45838,0.004030000000000001
H_America,2024_Q1_holidays,0.02002,8.999999999999999e-05
H_America,2024_Q1_labor,0.03388,8.999999999999999e-05
H_America,2024_Q2_holidays,0.017115,0.00053
H_America,2024_Q2_labor,0.02605,8.999999999999999e-05
H_America,2024_Q4_holidays,0.06758,0.00017999999999999998
H_America,2024_Q4_labor,0.04497,8.999999999999999e-05
H_Asnazu,2024_Q1_holidays,0.48719999999999997,0.22119999999999998
H_Asnazu,2024_Q1_labor,0.48736,0.06442
H_Asnazu,2024_Q2_holidays,0.486715,0.00017
H_Asnazu,2024_Q2_labor,0.48657,0.00377
H_Asnazu,2024_Q3_holidays,0.43754000000000004,0.17076
H_Asnazu,2024_Q3_labor,0.437105,0.0018
H_Asnazu,2024_Q4_holidays,0.44018999999999997,0.16075
H_Asnazu,2024_Q4_labor,0.44127,1e-05
H_AuresBajo,2024_Q1_holidays,13.751149999999999,1.2594
H_AuresBajo,2024_Q1_labor,13.4344,0.0101
H_AuresBajo,2024_Q2_holidays,16.539099999999998,0.7834
H_AuresBajo,2024_Q2_labor,16.3789,0.1435
H_AuresBajo,2024_Q3_holidays,16.3861,6.0883
H_AuresBajo,2024_Q3_labor,16.1349,0.0366
H_AuresBajo,2024_Q4_holidays,16.79925,3.6014
H_AuresBajo,2024_Q4_labor,16.901249999999997,0.0679
H_AutCemNare,2024_Q1_holidays,5.95467,0.891
H_AutCemNare,2024_Q1_labor,5.599,0.02933
H_AutCemNare,2024_Q2_holidays,6.64033,0.24567
H_AutCemNare,2024_Q2_labor,6.27367,0.00367
H_AutCemNare,2024_Q3_holidays,6.885999999999999,2.01667
H_AutCemNare,2024_Q3_labor,6.358,0.20167
H_AutCemNare,2024_Q4_holidays,6.71917,1.12933
H_AutCemNare,2024_Q4_labor,6.43133,0.00367
H_AutGold,2024_Q1_holidays,0.9770750000000001,0.00055
H_AutGold,2024_Q1_labor,0.4906,0.00055
H_AutGold,2024_Q2_holidays,0.010175,0.0022
H_AutGold,2024_Q2_labor,0.082775,0.00055
H_AutGold,2024_Q3_holidays,0.2761,0.00055
H_AutGold,2024_Q3_labor,0.16225,0.00055
H_AutGold,2024_Q4_holidays,0.205425,0.00055
H_AutGold,2024_Q4_labor,0.11577499999999999,0.00055
H_Ayura,2024_Q1_holidays,11.484,5.313
H_Ayura,2024_Q1_labor,12.353,0.011
H_Ayura,2024_Q2_holidays,12.441,1.309
H_Ayura,2024_Q2_labor,12.529,0.033
H_Ayura,2024_Q3_holidays,12.122,0.297
H_Ayura,2024_Q3_labor,12.683,0.033
H_Ayura,2024_Q4_holidays,12.3035,0.11
H_Ayura,2024_Q4_labor,12.738,0.077
H_Barrancas,2024_Q1_holidays,2.394,0.01382
H_Barrancas,2024_Q1_labor,2.443,0.00975
H_Barrancas,2024_Q2_holidays,1.958,0.05079
H_Barrancas,2024_Q2_labor,1.91,0.001
H_Barrancas,2024_Q3_holidays,2.84,0.41184
H_Barrancas,2024_Q3_labor,2.7030000000000003,0.027809999999999998
H_Barrancas,2024_Q4_holidays,2.4675000000000002,0.12985
H_Barrancas,2024_Q4_labor,2.2565,0.03179
H_Bayona,2024_Q1_holidays,0.36126,0.0015300000000000001
H_Bayona,2024_Q1_labor,0.35924,0.00063
H_Bayona,2024_Q2_holidays,0.37201999999999996,0.02052
H_Bayona,2024_Q2_labor,0.36878,0.00054
H_Bayona,2024_Q3_holidays,0.67811,0.00158
H_Bayona,2024_Q3_labor,0.6858500000000001,8.999999999999999e-05
H_Bayona,2024_Q4_holidays,0.46669499999999997,0.01067
H_Bayona,2024_Q4_labor,0.494505,0.00017999999999999998
H_Bello,2024_Q1_holidays,0.2442,0.0264
H_Bello,2024_Q1_labor,0.2442,0.0132
H_Bello,2024_Q2_holidays,0.2508,0.0264
H_Bello,2024_Q2_labor,0.2508,0.0066
H_Bello,2024_Q3_holidays,0.2442,0.033
H_Bello,2024_Q3_labor,0.2442,0.0066
H_Bello,2024_Q4_holidays,0.2376,0.0528
H_Bello,2024_Q4_labor,0.231,0.0066
H_Belmonte,2024_Q1_holidays,2.4504200000000003,0.049
H_Belmonte,2024_Q1_labor,1.83719,0.00874
H_Belmonte,2024_Q2_holidays,2.39134,0.00016
H_Belmonte,2024_Q2_labor,2.379715,0.00066
H_Belmonte,2024_Q3_holidays,2.2857399999999997,0.00874
H_Belmonte,2024_Q3_labor,2.195075,0.00099
H_Belmonte,2024_Q4_holidays,2.6246549999999997,0.00412
H_Belmonte,2024_Q4_labor,2.305795,0.00016
H_CampestreC,2024_Q1_holidays,0.72501,0.00561
H_CampestreC,2024_Q1_labor,0.72501,0.00132
H_CampestreC,2024_Q2_holidays,0.7094600000000001,0.00066
H_CampestreC,2024_Q2_labor,0.731695,0.00017
H_CampestreC,2024_Q3_holidays,0.74663,0.00017
H_CampestreC,2024_Q3_labor,0.7537200000000001,0.00017
H_CampestreC,2024_Q4_holidays,0.78177,0.0033
H_CampestreC,2024_Q4_labor,0.78161,0.00017
H_Cantayus,2024_Q1_holidays,2.2453000000000003,0.00117
H_Cantayus,2024_Q1_labor,2.3158000000000003,0.00015
H_Cantayus,2024_Q2_holidays,2.834485,0.03095
H_Cantayus,2024_Q2_labor,2.9010550000000004,0.00014000000000000001
H_Cantayus,2024_Q3_holidays,3.5947750000000003,0.00044
H_Cantayus,2024_Q3_labor,3.5624000000000002,0.00073
H_Cantayus,2024_Q4_holidays,3.55252,0.0020499999999999997
H_Cantayus,2024_Q4_labor,3.42952,0.00029
H_Caracoli,2024_Q2_holidays,3.70592,0.04096
H_Caracoli,2024_Q2_labor,3.70592,0.0009599999999999999
H_Caracoli,2024_Q3_holidays,3.7056,0.013439999999999999
H_Caracoli,2024_Q3_labor,3.7056,0.06336
H_Caracoli,2024_Q4_holidays,3.70176,0.16863999999999998
H_Caracoli,2024_Q4_labor,3.70176,0.0044800000000000005
H_Cascada,2024_Q1_holidays,2.029075,0.53879
H_Cascada,2024_Q1_labor,2.01912,0.01405
H_Cascada,2024_Q2_holidays,2.0985249999999995,0.12866999999999998
H_Cascada,2024_Q2_labor,2.09421,2.9999999999999997e-05
H_Cascada,2024_Q3_holidays,2.1837,0.4952
H_Cascada,2024_Q3_labor,2.21969,0.00923
H_Cascada,2024_Q4_holidays,1.836785,0.59411
H_Cascada,2024_Q4_labor,1.66413,0.00102
H_CascadaAbe,2024_Q1_holidays,2.4354,0.0792
H_CascadaAbe,2024_Q1_labor,2.4354,0.0066
H_CascadaAbe,2024_Q2_holidays,2.739,0.2046
H_CascadaAbe,2024_Q2_labor,2.6862,0.0066
H_CascadaAbe,2024_Q3_holidays,2.8182,0.0132
H_CascadaAbe,2024_Q3_labor,2.805,0.0066
H_CascadaAbe,2024_Q4_holidays,2.5773,0.0066
H_CascadaAbe,2024_Q4_labor,2.739,0.0066
H_CascadaAnt,2024_Q1_holidays,1.525,0.77443
H_CascadaAnt,2024_Q1_labor,1.52546,0.06211
H_CascadaAnt,2024_Q2_holidays,1.89235,0.18025
H_CascadaAnt,2024_Q2_labor,1.8473449999999998,0.00047999999999999996
H_CascadaAnt,2024_Q3_holidays,2.06048,0.00605
H_CascadaAnt,2024_Q3_labor,1.96876,0.00521
H_CascadaAnt,2024_Q4_holidays,2.21527,0.15469
H_CascadaAnt,2024_Q4_labor,2.21252,0.01326
H_CascadaGra,2024_Q4_holidays,1.05408,0.00132
H_CascadaGra,2024_Q4_labor,0.9436899999999999,5.9999999999999995e-05
H_Cauya,2024_Q1_holidays,0.44132,0.03828
H_Cauya,2024_Q1_labor,0.45627999999999996,0.00088
H_Cauya,2024_Q2_holidays,0.47872000000000003,0.0074800000000000005
H_Cauya,2024_Q2_labor,0.48004,0.00044
H_Cauya,2024_Q3_holidays,0.4136,0.00088
H_Cauya,2024_Q3_labor,0.42064,0.0022
H_Cauya,2024_Q4_holidays,0.42592,0.00088
H_Cauya,2024_Q4_labor,0.42988,0.00132
H_Chorrera,2024_Q1_holidays,8.9668,0.0004
H_Chorrera,2024_Q1_labor,8.79055,0.0009
H_Chorrera,2024_Q2_holidays,0.003,0.001
H_Chorrera,2024_Q2_labor,0.003,0.001
H_Chorrera,2024_Q3_holidays,9.106300000000001,0.0015
H_Chorrera,2024_Q3_labor,8.0751,0.00019
H_Chorrera,2024_Q4_holidays,10.4371,0.47617000000000004
H_Chorrera,2024_Q4_labor,10.366100000000001,0.00268
H_Coconuco,2024_Q1_holidays,3.12,0.069
H_Coconuco,2024_Q1_labor,3.164,0.003
H_Coconuco,2024_Q2_holidays,3.245,0.193
H_Coconuco,2024_Q2_labor,3.298,0.056
H_Coconuco,2024_Q3_holidays,2.35,0.057
H_Coconuco,2024_Q3_labor,2.425,0.016
H_Coconuco,2024_Q4_holidays,1.714,0.106
H_Coconuco,2024_Q4_labor,1.823,0.03
H_Cocuyo,2024_Q1_holidays,0.37585999999999997,0.00013000000000000002
H_Cocuyo,2024_Q1_labor,0.38597000000000004,0.00013000000000000002
H_Cocuyo,2024_Q2_holidays,0.47256,0.03723
H_Cocuyo,2024_Q2_labor,0.47467000000000004,0.00158
H_Cocuyo,2024_Q3_holidays,0.37343,0.00074
H_Cocuyo,2024_Q3_labor,0.374745,0.00127
H_Cocuyo,2024_Q4_holidays,0.36657,0.01534
H_Cocuyo,2024_Q4_labor,0.373095,0.0014199999999999998
H_Coello,2024_Q1_holidays,0.935485,0.0002
H_Coello,2024_Q1_labor,0.956255,0.00106
H_Coello,2024_Q2_holidays,0.7828649999999999,0.0008100000000000001
H_Coello,2024_Q2_labor,0.80845,0.00011
H_Coello,2024_Q3_holidays,1.12298,0.00575
H_Coello,2024_Q3_labor,1.13591,0.00164
H_Coello,2024_Q4_holidays,0.9897199999999999,0.00115
H_Coello,2024_Q4_labor,1.00016,0.00035
H_Currucucue,2024_Q1_holidays,0.55792,0.00132
H_Currucucue,2024_Q1_labor,0.55638,0.00044
H_Currucucue,2024_Q2_holidays,0.5621,0.00264
H_Currucucue,2024_Q2_labor,0.5588,0.00022
H_Currucucue,2024_Q3_holidays,0.54373,0.00528
H_Currucucue,2024_Q3_labor,0.5445,0.00041999999999999996
H_Currucucue,2024_Q4_holidays,0.53009,0.0030800000000000003
H_Currucucue,2024_Q4_labor,0.52426,0.00022
H_ElBosque,2024_Q1_holidays,1.805925,0.00462
H_ElBosque,2024_Q1_labor,1.8183,0.00066
H_ElBosque,2024_Q2_holidays,1.699995,0.49137000000000003
H_ElBosque,2024_Q2_labor,1.75923,0.00033
H_ElBosque,2024_Q3_holidays,1.82721,0.56001
H_ElBosque,2024_Q3_labor,1.84173,0.0075899999999999995
