LOAD_ZONE,timepoints,zone_demand_mw
Antioquia,36,1040.4517484615385
Surocciden,36,1726.1001046153847
Caribe,36,2287.758903076923
Antioquia,35,1001.9433669230768
Nordeste,35,882.7730215384615
Surocciden,35,1662.2150415384615
Oriental,35,1975.7735823076923
Caribe,35,2203.0861669230767
Antioquia,34,954.1589623076924
Caribe,34,2098.0171976923075
Nordeste,34,840.672056923077
Oriental,34,1881.5455392307692
Surocciden,34,1582.9411461538461
Antioquia,33,902.3517315384615
Oriental,33,1779.384716923077
Nordeste,33,795.0267376923077
Caribe,33,1984.1027807692308
Surocciden,33,1496.9934153846154
Surocciden,32,1449.4948069230768
Antioquia,32,873.7207115384615
Caribe,32,1921.1485153846154
Oriental,32,1722.926020769231
Nordeste,32,769.8010661538463
Caribe,31,1982.1791269230769
Antioquia,31,901.4768723076922
Surocciden,31,1495.5420315384615
Nordeste,31,794.2559315384616
Oriental,31,1777.659546153846
Caribe,30,2001.6845353846152
Surocciden,30,1510.2587415384614
Antioquia,30,910.3477523076924
Nordeste,30,802.0717176923076
Oriental,30,1795.1524015384614
Oriental,29,1817.2016861538464
Nordeste,29,811.92331
Antioquia,29,921.5292653846154
Surocciden,29,1528.8087707692307
Caribe,29,2026.2705915384615
Nordeste,28,830.2054253846153
Oriental,28,1858.119709230769
Surocciden,28,1563.2330323076922
Caribe,28,2071.8962261538463
Antioquia,28,942.2793861538462
Oriental,27,1912.1897130769232
Nordeste,27,854.3638330769231
Caribe,27,2132.1869815384616
Antioquia,27,969.6990676923076
Surocciden,27,1608.7220392307693
Surocciden,26,1664.04747
Nordeste,26,883.7461923076922
Antioquia,26,1003.0479107692307
Caribe,26,2205.5148523076923
Oriental,26,1977.951676923077
Surocciden,25,1703.0840615384614
Oriental,25,2024.3520915384615
Nordeste,25,904.4778346153846
Antioquia,25,1026.5782315384615
Caribe,25,2257.2536299999997
Caribe,24,2558.2905994805196
Surocciden,24,1930.2146132467533
Nordeste,24,1025.1028554545455
Antioquia,24,1163.4870814285714
Oriental,24,2294.328317922078
Surocciden,23,2054.098903896104
Oriental,23,2441.582014675325
Nordeste,23,1090.8956122077923
Caribe,23,2722.485820649351
Antioquia,23,1238.1615614285713
Caribe,22,2846.3103183116887
Nordeste,22,1140.5118851948052
Antioquia,22,1294.4758059740261
Oriental,22,2552.6304033766232
Surocciden,22,2147.52373025974
Nordeste,21,1169.962675064935
Antioquia,21,1327.902318831169
Oriental,21,2618.5455267532466
Caribe,21,2919.808971298701
Surocciden,21,2202.9780148051946
Surocciden,20,2179.125838051948
Oriental,20,2590.1939
Nordeste,20,1157.295205974026
Caribe,20,2888.1954923376625
Antioquia,20,1313.5247983116883
Nordeste,19,1099.940991168831
Antioquia,19,1248.4280261038962
Caribe,19,2745.0598575324675
Surocciden,19,2071.130876883117
Oriental,19,2461.8268806493506
Caribe,18,2799.3764755844154
Surocciden,18,2112.1124324675325
Oriental,18,2510.5391545454545
Nordeste,18,1121.7055711688313
Antioquia,18,1273.1307246753247
Surocciden,17,2148.264198701299
Oriental,17,2553.510552857143
Caribe,17,2847.2917294805197
Antioquia,17,1294.9221427272728
Nordeste,17,1140.905135064935
Caribe,16,2853.6626772727273
Antioquia,16,1297.8195912987012
Nordeste,16,1143.4579636363637
Oriental,16,2559.224151818182
Surocciden,16,2153.071038961039
Oriental,15,2534.095502857143
Surocciden,15,2131.930349090909
Antioquia,15,1285.0764893506494
Caribe,15,2825.6429794805194
Nordeste,15,1132.2305166233766
Surocciden,14,2127.285802207792
Antioquia,14,1282.2768685714286
Caribe,14,2819.487135714286
Nordeste,14,1129.76387987013
Oriental,14,2528.574813896104
Caribe,13,2831.824320779221
Nordeste,13,1134.7073699999999
Surocciden,13,2136.5941332467532
Oriental,13,2539.6390594805193
Antioquia,13,1287.8877074025975
Caribe,12,2758.2775398701297
Nordeste,12,1105.2372945454547
Oriental,12,2473.680773116883
Surocciden,12,2081.103536363636
Antioquia,12,1254.4393061038961
Surocciden,11,2011.2963477922078
Antioquia,11,1212.3612067532467
Caribe,11,2665.7556650649353
Nordeste,11,1068.1639311688314
Oriental,11,2390.705228311688
Antioquia,10,1169.8320745454546
Caribe,10,2572.2420523376622
Oriental,10,2306.840271948052
Surocciden,10,1940.7408990909091
Nordeste,10,1030.69318
Antioquia,9,1101.537986233766
Caribe,9,2422.076119220779
Nordeste,9,970.5219361038961
Oriental,9,2172.168333376623
Surocciden,9,1827.4416209090912
Antioquia,8,1038.830124025974
Caribe,8,2284.1932520779224
Oriental,8,2048.5121051948054
Surocciden,8,1723.40984012987
Nordeste,8,915.2724968831169
Nordeste,7,894.4347649350649
Surocciden,7,1684.1734910389612
Caribe,7,2232.189716103896
Antioquia,7,1015.1793929870129
Oriental,7,2001.874250779221
Antioquia,6,975.0557403896105
Oriental,6,1922.7527596103896
Caribe,6,2143.9653046753247
Nordeste,6,859.0833872727272
Surocciden,6,1617.608711298701
Surocciden,5,1593.0488093506492
Oriental,5,1893.5599028571428
Caribe,5,2111.4138112987016
Antioquia,5,960.2516207792208
Nordeste,5,846.0400575324676
Oriental,4,1917.2469194805194
Caribe,4,2137.826017142857
Antioquia,4,972.2636485714286
Surocciden,4,1612.9766571428572
Nordeste,4,856.6233858441558
Caribe,3,2192.8139803896106
Antioquia,3,997.2716697402597
Nordeste,3,878.6569723376623
Surocciden,3,1654.4647380519482
Oriental,3,1966.5612697402596
Antioquia,2,1032.5479274025975
Caribe,2,2270.3798772727273
Nordeste,2,909.7374998701299
Oriental,2,2036.1239829870128
Surocciden,2,1712.9877340259739
Antioquia,1,1093.7799951948052
Surocciden,1,1814.5711831168833
Oriental,1,2156.87002961039
Caribe,1,2405.0177466233763
Nordeste,1,963.6866736363636
