Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,EVSC,1071.72,1013.72,974.35,965.42,1013.84,1255.07,1738.63,1389.3,1473.64,1536.85,1542.03,1626.64,1543.85,1538.55,1603.03,1583.51,1670.21,1823.13,2287.99,2424.09,2215.36,1962.55,1526.45,1213.17,2024-04-29
Agente,EXEC,11562.55,11449.48,11071.8,11389.02,12222.24,14262.7,17989.66,21107.84,22871.34,23599.87,24108.08,24210.31,24105.18,24747.5,25513.63,26659.78,26248.36,24810.76,23788.16,23245.21,21773.1,19029.91,16395.02,15209.38,2024-04-29
Agente,GNCC,110953.86,107486.62,104797.45,104119.89,105619.35,113255.41,140514.4,171268.82,193847.46,203944.85,215960.01,221909.46,215651.44,218586.7,225437.96,226651.7,223236.13,208191.74,196186.07,186476.79,172304.61,153550.3,136867.82,127844.28,2024-04-29
Agente,HIMC,1285.25,1248.95,1220.13,1207.78,1192.43,1189.07,1196.93,1210.4,1216.39,1193.56,1216.39,1455.92,1580.56,1500.84,1623.97,1661.03,1675.25,1604.14,1731.76,1866.13,1867.25,1775.93,1632.58,1507.95,2024-04-29
Agente,HLAC,87572.38,83293.83,78282.17,75221.91,74953.32,82003.99,86438.1,93782.92,100955.98,105153.73,112837.69,121220.84,116893.11,119280.72,126151.7,126864.73,126123.21,122705.1,131528.22,134036.33,128471.85,118901.04,105579.66,95406.2,2024-04-29
Agente,ITLC,50.99,43.03,49.64,57.33,50.81,60.19,59.98,62.75,73.8,71.69,81.33,82.9,81.53,84.23,88.59,86.36,81.75,70.56,63.94,70.47,69.14,70.22,64.94,56.26,2024-04-29
Agente,NEUC,17148.99,16619.36,16207.79,16014.73,16019.61,16918.82,20441.33,25781.49,29667.18,31591.15,32689.27,33446.24,34322.88,34539.04,34767.78,35838.3,36586.97,35793.2,33814.84,32522.7,29899.53,26264.63,23026.15,20370.63,2024-04-29
Agente,PEEC,158.56,166.98,160.69,214.7,240.44,279.95,322.2,481.49,632.53,689.95,747.64,802.07,804.85,807.03,824.48,788.3,740.46,619.12,472.72,405.06,378.98,350.86,234.75,172.04,2024-04-29
Agente,QIEC,14484.28,13635.12,13268.33,13175.01,13229.05,14630.92,19029.42,24559.67,29641.57,33792.68,38542.05,40455.29,40199.82,40797.29,43437.86,44468.65,43870.27,40522.58,37736.19,34671.59,30328.14,26488.53,23592.88,20700.06,2024-04-29
Agente,RTQC,6013.17,5914.5,5892.19,5748.89,5855.95,6293.61,7815.27,9299.63,10518.5,10673.54,11085.89,11382.9,11098.26,11188.69,11790.1,11848.86,11800.55,10690.47,10268.89,9851.47,8958.38,8066.08,7425.78,6972.83,2024-04-29
