Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Agente,PRYC,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,22436.44,2024-04-29
Agente,PSGC,,,,,,41.67,,,,,,,1039.73,1108.13,,,4230.0,534.0,,,,,,,2024-04-29
Agente,QIEC,7780.77,7313.63,7297.73,7037.35,7337.43,7321.62,2428.24,614.36,,,,,,,,,,,,,2277.44,7170.87,7578.28,2265.39,2024-04-29
Agente,RTAC,,,,,,,2833.67,3635.42,3518.7,3448.53,3338.37,3106.97,3069.29,2923.04,2870.8,2937.06,156.19,,,,,,,,2024-04-29
Agente,RTQC,,,,2029.89,4961.11,6809.81,2811.95,13825.33,7059.12,4437.44,,,,,,,,,,,,,,,2024-04-29
Agente,SCEC,881.52,893.7,911.77,916.56,955.23,879.62,766.59,440.39,249.11,541.91,772.67,612.37,820.56,867.75,586.71,490.82,209.27,430.8,491.22,614.16,662.22,707.49,784.51,811.96,2024-04-29
Agente,SDCG,,,,,,,3374.03,,4263.28,17519.18,15101.18,8347.03,15771.47,,,2142.68,,3032.67,,,,,,,2024-04-29
Agente,SFEC,,,,,,,,,,,,,,,,,,,900.06,895.63,889.2,895.03,896.9,898.16,2024-04-29
Agente,SLMG,,,,,,469.29,7710.63,,,,,12920.4,35930.77,34869.36,21798.15,621.95,,4872.55,,,,,,,2024-04-29
Agente,SLUG,,,,,,,15614.49,5303.82,,14804.2,42946.94,28036.94,43808.38,37473.34,34455.95,16329.09,2289.7,9058.48,17.79,,,,,,2024-04-29
Agente,SOCG,2000.0,,,,,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,SPRG,10616.33,11919.47,12052.91,12155.49,11685.03,9653.72,8316.42,4700.92,3673.93,7794.47,4404.11,,6225.01,10083.82,11589.18,18296.39,2846.34,,,,,,,,2024-04-29
Agente,TBSG,417890.74,27202.93,,,,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,TCIG,328917.86,122911.36,,,,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,TEMG,136943.03,100000.0,21000.0,,,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,TENC,1388.4,1481.03,1491.54,1577.59,1550.04,1291.71,,,,,,,,,,,,,,,,525.69,1073.75,1255.2,2024-04-29
Agente,TERG,5984.69,,,,,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,TMFG,435000.0,337000.0,240000.0,90000.0,,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,TMVG,68923.74,,,,,,,,,,,,,,,,,,,,,,,,2024-04-29
Agente,TPLC,3669.98,11067.98,9036.76,6874.74,3947.31,1551.71,1132.23,,,11.66,,,117.48,,,,,,,,,,,,2024-04-29
Agente,TRPC,108.73,208.33,88.35,221.48,204.03,574.4,365.18,373.02,205.52,162.53,102.42,164.41,687.76,361.37,352.6,922.72,1076.99,1263.29,558.48,213.13,183.58,184.06,414.62,526.55,2024-04-29
Agente,UNGC,,,,,,8.17,173.74,585.74,862.3,1297.27,1796.39,2004.63,1952.73,1767.44,2025.92,2004.92,822.07,106.36,6.97,,,,,,2024-04-29
Agente,VCHC,,,,,,,2167.73,2453.72,2453.72,2453.72,2453.72,2453.72,2453.72,2453.72,2453.72,2453.72,,,,,,,,,2024-04-29
Agente,ADCC,6918.0,6729.3,6762.9,6713.5,6831.8,6798.3,6636.2,6656.0,6576.2,6605.4,6621.9,6446.8,6403.6,6408.9,6385.4,6263.6,6057.5,6005.3,6017.3,6628.3,7703.8,8780.0,8147.3,7490.7,2024-04-30
Agente,AMRC,2.1,2.1,2.1,2.1,2.1,2.1,2.1,,,,,,,,,,,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2024-04-30
Agente,BCCC,,,,,,,647.4,4570.2,4908.0,7796.4,7452.6,5472.6,5799.0,8092.8,1932.0,1705.2,1570.2,720.6,25.8,,,,,,2024-04-30
Agente,BIAC,23037.33,23699.02,24068.71,23925.26,23268.12,22616.47,17658.45,12175.89,9582.18,7185.46,5365.27,4892.27,5213.36,5097.08,3398.2,4181.16,5149.77,9176.02,12206.46,13434.04,15204.38,17872.23,20730.12,22067.9,2024-04-30
Agente,BIGC,,,,,,,,,,,,,,,,,,1500.0,,,,,,,2024-04-30
Agente,BTGC,3858.22,3773.42,3686.62,3814.62,3282.42,3440.82,3412.62,4314.62,5018.82,4921.62,4164.02,3578.82,3109.22,2772.22,2510.22,2206.62,4861.82,11807.22,13717.82,14320.82,13636.42,12376.22,10943.02,8380.42,2024-04-30
Agente,CDNC,5854.4,8953.23,10179.79,10069.18,7187.39,,,,,,,,,,,,,,,,,,,1095.19,2024-04-30
Agente,CDNG,,,,,,,,,,,,,5459.51,11775.41,7918.95,6049.85,,,,,,6428.48,6379.7,1456.72,2024-04-30
Agente,CEOC,6904.62,8085.6,8932.99,8905.15,5256.4,,,,,,,,,,,,,,,,,,,,2024-04-30
Agente,CERC,,,,,,,1040.0,1040.0,1040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,4040.0,,,,,,,2024-04-30
Agente,CHVC,,,,,,,,3654.96,47.89,,,,,368.28,,,,924.35,1122.13,1635.78,1896.2,2891.67,4007.9,4310.97,2024-04-30
Agente,CHVG,,,,,,,,,,28068.2,348938.77,457194.01,458307.07,458352.68,456898.84,455650.43,452130.89,589486.71,582118.55,579067.04,582161.27,587171.49,594597.5,492345.49,2024-04-30
Agente,CIEC,604.36,584.03,590.3,586.74,578.22,583.11,587.59,574.34,570.63,389.73,373.23,375.01,580.34,612.35,395.61,500.54,679.27,677.16,648.05,631.49,630.03,640.0,633.54,627.07,2024-04-30
Agente,CMXC,,,,,,946.25,1985.11,2257.11,1134.78,,18.37,,,,,,,,,,,,,,2024-04-30
