Id,Name,Value,Date
Rio,"DESV. EEPPM (NEC,PAJ,DOL)",0.5986,2024-05-03
Rio,DESV. GUARINO,0.22592,2024-05-03
Rio,DESV. MANSO,0.15296,2024-05-03
Rio,DESV. SAN MARCOS,0.32114,2024-05-03
Rio,DIGUA,1.21854,2024-05-03
Rio,EL QUIMBO,0.88022,2024-05-03
Rio,ESCUELA DE MINAS,0.64189,2024-05-03
Rio,ESTRELLA,0.41429,2024-05-03
Rio,FLORIDA II,0.68194,2024-05-03
Rio,GRANDE,0.89356,2024-05-03
Rio,GUADALUPE,0.36823,2024-05-03
Rio,GUATAPE,1.68993,2024-05-03
Rio,GUAVIO,0.39917,2024-05-03
Rio,ITUANGO,0.73691,2024-05-03
Rio,MIEL I,0.74652,2024-05-03
Rio,NARE CP,0.72062,2024-05-03
Rio,PORCE III,0.58994,2024-05-03
Rio,PORCE2 CP,0.25404,2024-05-03
Rio,PRADO,3.13663,2024-05-03
Rio,QUEBRADONA,0.937,2024-05-03
Rio,SAN CARLOS,1.06862,2024-05-03
Rio,SAN EUGENIO,2.29236,2024-05-03
Rio,SAN FRANCISCO,0.77625,2024-05-03
Rio,SAN MIGUEL,1.22928,2024-05-03
Rio,SINU URRA,1.23468,2024-05-03
Rio,SOGAMOSO,0.45821,2024-05-03
Rio,TENCHE,0.62605,2024-05-03
Rio,A. SAN LORENZO,2.85345,2024-05-04
Rio,ALTOANCHICAYA,2.27289,2024-05-04
Rio,AMOYA,0.65209,2024-05-04
Rio,BATA,0.24968,2024-05-04
Rio,BETANIA CP,0.52961,2024-05-04
Rio,BOGOTA N.R.,0.75097,2024-05-04
Rio,CALIMA,0.75465,2024-05-04
Rio,CAMPOALEGRE,3.66761,2024-05-04
Rio,CARLOS LLERAS,2.1818,2024-05-04
Rio,CAUCA SALVAJINA,1.12291,2024-05-04
Rio,CHINCHINA,0.99141,2024-05-04
Rio,CHUZA,0.24452,2024-05-04
Rio,CONCEPCION,1.14183,2024-05-04
Rio,CUCUANA,0.63741,2024-05-04
Rio,DESV. BATATAS,0.66408,2024-05-04
Rio,DESV. CHIVOR,0.27927,2024-05-04
Rio,"DESV. EEPPM (NEC,PAJ,DOL)",0.62903,2024-05-04
Rio,DESV. GUARINO,0.32356,2024-05-04
Rio,DESV. MANSO,0.37437,2024-05-04
Rio,DESV. SAN MARCOS,0.29841,2024-05-04
Rio,DIGUA,1.87229,2024-05-04
Rio,EL QUIMBO,0.881,2024-05-04
Rio,ESCUELA DE MINAS,1.00775,2024-05-04
Rio,ESTRELLA,0.45714,2024-05-04
Rio,FLORIDA II,0.72839,2024-05-04
Rio,GRANDE,1.07265,2024-05-04
Rio,GUADALUPE,1.19902,2024-05-04
Rio,GUATAPE,3.45828,2024-05-04
Rio,GUAVIO,0.45483,2024-05-04
Rio,ITUANGO,0.65294,2024-05-04
Rio,MIEL I,1.37114,2024-05-04
Rio,NARE CP,1.42177,2024-05-04
Rio,PORCE III,0.61006,2024-05-04
Rio,PORCE2 CP,1.43972,2024-05-04
Rio,PRADO,1.56241,2024-05-04
Rio,QUEBRADONA,1.125,2024-05-04
Rio,SAN CARLOS,3.46905,2024-05-04
Rio,SAN EUGENIO,3.64882,2024-05-04
Rio,SAN FRANCISCO,0.1805,2024-05-04
Rio,SAN MIGUEL,1.4563,2024-05-04
Rio,SINU URRA,1.2677,2024-05-04
Rio,SOGAMOSO,1.03325,2024-05-04
Rio,TENCHE,1.05138,2024-05-04
Rio,A. SAN LORENZO,0.72061,2024-05-05
Rio,ALTOANCHICAYA,1.29978,2024-05-05
Rio,AMOYA,1.36868,2024-05-05
Rio,BATA,1.06003,2024-05-05
Rio,BETANIA CP,1.88991,2024-05-05
Rio,BOGOTA N.R.,1.317,2024-05-05
Rio,CALIMA,0.62789,2024-05-05
Rio,CAMPOALEGRE,2.64673,2024-05-05
Rio,CARLOS LLERAS,0.78024,2024-05-05
Rio,CAUCA SALVAJINA,1.21614,2024-05-05
Rio,CHINCHINA,1.00831,2024-05-05
Rio,CHUZA,2.48171,2024-05-05
Rio,CONCEPCION,0.51649,2024-05-05
Rio,CUCUANA,1.38069,2024-05-05
Rio,DESV. BATATAS,2.00869,2024-05-05
Rio,DESV. CHIVOR,1.08551,2024-05-05
Rio,"DESV. EEPPM (NEC,PAJ,DOL)",0.54482,2024-05-05
Rio,DESV. GUARINO,0.28428,2024-05-05
Rio,DESV. MANSO,0.41972,2024-05-05
Rio,DESV. SAN MARCOS,0.55795,2024-05-05
Rio,DIGUA,1.20271,2024-05-05
Rio,EL QUIMBO,1.72401,2024-05-05
Rio,ESCUELA DE MINAS,1.02284,2024-05-05
Rio,ESTRELLA,0.70179,2024-05-05
Rio,FLORIDA II,1.29742,2024-05-05
Rio,GRANDE,0.65604,2024-05-05
Rio,GUADALUPE,0.45762,2024-05-05
Rio,GUATAPE,0.63838,2024-05-05
Rio,GUAVIO,1.96158,2024-05-05
Rio,ITUANGO,1.07269,2024-05-05
Rio,MIEL I,1.07376,2024-05-05
Rio,NARE CP,1.15732,2024-05-05
Rio,PORCE III,0.32994,2024-05-05
