Id,Values_Name,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
RecursoComb,TGJ2,GAS,4e-05,4e-05,3e-05,4e-05,4e-05,4e-05,4e-05,4e-05,2e-05,3e-05,3e-05,4e-05,4e-05,4e-05,3e-05,3e-05,4e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,2024-04-30
RecursoComb,TMB1,GAS,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,TPD1,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-04-30
RecursoComb,TRN1,ACPM,1e-05,0.0,0.0,1e-05,1e-05,0.0,1e-05,0.0,1e-05,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,5e-05,2e-05,2e-05,2e-05,2e-05,1e-05,2024-04-30
RecursoComb,TRN1,COMBUSTOLEO,,,,,,,,,,,,,,,,,,,,4e-05,5e-05,5e-05,1e-05,,2024-04-30
RecursoComb,TRN1,GAS,2e-05,4e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,5e-05,2024-04-30
RecursoComb,TSJ1,CARBON,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00243,0.00244,0.00244,0.00244,0.00243,0.00243,0.00243,0.00244,0.00243,0.00243,0.00243,0.00243,0.00242,0.00244,0.00244,0.00243,0.00241,2024-04-30
RecursoComb,TSJ2,CARBON,0.00247,0.00249,0.00248,0.00248,0.00246,0.00247,0.00249,0.00249,0.0025,0.00249,0.0025,0.00249,0.0025,0.00249,0.00249,0.00251,0.0025,0.00247,0.0025,0.00251,0.00249,0.00251,0.00251,0.00252,2024-04-30
RecursoComb,TSR1,ACPM,1e-05,,0.0,0.00029,0.00068,0.00013,0.0,0.0,8e-05,0.00114,0.00157,0.00161,0.0016,0.00166,0.00166,0.00165,0.00166,0.00168,0.00161,0.00157,0.00164,0.00163,0.00108,0.00114,2024-04-30
RecursoComb,TSR1,GAS,0.0,0.0,1e-05,1e-05,,,0.0,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,2024-04-30
RecursoComb,TVL1,ACPM,,,,,,,,,0.00027,0.00052,0.00056,0.00052,0.00052,0.00061,0.00062,0.00062,0.00053,0.00053,0.00053,0.00053,0.00053,0.00053,0.00012,,2024-04-30
RecursoComb,TVL1,GAS,,,,,,,,6e-05,3e-05,,,,,,,,,,,,,,3e-05,,2024-04-30
RecursoComb,TYP1,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2024-04-30
RecursoComb,TYP2,GAS,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,2024-04-30
RecursoComb,TYP4,GAS,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,2024-04-30
RecursoComb,ZPA2,CARBON,0.00069,0.00069,0.00069,0.00069,0.00069,0.00069,0.00069,0.00069,0.00069,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00067,0.00068,0.00069,0.00069,2024-04-30
RecursoComb,ZPA3,CARBON,,,,,,,,,,,,,,,,,,,,,6e-05,0.00036,0.00051,0.00063,2024-04-30
RecursoComb,ZPA4,CARBON,0.00131,0.00131,0.00131,0.00131,0.00132,0.00132,0.00132,0.00132,0.00132,0.00132,0.00133,0.00132,0.00132,0.00132,0.00132,0.00133,0.00133,0.00133,0.00132,0.00133,0.00133,0.00132,0.00132,0.00133,2024-04-30
RecursoComb,ZPA5,CARBON,0.00104,0.00103,0.00104,0.00105,0.00106,0.00107,0.00107,0.00106,0.00107,0.00108,0.00109,0.00109,0.00108,0.00109,0.00108,0.00108,0.00109,0.00109,0.00109,0.0011,0.00108,0.00108,0.00106,0.00106,2024-04-30
RecursoComb,2S6Q,BIOGAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,2024-05-01
RecursoComb,2S8G,CARBON,,,,,,,,,,,,,,,,,,,,,,,1e-05,2e-05,2024-05-01
RecursoComb,2S8I,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,2024-05-01
RecursoComb,2U8Y,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-01
RecursoComb,2U91,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-01
RecursoComb,2U93,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-01
RecursoComb,2UP2,BAGAZO,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,0.00204,2024-05-01
RecursoComb,2V25,CARBON,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,8e-05,4e-05,7e-05,8e-05,8e-05,7e-05,8e-05,8e-05,8e-05,2024-05-01
RecursoComb,2V27,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,2WFN,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,2024-05-01
RecursoComb,2XXR,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01
RecursoComb,2YB9,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01
RecursoComb,2YWY,GAS,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01
RecursoComb,3ADA,BIOGAS,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2024-05-01
RecursoComb,3AL6,BIOGAS,,,,,,0.0,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,3AXV,BAGAZO,5e-05,4e-05,4e-05,5e-05,6e-05,5e-05,3e-05,4e-05,5e-05,5e-05,4e-05,5e-05,5e-05,6e-05,6e-05,8e-05,6e-05,5e-05,6e-05,6e-05,6e-05,6e-05,6e-05,5e-05,2024-05-01
RecursoComb,3C4V,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01
RecursoComb,3IJF,GAS,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,2024-05-01
RecursoComb,3KL4,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01
RecursoComb,CGM1,BAGAZO,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,0.00187,2024-05-01
RecursoComb,CGM1,CARBON,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,0.00026,2024-05-01
RecursoComb,CIP1,BAGAZO,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,0.00308,2024-05-01
RecursoComb,CIP1,CARBON,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,0.00013,2024-05-01
RecursoComb,CIS1,BAGAZO,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,0.00065,2024-05-01
RecursoComb,GEC3,CARBON,0.00282,0.00252,0.00169,0.00045,,,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,IRG1,BAGAZO,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,0.00291,2024-05-01
RecursoComb,PNC1,BAGAZO,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,0.00102,2024-05-01
RecursoComb,PNC1,CARBON,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,0.00035,2024-05-01
RecursoComb,PPA1,CARBON,0.00062,0.0006,0.00049,0.00044,0.00038,0.00011,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,PPA2,CARBON,0.00131,0.00124,0.00097,0.00088,0.00078,0.0012,0.00124,0.00124,0.00125,0.00125,0.00104,,,,,,,,,,,,,,2024-05-01
RecursoComb,PPA3,CARBON,0.00121,0.00118,0.00094,0.00082,0.00015,,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,PPA4,CARBON,0.00211,0.00158,0.00106,0.00084,0.00057,,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,PPN1,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-01
RecursoComb,PRG1,GAS,2e-05,,,,,,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,RPL1,BAGAZO,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,2024-05-01
RecursoComb,TBST,GAS NI,0.00041,0.00038,0.00025,0.00025,0.00024,0.00011,0.0,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,TCDT,GAS NI,0.00027,0.00014,,,,,,,,,,,,,,,3e-05,9e-05,9e-05,0.00013,0.00015,0.00015,0.00015,0.00015,2024-05-01
RecursoComb,TEC1,GAS,0.00016,0.00012,0.0001,4e-05,,,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,TFL1,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,,,,,,,,,,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-01
RecursoComb,TFL1,GAS NI,0.00012,8e-05,6e-05,6e-05,6e-05,8e-05,,,,,,,,,,1e-05,5e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,2024-05-01
RecursoComb,TFL4,GAS,0.0003,0.00026,0.00022,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00021,0.00023,0.00025,0.00022,0.00026,0.00028,0.00022,2024-05-01
RecursoComb,TGJ1,CARBON,0.00233,0.00121,0.001,0.00151,0.0015,0.00133,0.001,0.00071,0.00061,0.00061,0.00061,0.00061,0.0006,0.00055,0.0005,0.00071,0.00057,,0.00076,0.00119,0.00117,0.00115,0.00113,0.00112,2024-05-01
RecursoComb,TGJ1,GAS,3e-05,3e-05,3e-05,4e-05,4e-05,4e-05,3e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,6e-05,6e-05,6e-05,8e-05,8e-05,9e-05,9e-05,9e-05,9e-05,9e-05,8e-05,2024-05-01
RecursoComb,TGJ2,CARBON,0.00193,0.00135,0.00104,0.00105,0.00105,0.00105,0.00105,0.00105,0.00105,0.00105,0.00106,0.00105,0.00104,0.00081,0.00053,0.00053,0.00012,,0.0002,0.00102,0.00102,0.00099,0.00099,0.00105,2024-05-01
RecursoComb,TGJ2,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,5e-05,6e-05,6e-05,8e-05,9e-05,8e-05,8e-05,8e-05,8e-05,8e-05,7e-05,2024-05-01
RecursoComb,TMB1,GAS,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01
RecursoComb,TPD1,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-01
RecursoComb,TRN1,ACPM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2e-05,1e-05,2024-05-01
RecursoComb,TRN1,GAS,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,2024-05-01
RecursoComb,TSJ1,CARBON,0.0013,0.00097,0.00019,,,,,,,,,,,,,,,,,,,,,,2024-05-01
RecursoComb,TSJ2,CARBON,0.002,0.00156,0.00102,0.00099,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00098,0.00095,0.00047,,,,,,2024-05-01
RecursoComb,TSR1,ACPM,0.00105,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00153,0.00154,0.00146,0.00145,0.00153,0.00154,0.00154,0.00154,0.00154,0.00148,0.00137,0.00136,0.00149,0.00108,0.0011,2024-05-01
RecursoComb,TVL1,ACPM,,,,,,,,5e-05,2e-05,0.00027,0.00053,0.00052,0.00052,0.00052,0.00052,0.00052,0.00052,0.00052,0.00052,0.00052,0.00052,0.00052,0.00011,,2024-05-01
RecursoComb,TVL1,GAS,,,,,,,0.0,6e-05,3e-05,3e-05,,,,,,,,,,,,,3e-05,,2024-05-01
RecursoComb,TYP1,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2024-05-01
RecursoComb,TYP2,GAS,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,2024-05-01
RecursoComb,TYP4,GAS,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,2024-05-01
RecursoComb,ZPA2,CARBON,0.00047,0.00041,0.00039,0.00039,0.0004,0.0004,0.00039,0.00039,0.0004,0.0004,0.0004,0.0004,0.00039,0.0004,0.00038,0.00018,,,,,,,,,2024-05-01
RecursoComb,ZPA3,CARBON,0.00063,0.00064,0.00065,0.00065,0.00065,0.00065,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00064,0.00063,0.00063,0.00063,0.00063,0.00063,0.00063,2024-05-01
RecursoComb,ZPA4,CARBON,0.00111,0.00071,0.00068,0.00069,0.00068,0.00069,0.00069,0.00069,0.00068,0.00068,0.00068,0.00068,0.00068,0.00068,0.00069,0.00069,0.00069,0.00069,0.00069,0.00071,0.00068,0.00069,0.00068,0.00068,2024-05-01
RecursoComb,ZPA5,CARBON,0.00075,0.0006,0.0006,0.0006,0.00061,0.00061,0.00061,0.0006,0.0006,0.00061,0.00061,0.00061,0.00061,0.00061,0.0006,0.00061,0.00061,0.00061,0.00083,0.00103,0.00105,0.00104,0.00072,0.00061,2024-05-01
RecursoComb,2S6Q,BIOGAS,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,2S6S,CARBON,,,,0.0,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2024-05-02
RecursoComb,2S8G,CARBON,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,2S8I,GAS,1e-05,1e-05,1e-05,1e-05,0.0,0.0,1e-05,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0,1e-05,1e-05,2024-05-02
RecursoComb,2U8Y,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-02
RecursoComb,2U91,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-02
RecursoComb,2U93,GAS,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,2024-05-02
RecursoComb,2V25,CARBON,8e-05,8e-05,9e-05,9e-05,9e-05,9e-05,9e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,8e-05,2024-05-02
RecursoComb,2WFN,GAS,1e-05,1e-05,1e-05,1e-05,0.0,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,1e-05,1e-05,1e-05,0.0,0.0,0.0,0.0,1e-05,1e-05,1e-05,1e-05,0.0,2024-05-02
RecursoComb,2XXR,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,2YB9,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,2YWY,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,3AL6,BIOGAS,,,,,,,,,,,,0.0,,,,,,,,,,,,,2024-05-02
RecursoComb,3AXV,BAGAZO,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,5e-05,4e-05,5e-05,6e-05,5e-05,6e-05,6e-05,6e-05,6e-05,3e-05,3e-05,6e-05,5e-05,,5e-05,7e-05,5e-05,5e-05,2024-05-02
RecursoComb,3C4V,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-05-02
RecursoComb,3JNR,GAS,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,2024-05-02
RecursoComb,3KL4,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,PRG1,GAS,,,,,,,,,,0.0,2e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,5e-05,5e-05,5e-05,5e-05,3e-05,2024-05-02
RecursoComb,TBST,GAS NI,,,,,,,,,,,,,,,,,,,,,,,1e-05,1e-05,2024-05-02
RecursoComb,TCBE,GAS,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,2e-05,0.0,,,,,,,,0.0,0.0,0.0,,,,,,,2024-05-02
RecursoComb,TCBE,GLP,,,,,,,,0.0,1e-05,0.0,0.0,2e-05,1e-05,0.0,0.0,1e-05,,,,,,,,,2024-05-02
RecursoComb,TCDT,GAS NI,0.00015,0.00015,0.00015,0.00015,0.00015,0.00015,0.00012,9e-05,,,,3e-05,0.00012,0.00015,0.00015,0.00015,0.00015,0.00015,0.00016,0.00021,0.00022,0.00022,0.00022,0.0002,2024-05-02
RecursoComb,TDR1,GAS,,,,,,,,,,,0.0,,,,,,,,,,,,,,2024-05-02
RecursoComb,TFL1,GAS NI,6e-05,6e-05,5e-05,,,,,,,,,,,,,,,,,,,,,,2024-05-02
RecursoComb,TFL4,GAS,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00012,0.00014,0.00018,0.00018,0.00018,0.00013,0.00014,0.00022,0.00022,0.00023,0.00023,0.00023,2024-05-02
RecursoComb,TFL4,GAS NI,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,9e-05,9e-05,0.0001,9e-05,9e-05,9e-05,9e-05,9e-05,9e-05,2024-05-02
RecursoComb,TGJ1,CARBON,0.00118,0.001,0.001,0.001,0.00101,0.00101,0.001,0.0007,0.00058,0.00058,0.00058,0.00058,0.00057,0.00059,0.00058,0.00059,0.0006,0.00061,0.00074,0.00179,0.00179,0.00175,0.00145,0.00099,2024-05-02
RecursoComb,TGJ1,GAS,5e-05,4e-05,4e-05,4e-05,4e-05,4e-05,4e-05,5e-05,6e-05,6e-05,6e-05,6e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,6e-05,4e-05,2024-05-02
RecursoComb,TGJ2,CARBON,0.00128,0.00101,0.00058,0.00057,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00054,0.00057,0.00058,0.00058,0.00084,0.0013,0.0013,0.0013,0.0013,0.00082,2024-05-02
RecursoComb,TGJ2,GAS,7e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,6e-05,7e-05,6e-05,6e-05,6e-05,7e-05,7e-05,7e-05,7e-05,7e-05,7e-05,2024-05-02
RecursoComb,TMB1,GAS,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,TPD1,GAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-05-02
RecursoComb,TRN1,ACPM,0.0,1e-05,1e-05,0.0,0.0,0.0,1e-05,0.0,1e-05,0.0,0.0,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0,0.0,2024-05-02
RecursoComb,TRN1,GAS,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,2024-05-02
RecursoComb,TSJ1,CARBON,,,,,,,,,0.0003,0.001,0.00101,0.00101,0.00101,0.00101,0.00101,0.00101,0.001,0.00096,0.00222,0.00197,0.00103,0.00103,0.00101,0.00101,2024-05-02
RecursoComb,TSR1,ACPM,0.00107,0.00108,0.00108,0.00107,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.00108,0.0012,0.00155,0.00156,0.00156,0.00157,0.00157,0.00158,0.00159,0.00156,0.00158,0.00159,0.00108,0.00109,2024-05-02
RecursoComb,TVL1,ACPM,,,,,,,,,4e-05,2e-05,,,0.0,,,,,,,,,,,,2024-05-02
RecursoComb,TVL1,GAS,,,,,,,,1e-05,7e-05,1e-05,,,1e-05,0.0,,,,,,,,,,,2024-05-02
RecursoComb,TYP1,GAS,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,3e-05,2024-05-02
