Id,Values_Activity,Values_Subactivity,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE EQUIPOS ELÉCTRICOS DE ILUMINACIÓN,2740,215.79,229.78,218.39,243.62,241.01,238.73,339.24,390.49,382.28,331.22,338.9,353.37,407.3,379.64,364.99,403.36,389.79,253.29,258.3,248.06,250.7,138.55,149.84,156.42,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE APARATOS DE USO DOMÉSTICO,2750,3881.68,4104.64,4355.33,5170.6,5566.31,5622.78,8031.49,8561.48,8656.78,8334.66,8174.96,8515.71,8476.4,7488.19,7637.62,6965.57,7347.27,6690.16,6788.65,6902.28,6637.97,6052.03,5082.95,5086.19,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE EQUIPO ELÉCTRICO N.C.P.,2790,2539.65,2522.04,2575.48,2588.48,2664.22,2737.05,2990.27,3200.77,3110.87,2942.78,2818.76,2971.73,2670.02,2587.37,2427.13,2568.82,2907.3,2766.63,2734.63,2432.87,2260.3,2200.65,2195.51,2132.05,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE MOTORES, TURBINAS, Y PARTES PARA MOTORES DE COMBUSTIÓN INTERNA",2811,160.38,158.88,242.15,244.27,243.84,216.5,148.85,236.56,352.84,362.07,352.87,339.41,247.47,303.46,390.95,410.77,431.05,359.52,527.34,635.45,606.52,591.47,513.58,651.78,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE EQUIPOS DE POTENCIA HIDRÁULICA Y NEUMÁTICA,2812,18.71,18.94,17.78,16.14,86.81,198.68,210.42,210.28,214.09,183.52,211.32,215.33,225.06,337.75,100.78,90.02,81.73,119.99,126.1,126.48,128.35,127.1,126.01,114.85,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE HORNOS, HOGARES Y QUEMADORES INDUSTRIALES",2815,2325.83,2314.65,2381.79,2396.1,2367.64,2294.57,2432.51,2361.43,2350.67,2385.95,2382.41,2150.4,2182.54,2119.87,1939.34,2006.17,1968.56,2002.63,1932.01,1966.64,2105.66,2359.25,2499.78,2548.61,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE EQUIPO DE ELEVACIÓN Y MANIPULACIÓN,2816,163.93,167.24,169.62,170.56,176.89,182.2,298.08,269.32,161.42,199.63,346.89,272.23,287.43,229.07,491.9,496.98,479.82,430.06,397.81,409.37,400.46,416.59,600.44,518.48,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MAQUINARIA Y EQUIPO DE OFICINA (EXCEPTO COMPUTADORAS Y EQUIPO PERIFÉRICO),2817,129.95,123.27,115.0,114.27,115.58,136.93,140.33,249.46,537.4,589.52,694.68,726.52,664.79,649.06,705.39,713.48,722.64,626.38,586.63,531.62,297.37,179.4,169.57,160.46,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO GENERAL N.C.P.,2819,348.64,344.07,336.8,334.87,348.31,391.77,625.7,914.3,1061.28,1154.95,1175.28,1188.4,1136.54,1189.98,1164.21,1163.67,1111.75,864.33,703.89,755.29,761.09,756.13,682.73,670.25,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MAQUINARIA Y EQUIPO DE USO ESPECIAL,282,544.73,568.06,388.93,595.57,573.82,579.5,385.92,530.08,569.54,601.62,509.46,540.47,565.69,536.78,278.77,394.49,422.91,512.17,417.56,459.23,454.04,513.3,340.67,480.65,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MAQUINARIA AGROPECUARIA Y FORESTAL,2821,635.22,588.13,632.48,641.78,632.56,659.22,991.9,1127.59,1280.89,1719.5,1499.67,1397.62,1525.56,1568.96,1132.73,999.09,930.92,764.36,744.39,752.68,751.82,688.25,682.2,704.18,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MÁQUINAS FORMADORAS DE METAL Y DE MÁQUINAS HERRAMIENTA,2822,331.15,363.03,362.77,342.7,302.64,364.72,424.46,491.82,469.31,435.55,499.23,554.62,600.81,587.34,551.21,512.09,497.63,453.73,416.56,411.71,456.08,460.63,468.48,473.08,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE MAQUINARIA Y EQUIPO DE USO ESPECIAL N.C.P.,2829,12.87,12.68,12.66,12.88,12.27,10.19,11.34,63.82,114.36,84.42,85.17,114.76,81.11,62.48,88.69,103.47,92.33,49.55,27.38,33.1,33.8,34.02,29.09,32.47,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE VEHÍCULOS AUTOMOTORES Y SUS MOTORES,2910,1602.12,1580.9,1639.39,2000.0,2492.76,2819.73,3913.37,4324.69,4347.36,4195.79,3933.3,4358.47,4312.76,4406.14,3978.79,2827.82,2159.87,1885.01,1662.42,1578.04,1585.15,1408.62,1370.43,1345.15,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES,2920,426.15,398.11,398.41,448.83,428.98,461.66,1003.09,1412.12,1397.93,1358.1,1386.74,1131.21,1063.59,1236.74,1351.54,1337.83,559.23,494.61,454.17,525.28,659.53,644.01,647.39,668.4,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE PARTES, PIEZAS (AUTOPARTES) Y ACCESORIOS (LUJOS) PARA VEHÍCULOS AUTOMOTORES",2930,2755.54,2717.73,2715.69,2962.18,3049.29,3134.37,5916.4,6768.65,6799.07,6634.38,6974.25,7122.1,7106.14,6402.87,6187.83,6272.3,5245.72,4677.55,4267.17,4430.55,4340.01,3476.08,3195.99,3147.48,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,CONSTRUCCIÓN DE BARCOS Y DE ESTRUCTURAS FLOTANTES,3011,126.76,125.82,123.78,122.15,119.81,122.22,124.85,144.86,187.96,259.85,260.54,219.1,181.45,222.12,268.17,243.45,227.71,148.1,166.21,171.72,156.03,125.04,139.49,148.47,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MOTOCICLETAS,3091,1042.26,1002.92,1214.16,1239.42,1266.83,1672.15,2754.2,3489.62,3532.81,3538.56,3309.7,3158.75,3400.01,3003.77,2969.31,2873.45,2249.01,1953.95,1848.15,1911.36,1885.38,1628.39,1178.23,1166.42,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE OTROS TIPOS DE EQUIPO DE TRANSPORTE N.C.P.,3099,49.35,49.81,49.45,50.2,48.59,65.12,91.22,145.03,186.31,211.31,247.61,265.42,269.73,276.77,282.29,278.05,269.24,255.99,206.93,153.67,91.2,68.31,63.67,62.89,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE MUEBLES,3110,802.26,786.26,799.35,790.02,809.32,886.66,1796.84,2546.6,2672.53,2766.18,2701.08,2713.45,2351.35,2518.48,2688.82,2815.28,2541.2,2063.94,1751.24,1581.2,1482.23,1267.33,883.08,896.99,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,FABRICACIÓN DE COLCHONES Y SOMIERES,3120,235.81,251.79,242.31,252.4,269.4,312.22,638.65,961.8,939.52,891.16,925.79,862.93,820.35,794.66,783.99,779.64,693.63,657.59,634.55,561.61,560.79,435.63,283.55,280.92,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE JOYAS, BISUTERÍA Y ARTÍCULOS CONEXOS",3210,4.88,5.05,4.92,4.95,7.45,9.62,11.72,24.23,28.76,30.92,33.23,32.79,36.61,43.1,42.01,38.82,11.52,1.98,1.78,1.81,1.77,1.86,1.86,1.78,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE JUEGOS, JUGUETES Y ROMPECABEZAS",3240,312.24,285.93,284.95,360.55,359.26,428.75,387.94,526.09,569.81,570.96,581.87,588.03,580.05,564.82,629.49,629.36,612.0,599.78,595.06,610.66,569.58,572.04,613.43,628.46,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,"FABRICACIÓN DE INSTRUMENTOS, APARATOS Y MATERIALES MÉDICOS Y ODONTOLÓGICOS (INCLUIDO MOBILIARIO)",3250,212.68,205.93,195.22,209.05,209.0,216.25,219.03,240.01,252.18,232.19,265.12,259.58,266.0,253.46,244.53,214.04,215.75,217.16,203.87,210.06,210.66,205.17,199.67,183.09,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,OTRAS INDUSTRIAS MANUFACTURERAS N.C.P.,3290,9783.26,9979.57,9792.87,10325.98,10547.16,11262.06,12673.19,14260.63,15784.65,15220.82,14008.63,14092.87,13503.27,12796.82,12894.46,13727.59,14058.08,13793.09,13521.68,14286.61,14739.48,14737.45,14128.31,13884.68,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE PRODUCTOS ELABORADOS EN METAL,3311,739.59,739.52,695.74,686.1,723.55,764.74,783.94,778.34,722.6,770.62,828.89,814.57,831.0,805.67,920.59,896.15,977.75,992.2,847.44,874.5,911.16,916.21,854.81,877.92,2024-04-29
CIIU,INDUSTRIAS MANUFACTURERAS,MANTENIMIENTO Y REPARACIÓN ESPECIALIZADO DE MAQUINARIA Y EQUIPO,3312,75.2,89.03,80.94,77.63,73.52,73.61,78.86,96.22,103.81,110.7,116.11,112.23,100.36,112.76,113.77,108.38,84.27,78.21,78.64,83.35,84.97,88.05,88.94,86.13,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,EDICIÓN DE LIBROS,5811,103.08,69.68,85.53,90.32,103.19,94.98,240.01,328.72,451.42,420.59,537.82,543.76,612.95,377.76,642.02,569.61,518.34,326.96,443.64,469.26,448.8,307.02,414.28,386.76,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,"EDICIÓN DE PERIÓDICOS, REVISTAS Y OTRAS PUBLICACIONES PERIÓDICAS",5813,1553.03,1166.07,775.69,740.12,698.14,724.49,987.47,1230.51,1442.82,1522.47,1504.86,1450.15,1421.43,1436.42,1498.67,1463.56,1457.83,1404.79,1344.27,1449.39,1603.99,1558.45,1600.29,1792.67,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,"ACTIVIDADES DE PRODUCCIÓN DE PELÍCULAS CINEMATOGRÁFICAS, VIDEOS, PROGRAMAS, ANUNCIOS Y COMERCIALES DE TELEVISIÓN",5911,80.34,75.22,74.28,74.53,75.19,74.05,99.87,121.14,125.77,164.4,171.71,168.36,214.19,263.14,319.73,322.31,329.26,309.33,280.64,269.81,253.26,230.04,163.4,95.28,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE EXHIBICIÓN DE PELÍCULAS CINEMATOGRÁFICAS Y VIDEOS,5914,929.05,690.08,665.89,600.52,584.8,601.54,710.83,877.15,1053.14,1112.92,1404.1,2194.46,3385.63,3869.62,3962.48,4056.44,4128.96,4017.62,3908.89,3916.71,3855.46,3821.14,3337.42,2237.18,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN EN EL SERVICIO DE RADIODIFUSIÓN SONORA,6010,972.24,953.81,951.79,961.25,968.95,1053.51,989.53,1008.16,1032.06,1016.96,1026.99,1032.05,1066.68,1043.79,1066.91,1057.68,1157.13,1145.24,1137.5,1114.63,1087.32,1075.22,1022.83,1030.63,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN DE TELEVISIÓN,6020,1127.89,1113.78,1109.38,1105.34,1147.25,1352.29,1429.04,1707.65,1859.93,1913.08,1985.24,2024.53,1922.05,1848.17,1942.25,2001.67,2032.42,1912.63,1884.06,1706.18,1546.85,1505.83,1286.41,1219.21,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE TELECOMUNICACIONES ALÁMBRICAS,6110,14712.53,14669.72,14583.1,14616.14,14541.12,14625.42,14897.81,15713.58,16190.64,15878.19,15881.56,16088.43,16184.77,16856.9,16972.38,17039.78,16986.01,16423.57,15780.32,15448.2,15278.95,15111.85,14946.54,14806.13,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE TELECOMUNICACIONES INALÁMBRICAS,6120,4036.09,4027.56,4017.25,4040.64,4041.89,4136.13,4370.89,4505.57,4671.49,4742.04,4818.52,4878.12,4885.78,4814.69,4742.14,4892.13,4885.16,4764.71,4619.0,4396.53,4336.71,4292.12,3272.96,3760.08,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE TELECOMUNICACIÓN SATELITAL,6130,1739.65,1729.33,1730.33,1717.75,1713.03,1711.27,1701.96,1704.15,1653.44,1621.51,1595.02,1533.17,1472.69,1613.35,1622.74,1650.32,1704.75,1727.83,1723.66,1713.54,1709.35,1701.95,1700.58,1689.59,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,OTRAS ACTIVIDADES DE TELECOMUNICACIONES,6190,10313.17,10244.53,10206.72,10253.03,10168.47,10212.31,10472.4,10596.25,10671.79,10677.28,10776.27,11076.69,11032.84,11335.68,11356.59,11332.61,11250.87,11166.98,10964.15,10833.56,10773.31,10635.83,10559.25,10456.35,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,"ACTIVIDADES DE DESARROLLO DE SISTEMAS INFORMÁTICOS (PLANIFICACIÓN, ANÁLISIS, DISEÑO, PROGRAMACIÓN, PRUEBAS)",6201,21.16,20.74,21.01,21.18,20.89,25.81,42.58,85.48,102.62,108.02,117.33,118.74,112.33,110.54,127.04,129.31,124.76,101.56,58.9,36.96,30.74,27.41,24.48,22.88,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,ACTIVIDADES DE CONSULTORÍA INFORMÁTICA Y ACTIVIDADES DE ADMINISTRACIÓN DE INSTALACIONES INFORMÁTICAS,6202,1.01,1.01,1.0,1.01,0.96,0.95,1.02,0.98,0.95,0.97,1.01,1.02,1.03,0.97,19.27,66.41,90.47,78.98,62.78,41.25,26.29,27.0,26.49,25.52,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,OTRAS ACTIVIDADES DE TECNOLOGÍAS DE INFORMACIÓN Y ACTIVIDADES DE SERVICIOS INFORMÁTICOS,6209,110.03,107.54,107.43,107.68,107.41,108.46,130.62,179.85,230.39,206.58,237.55,256.62,193.09,225.09,270.01,266.62,266.26,191.67,143.95,119.33,112.19,109.19,109.18,108.92,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,"PROCESAMIENTO DE DATOS, ALOJAMIENTO (HOSTING) Y ACTIVIDADES RELACIONADAS",6311,75.23,75.01,74.74,74.53,74.62,74.08,74.3,74.75,76.01,77.03,78.79,80.29,80.65,81.5,82.28,83.81,85.14,84.37,82.39,81.03,80.06,79.11,78.93,78.84,2024-04-29
CIIU,INFORMACIÓN Y COMUNICACIONES,OTRAS ACTIVIDADES DE SERVICIO DE INFORMACIÓN N.C.P.,6399,1440.37,1661.28,1801.31,1831.11,1798.06,1763.53,1908.89,2040.91,2178.53,2311.22,2286.24,2362.55,2400.31,2375.8,2325.49,2183.15,1931.87,1752.79,1692.69,1712.23,1677.81,1580.52,1581.02,1560.67,2024-04-29
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,ACTIVIDADES DE ASOCIACIONES EMPRESARIALES Y DE EMPLEADORES,9411,4759.19,4591.39,4710.19,4693.85,4935.46,5132.98,5515.25,6596.88,7464.13,8216.85,8562.06,8798.48,9033.79,8895.67,8885.82,8718.44,8543.39,8011.0,7933.39,7549.37,6648.59,5833.75,5239.83,4975.78,2024-04-29
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,ACTIVIDADES DE ASOCIACIONES RELIGIOSAS,9491,337.47,322.44,331.06,321.6,327.03,329.33,391.35,507.3,666.11,754.31,681.93,737.54,655.61,750.03,725.36,912.21,878.39,525.25,422.37,464.62,442.08,398.46,248.95,352.9,2024-04-29
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.,9499,6979.93,7091.2,7054.32,7019.22,7061.6,7237.98,2158.89,3129.34,3999.16,4934.17,5536.32,5695.26,5871.75,6074.09,6228.63,6393.99,6420.74,5772.97,10323.23,9202.09,8337.97,7631.74,7285.82,7159.86,2024-04-29
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,MANTENIMIENTO Y REPARACIÓN DE APARATOS ELECTRÓNICOS DE CONSUMO,9521,154.26,155.34,162.31,160.17,133.14,88.53,82.02,72.11,66.38,54.36,50.68,61.57,77.62,75.59,69.27,83.57,90.72,90.87,97.63,91.89,91.56,82.24,113.94,148.28,2024-04-29
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,"LAVADO Y LIMPIEZA, INCLUSO LA LIMPIEZA EN SECO, DE PRODUCTOS TEXTILES Y DE PIEL",9601,428.57,407.15,413.57,420.23,406.0,400.31,485.78,631.11,744.66,816.8,809.46,792.02,799.7,816.92,749.68,769.15,814.22,776.07,657.16,645.88,630.61,654.25,568.4,528.85,2024-04-29
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,POMPAS FÚNEBRES Y ACTIVIDADES RELACIONADAS,9603,50.15,50.86,50.86,49.97,55.2,62.32,78.47,77.36,94.8,103.37,100.12,59.69,65.36,72.63,97.61,130.31,136.74,149.33,143.37,116.06,81.86,61.19,55.07,50.43,2024-04-29
CIIU,OTRAS ACTIVIDADES DE SERVICIOS,OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,9609,16319.76,17322.83,16333.74,14176.18,12221.37,12156.77,10781.83,11812.43,13903.32,13974.06,14208.27,14351.2,14529.58,14313.94,14651.1,14447.16,14738.14,14041.51,15111.39,14424.56,12985.33,12312.02,12485.58,17020.29,2024-04-29
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",GENERACIÓN DE ENERGÍA ELÉCTRICA,3511,617.33,610.02,612.16,608.4,614.09,630.21,1030.46,1375.43,1434.29,1424.37,1436.72,1477.33,1427.67,1518.26,1485.58,1556.07,1314.52,896.06,787.99,708.69,683.67,650.65,626.17,619.47,2024-04-29
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",TRANSMISIÓN DE ENERGÍA ELÉCTRICA,3512,576.07,575.35,578.56,575.07,572.55,604.39,689.55,750.31,961.92,986.05,964.24,895.51,968.22,940.46,895.48,1081.02,955.43,818.44,765.78,734.51,689.76,638.52,604.56,589.55,2024-04-29
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",DISTRIBUCIÓN DE ENERGÍA ELÉCTRICA,3513,14799.29,14723.22,14780.45,14986.25,15100.99,15728.54,4274.67,4337.27,4382.1,4286.51,4136.58,4049.21,4088.27,4069.79,4147.01,4380.05,4370.24,4079.52,15586.08,15370.54,15220.94,15217.68,15330.86,15084.12,2024-04-29
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",COMERCIALIZACIÓN DE ENERGÍA ELÉCTRICA,3514,22499.79,21536.15,21333.11,21320.97,21145.74,20996.16,9758.84,10826.18,11236.85,11126.52,11500.65,11691.29,11382.46,10442.41,10815.88,11056.29,11924.48,12301.93,23500.04,22588.56,22484.47,22141.13,21971.41,21833.94,2024-04-29
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",PRODUCCIÓN DE GAS; DISTRIBUCIÓN DE COMBUSTIBLES GASEOSOS POR TUBERÍAS,3520,15936.71,14929.62,12284.67,11743.68,11033.7,10591.79,10664.07,10867.65,11211.56,10956.9,10962.9,7710.34,6479.93,9101.85,10082.96,10015.3,13369.41,13749.07,13998.33,15122.02,15737.61,15482.43,15252.95,15087.94,2024-04-29
CIIU,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO",SUMINISTRO DE VAPOR Y AIRE ACONDICIONADO,3530,474.63,482.81,446.31,439.17,429.63,497.06,941.31,1009.22,1185.34,1118.94,1128.03,784.22,692.86,760.18,884.24,840.55,918.66,684.77,296.39,253.92,240.89,375.56,374.59,381.29,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE FÉRREO DE PASAJEROS,4911,2048.41,1993.32,2108.72,2468.61,9579.24,16402.01,17580.86,17403.32,15314.5,12241.43,11096.15,11615.34,11296.8,11542.67,12203.18,14286.04,16226.76,18475.86,18031.67,16744.43,13630.14,11288.92,10089.85,4929.14,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE DE PASAJEROS,4921,32115.22,23218.63,10648.37,5398.38,2703.38,1589.19,1565.31,1267.11,1071.69,1632.11,2501.34,3484.22,2346.48,2009.05,1976.02,1526.44,1415.09,1555.48,1632.19,2177.63,3950.8,17033.16,28767.33,43998.1,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE DE CARGA POR CARRETERA,4923,591.46,560.14,571.62,536.55,533.89,551.08,685.27,845.15,923.35,906.92,918.36,967.81,971.48,944.19,989.28,1002.84,987.79,866.67,836.62,827.79,828.75,755.63,698.19,683.37,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE POR TUBERÍAS,4930,14680.09,14941.7,13909.05,14942.77,15043.63,15145.9,14776.64,15193.45,15093.65,14549.51,14382.03,14624.01,14630.03,14694.81,14809.72,14696.07,14231.0,15336.94,16247.76,18678.25,18198.95,16275.11,14780.12,14465.78,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE DE CARGA MARÍTIMO Y DE CABOTAJE,5012,49.9,50.29,50.26,50.22,50.14,49.58,56.23,59.49,61.31,62.29,63.45,65.09,61.01,62.69,65.22,66.05,65.44,64.48,63.77,65.2,61.88,60.12,58.76,56.89,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE FLUVIAL DE CARGA,5022,27.18,27.04,26.72,26.86,26.84,21.5,25.81,62.66,111.16,128.86,145.72,92.97,126.81,144.14,129.13,122.85,90.58,25.78,32.94,36.77,34.8,32.5,31.81,31.07,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE AÉREO NACIONAL DE PASAJEROS,5111,107.65,76.43,90.7,107.88,198.07,280.47,222.92,223.14,214.59,218.95,208.06,205.6,210.1,250.18,255.39,251.8,248.51,265.1,264.32,243.14,239.09,173.65,129.41,122.77,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,TRANSPORTE AÉREO INTERNACIONAL DE PASAJEROS,5112,71.02,71.77,70.45,75.59,120.51,184.42,171.13,182.48,191.96,198.36,211.83,213.7,212.4,213.05,226.71,211.28,202.21,152.26,114.47,102.96,96.55,93.73,88.53,78.94,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,ALMACENAMIENTO Y DEPÓSITO,5210,1999.79,1969.32,1976.05,1999.15,2015.53,2116.61,2315.34,2505.22,2559.56,2332.18,2371.54,2438.03,2230.57,2514.9,2579.48,2956.95,3066.8,2895.56,2894.29,2880.71,2729.39,2603.64,2301.05,2305.42,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,"ACTIVIDADES DE ESTACIONES, VÍAS Y SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE TERRESTRE",5221,2750.71,3046.82,3848.83,3338.28,1966.95,1111.03,910.4,1000.66,1231.83,1324.29,1119.62,1195.18,1194.48,1391.99,1540.93,1658.07,1371.21,953.52,1007.68,892.71,2794.35,5870.97,7586.79,7351.49,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,ACTIVIDADES DE PUERTOS Y SERVICIOS COMPLEMENTARIOS PARA EL TRANSPORTE ACUÁTICO,5222,16708.23,16479.83,15910.13,16442.73,16238.44,15697.21,14585.68,15347.64,16039.98,16117.64,16262.3,15587.34,16325.81,16539.02,16896.22,17087.85,16626.28,16786.16,16969.88,17232.51,16961.18,16637.95,16256.38,15952.33,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,"ACTIVIDADES DE AEROPUERTOS, SERVICIOS DE NAVEGACIÓN AÉREA Y DEMÁS ACTIVIDADES CONEXAS AL TRANSPORTE AÉREO",5223,5207.65,5033.48,5041.21,5310.71,6298.21,6759.72,7132.29,6728.49,6424.55,5544.32,5367.65,5179.11,5906.33,7618.37,7166.14,7143.97,7554.45,7981.41,8134.82,8050.95,7893.69,7040.62,6444.85,5467.79,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,MANIPULACIÓN DE CARGA,5224,190.87,190.19,187.8,192.83,209.86,340.45,299.15,302.27,278.15,188.95,171.35,195.48,124.77,232.85,226.95,234.07,221.18,251.81,415.13,426.75,430.35,418.69,396.66,388.77,2024-04-29
CIIU,TRANSPORTE Y ALMACENAMIENTO,OTRAS ACTIVIDADES COMPLEMENTARIAS AL TRANSPORTE,5229,794.09,631.34,598.97,603.75,633.09,650.79,628.04,619.32,612.47,616.16,491.06,692.79,426.44,739.29,574.88,753.01,637.13,526.66,537.7,337.58,333.18,716.07,938.85,960.58,2024-04-29
CIIU,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENEMIENTO Y RECREACIÓN",ARTES PLÁSTICAS Y VISUALES,9005,31.79,18.57,18.11,18.23,18.25,18.12,38.25,49.2,51.75,54.91,57.84,65.92,70.85,76.4,80.37,82.09,78.94,85.99,84.28,88.51,87.82,82.43,76.68,57.66,2024-04-30
CIIU,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENEMIENTO Y RECREACIÓN",ACTIVIDADES TEATRALES,9006,16.89,14.93,16.39,16.86,18.27,40.85,44.27,45.19,23.53,84.61,141.06,171.02,168.59,155.23,146.14,150.2,149.27,142.03,142.83,137.61,133.87,138.3,133.36,68.43,2024-04-30
CIIU,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENEMIENTO Y RECREACIÓN",ACTIVIDADES DE ESPECTÁCULOS MUSICALES EN VIVO,9007,72.5,75.18,54.56,84.75,84.08,64.47,58.77,58.29,73.18,278.94,341.75,217.1,384.03,297.46,373.17,402.12,455.98,474.0,276.62,300.37,381.66,409.54,234.6,75.62,2024-04-30
CIIU,"ACTIVIDADES ARTÍSTICAS, DE ENTRETENEMIENTO Y RECREACIÓN",OTRAS ACTIVIDADES DE ESPECTÁCULOS EN VIVO,9008,65.57,60.27,58.15,53.73,50.87,51.27,58.38,160.5,147.76,137.81,137.63,139.24,150.39,171.55,202.86,214.08,158.58,128.66,120.71,113.94,96.19,89.95,81.66,72.43,2024-04-30
