var_cap_id,timepoint_id,gen_max_capacity_factor
pv_solarNordeste,54,0.0027388814941293835
pv_solarNordeste,55,0.08700404909610125
pv_solarNordeste,56,0.25518819764323397
pv_solarNordeste,57,0.44268821151510684
pv_solarNordeste,58,0.6091571101900761
pv_solarNordeste,59,0.7223141808845918
pv_solarNordeste,6,0.00034625936389305324
pv_solarNordeste,60,0.7664232861251009
pv_solarNordeste,61,0.7377916378187503
pv_solarNordeste,62,0.6435984059797218
pv_solarNordeste,63,0.5009123890559563
pv_solarNordeste,64,0.3339310772640966
pv_solarNordeste,65,0.1678457261027547
pv_solarNordeste,66,0.035117639191074086
pv_solarNordeste,67,2.668321237558467e-06
pv_solarNordeste,68,0.0
pv_solarNordeste,69,0.0
pv_solarNordeste,7,0.08441517933862575
pv_solarNordeste,70,0.0
pv_solarNordeste,71,0.0
pv_solarNordeste,72,0.0
pv_solarNordeste,73,0.0
pv_solarNordeste,74,0.0
pv_solarNordeste,75,0.0
pv_solarNordeste,76,0.0
pv_solarNordeste,77,0.0
pv_solarNordeste,78,0.002780615400088446
pv_solarNordeste,79,0.085939165692713
pv_solarNordeste,8,0.2720253717772533
pv_solarNordeste,80,0.2520584785342747
pv_solarNordeste,81,0.43692086266593366
pv_solarNordeste,82,0.6011256731672219
pv_solarNordeste,83,0.7125196541429912
pv_solarNordeste,84,0.7555080824549282
pv_solarNordeste,85,0.7265868563720816
pv_solarNordeste,86,0.6338910055142032
pv_solarNordeste,87,0.49269806910512526
pv_solarNordeste,88,0.3278201813594986
pv_solarNordeste,89,0.164683807413347
pv_solarNordeste,9,0.4871873008397635
pv_solarNordeste,90,0.03477587333023034
pv_solarNordeste,91,2.960077869773097e-06
pv_solarNordeste,92,0.0
pv_solarNordeste,93,0.0
pv_solarNordeste,94,0.0
pv_solarNordeste,95,0.0
pv_solarNordeste,96,0.0
pv_solarNordeste,97,0.0
pv_solarNordeste,98,0.0
pv_solarNordeste,99,0.0
pv_solarOriental,1,0.0
pv_solarOriental,10,0.5791450349748694
pv_solarOriental,100,0.0
pv_solarOriental,101,0.0
pv_solarOriental,102,0.0012068097540727624
pv_solarOriental,103,0.06530385592793632
pv_solarOriental,104,0.21806133115009038
pv_solarOriental,105,0.3912565559736594
pv_solarOriental,106,0.5472701648974884
pv_solarOriental,107,0.6615024260694203
pv_solarOriental,108,0.7193499900966368
pv_solarOriental,109,0.7111595299835254
pv_solarOriental,11,0.7081426932597017
pv_solarOriental,110,0.6398853880902543
pv_solarOriental,111,0.5164575853648347
pv_solarOriental,112,0.3612710768810514
pv_solarOriental,113,0.20048003551657043
pv_solarOriental,114,0.055438835441251465
pv_solarOriental,115,0.000411895462426985
pv_solarOriental,116,0.0
pv_solarOriental,117,0.0
pv_solarOriental,118,0.0
pv_solarOriental,119,0.0
pv_solarOriental,12,0.7736814491638228
pv_solarOriental,120,0.0
pv_solarOriental,121,0.0
pv_solarOriental,122,0.0
pv_solarOriental,123,0.0
pv_solarOriental,124,0.0
pv_solarOriental,125,0.0
pv_solarOriental,126,0.0012194421509091884
pv_solarOriental,127,0.06545447373995944
pv_solarOriental,128,0.21842543201804157
pv_solarOriental,129,0.39182667752609907
pv_solarOriental,13,0.7678428040646209
pv_solarOriental,130,0.548244108458772
pv_solarOriental,131,0.6631346508340178
pv_solarOriental,132,0.721838001667574
pv_solarOriental,133,0.7141157459063127
pv_solarOriental,134,0.6428496346687179
pv_solarOriental,135,0.518730775330743
pv_solarOriental,136,0.3627129407559975
pv_solarOriental,137,0.20128359881990274
pv_solarOriental,138,0.05568382863317842
pv_solarOriental,139,0.00041697052239006877
pv_solarOriental,14,0.6903673100555078
pv_solarOriental,140,0.0
pv_solarOriental,141,0.0
pv_solarOriental,142,0.0
pv_solarOriental,143,0.0
pv_solarOriental,144,0.0
pv_solarOriental,145,0.0
pv_solarOriental,146,0.0
pv_solarOriental,147,0.0
pv_solarOriental,148,0.0
pv_solarOriental,149,0.0
pv_solarOriental,15,0.5526715272629392
pv_solarOriental,150,0.0003084407216231664
pv_solarOriental,151,0.05295749168146847
pv_solarOriental,152,0.2015216183434978
pv_solarOriental,153,0.3765400130633725
pv_solarOriental,154,0.5363027823694909
pv_solarOriental,155,0.6560928007361576
pv_solarOriental,156,0.7175146339849369
pv_solarOriental,157,0.7100396959418548
pv_solarOriental,158,0.6364729276759103
pv_solarOriental,159,0.5083145512965881
pv_solarOriental,16,0.379067142208844
pv_solarOriental,160,0.3474371147888918
pv_solarOriental,161,0.1835442189581388
pv_solarOriental,162,0.04600278512719582
pv_solarOriental,163,9.41389841112924e-05
pv_solarOriental,164,0.0
pv_solarOriental,165,0.0
pv_solarOriental,166,0.0
pv_solarOriental,167,0.0
pv_solarOriental,168,0.0
pv_solarOriental,169,0.0
pv_solarOriental,17,0.19706369906511992
pv_solarOriental,170,0.0
pv_solarOriental,171,0.0
pv_solarOriental,172,0.0
pv_solarOriental,173,0.0
pv_solarOriental,174,0.0003095742268052651
pv_solarOriental,175,0.05294204531044889
pv_solarOriental,176,0.2011367165946105
pv_solarOriental,177,0.37560387437599135
pv_solarOriental,178,0.5350806420472263
pv_solarOriental,179,0.6550310340052925
pv_solarOriental,18,0.043407862095822036
pv_solarOriental,180,0.7170748958597434
pv_solarOriental,181,0.7106219611806335
pv_solarOriental,182,0.6375990688435863
pv_solarOriental,183,0.5096708518029168
pv_solarOriental,184,0.34831710148784206
pv_solarOriental,185,0.18393770205134463
pv_solarOriental,186,0.045926436092312534
pv_solarOriental,187,9.413177379857973e-05
pv_solarOriental,188,0.0
pv_solarOriental,189,0.0
pv_solarOriental,19,6.211152904482339e-05
pv_solarOriental,190,0.0
pv_solarOriental,191,0.0
pv_solarOriental,192,0.0
pv_solarOriental,2,0.0
pv_solarOriental,20,0.0
pv_solarOriental,21,0.0
pv_solarOriental,22,0.0
pv_solarOriental,23,0.0
pv_solarOriental,24,0.0
pv_solarOriental,25,0.0
pv_solarOriental,26,0.0
pv_solarOriental,27,0.0
pv_solarOriental,28,0.0
pv_solarOriental,29,0.0
pv_solarOriental,3,0.0
pv_solarOriental,30,0.00019912319174248305
pv_solarOriental,31,0.059640760318150236
pv_solarOriental,32,0.21609070185164334
pv_solarOriental,33,0.40532613065011347
pv_solarOriental,34,0.5775805695985267
pv_solarOriental,35,0.7067059333407105
pv_solarOriental,36,0.7720989618713908
pv_solarOriental,37,0.7659373496747149
pv_solarOriental,38,0.6885970102773418
pv_solarOriental,39,0.551343109569909
pv_solarOriental,4,0.0
pv_solarOriental,40,0.3779916632326452
pv_solarOriental,41,0.19640305878839104
pv_solarOriental,42,0.04324990156861441
pv_solarOriental,43,6.192747121248847e-05
pv_solarOriental,44,0.0
pv_solarOriental,45,0.0
pv_solarOriental,46,0.0
pv_solarOriental,47,0.0
pv_solarOriental,48,0.0
pv_solarOriental,49,0.0
pv_solarOriental,5,0.0
pv_solarOriental,50,0.0
pv_solarOriental,51,0.0
pv_solarOriental,52,0.0
pv_solarOriental,53,0.0
pv_solarOriental,54,0.0007115184607043037
pv_solarOriental,55,0.05989063926841273
pv_solarOriental,56,0.20739339717021318
pv_solarOriental,57,0.37933806244437934
pv_solarOriental,58,0.5375025505502831
pv_solarOriental,59,0.6548018344519687
pv_solarOriental,6,0.00019751669966952667
pv_solarOriental,60,0.7125742523582003
pv_solarOriental,61,0.7034963130006541
pv_solarOriental,62,0.6303578307739922
pv_solarOriental,63,0.5037505972798989
pv_solarOriental,64,0.3466634907613926
pv_solarOriental,65,0.18630445594775805
pv_solarOriental,66,0.047530297801314104
pv_solarOriental,67,0.0002155376891178414
pv_solarOriental,68,0.0
pv_solarOriental,69,0.0
pv_solarOriental,7,0.05964645064011281
pv_solarOriental,70,0.0
pv_solarOriental,71,0.0
pv_solarOriental,72,0.0
pv_solarOriental,73,0.0
pv_solarOriental,74,0.0
pv_solarOriental,75,0.0
pv_solarOriental,76,0.0
pv_solarOriental,77,0.0
pv_solarOriental,78,0.0007119493022539953
pv_solarOriental,79,0.05905582592236685
pv_solarOriental,8,0.21687387513401532
pv_solarOriental,80,0.20474789047901462
pv_solarOriental,81,0.3748998582477791
pv_solarOriental,82,0.5318760327004602
pv_solarOriental,83,0.6485709589163461
pv_solarOriental,84,0.7063656362357907
pv_solarOriental,85,0.6981666880640219
pv_solarOriental,86,0.6260620901770945
pv_solarOriental,87,0.5006517766769494
pv_solarOriental,88,0.34486068648290186
pv_solarOriental,89,0.18570468132223925
pv_solarOriental,9,0.4068531981317731
pv_solarOriental,90,0.04774593895211852
pv_solarOriental,91,0.00022475718640485844
pv_solarOriental,92,0.0
pv_solarOriental,93,0.0
pv_solarOriental,94,0.0
pv_solarOriental,95,0.0
pv_solarOriental,96,0.0
pv_solarOriental,97,0.0
pv_solarOriental,98,0.0
pv_solarOriental,99,0.0
pv_solarSurocciden,1,0.0
pv_solarSurocciden,10,0.5240942881020108
pv_solarSurocciden,100,0.0
pv_solarSurocciden,101,0.0
pv_solarSurocciden,102,0.00017884733875574304
pv_solarSurocciden,103,0.053943959736698355
pv_solarSurocciden,104,0.20673852980574123
pv_solarSurocciden,105,0.385708266646686
pv_solarSurocciden,106,0.5491363570562521
pv_solarSurocciden,107,0.6696324286122403
pv_solarSurocciden,108,0.7307528705391264
pv_solarSurocciden,109,0.7240133201560556
pv_solarSurocciden,11,0.6513284765895981
pv_solarSurocciden,110,0.6536817835683507
pv_solarSurocciden,111,0.5311191805413119
pv_solarSurocciden,112,0.37534735129360536
pv_solarSurocciden,113,0.21264392683323474
pv_solarSurocciden,114,0.061710894796458506
pv_solarSurocciden,115,0.0005343210710433697
pv_solarSurocciden,116,0.0
pv_solarSurocciden,117,0.0
pv_solarSurocciden,118,0.0
pv_solarSurocciden,119,0.0
pv_solarSurocciden,12,0.7207429592712948
pv_solarSurocciden,120,0.0
pv_solarSurocciden,121,0.0
pv_solarSurocciden,122,0.0
pv_solarSurocciden,123,0.0
pv_solarSurocciden,124,0.0
pv_solarSurocciden,125,0.0
pv_solarSurocciden,126,0.00017859885403579234
pv_solarSurocciden,127,0.05373702768682128
pv_solarSurocciden,128,0.20615605205510854
pv_solarSurocciden,129,0.3847316617260336
pv_solarSurocciden,13,0.7209909538922877
pv_solarSurocciden,130,0.548091403449069
pv_solarSurocciden,131,0.6687506119458706
pv_solarSurocciden,132,0.7302973250781334
pv_solarSurocciden,133,0.7242066177430401
pv_solarSurocciden,134,0.654426188386481
pv_solarSurocciden,135,0.5315205153722
pv_solarSurocciden,136,0.3759647149395475
pv_solarSurocciden,137,0.21325949301188216
pv_solarSurocciden,138,0.06201954665337114
pv_solarSurocciden,139,0.0005408168327729232
pv_solarSurocciden,14,0.6526745395042886
pv_solarSurocciden,140,0.0
pv_solarSurocciden,141,0.0
pv_solarSurocciden,142,0.0
pv_solarSurocciden,143,0.0
pv_solarSurocciden,144,0.0
pv_solarSurocciden,145,0.0
pv_solarSurocciden,146,0.0
pv_solarSurocciden,147,0.0
pv_solarSurocciden,148,0.0
pv_solarSurocciden,149,0.0
pv_solarSurocciden,15,0.5269847970703513
pv_solarSurocciden,150,0.00011450277696292857
pv_solarSurocciden,151,0.04582375540381486
pv_solarSurocciden,152,0.1908093116567332
pv_solarSurocciden,153,0.36825658118096943
pv_solarSurocciden,154,0.5344527851405662
pv_solarSurocciden,155,0.6612245354963314
pv_solarSurocciden,156,0.727006507132472
pv_solarSurocciden,157,0.722262890290137
pv_solarSurocciden,158,0.650866515490556
pv_solarSurocciden,159,0.5239916735844745
pv_solarSurocciden,16,0.36656300601630987
pv_solarSurocciden,160,0.362910688756051
pv_solarSurocciden,161,0.1977623994687249
pv_solarSurocciden,162,0.05469700947120063
pv_solarSurocciden,163,0.00018745158183258335
pv_solarSurocciden,164,0.0
pv_solarSurocciden,165,0.0
pv_solarSurocciden,166,0.0
pv_solarSurocciden,167,0.0
pv_solarSurocciden,168,0.0
pv_solarSurocciden,169,0.0
pv_solarSurocciden,17,0.1978639840460145
pv_solarSurocciden,170,0.0
pv_solarSurocciden,171,0.0
pv_solarSurocciden,172,0.0
pv_solarSurocciden,173,0.0
pv_solarSurocciden,174,0.00011265070373203753
pv_solarSurocciden,175,0.04565214207562773
pv_solarSurocciden,176,0.18978571858999618
pv_solarSurocciden,177,0.3659126792801152
pv_solarSurocciden,178,0.5310884983963327
pv_solarSurocciden,179,0.657567727070919
pv_solarSurocciden,18,0.05033675768654051
pv_solarSurocciden,180,0.7238105628215484
pv_solarSurocciden,181,0.7201211077582043
pv_solarSurocciden,182,0.6491177549974576
pv_solarSurocciden,183,0.5227120969729792
pv_solarSurocciden,184,0.3620642680454869
pv_solarSurocciden,185,0.1971763013851279
pv_solarSurocciden,186,0.05434401379384465
pv_solarSurocciden,187,0.0001873969217133308
pv_solarSurocciden,188,0.0
pv_solarSurocciden,189,0.0
pv_solarSurocciden,19,0.00012422305808964677
pv_solarSurocciden,190,0.0
pv_solarSurocciden,191,0.0
pv_solarSurocciden,192,0.0
pv_solarSurocciden,2,0.0
pv_solarSurocciden,20,0.0
pv_solarSurocciden,21,0.0
pv_solarSurocciden,22,0.0
pv_solarSurocciden,23,0.0
pv_solarSurocciden,24,0.0
pv_solarSurocciden,25,0.0
pv_solarSurocciden,26,0.0
pv_solarSurocciden,27,0.0
pv_solarSurocciden,28,0.0
pv_solarSurocciden,29,0.0
pv_solarSurocciden,3,0.0
pv_solarSurocciden,30,0.00010616023869334305
pv_solarSurocciden,31,0.04602721186580674
pv_solarSurocciden,32,0.18485860842547774
pv_solarSurocciden,33,0.35746057275491355
pv_solarSurocciden,34,0.5199005862270398
pv_solarSurocciden,35,0.6466905630887114
pv_solarSurocciden,36,0.7157148208681731
pv_solarSurocciden,37,0.7152856185440611
pv_solarSurocciden,38,0.6471780661651463
pv_solarSurocciden,39,0.5226600260269051
pv_solarSurocciden,4,0.0
pv_solarSurocciden,40,0.36324292533592456
pv_solarSurocciden,41,0.19599005023321206
pv_solarSurocciden,42,0.049882992467805774
pv_solarSurocciden,43,0.00012385494242497694
pv_solarSurocciden,44,0.0
pv_solarSurocciden,45,0.0
pv_solarSurocciden,46,0.0
pv_solarSurocciden,47,0.0
pv_solarSurocciden,48,0.0
pv_solarSurocciden,49,0.0
pv_solarSurocciden,5,0.0
pv_solarSurocciden,50,0.0
pv_solarSurocciden,51,0.0
pv_solarSurocciden,52,0.0
pv_solarSurocciden,53,0.0
pv_solarSurocciden,54,0.00012276460781110438
pv_solarSurocciden,55,0.04704822792718797
pv_solarSurocciden,56,0.18409782672380617
pv_solarSurocciden,57,0.349806523960438
pv_solarSurocciden,58,0.5056849889770573
pv_solarSurocciden,59,0.6248329888618394
pv_solarSurocciden,6,0.00010839209075964148
pv_solarSurocciden,60,0.686236350662884
pv_solarSurocciden,61,0.6811530307304743
pv_solarSurocciden,62,0.613784531831959
pv_solarSurocciden,63,0.4945226160861688
pv_solarSurocciden,64,0.3440068216865349
pv_solarSurocciden,65,0.18930589611564078
pv_solarSurocciden,66,0.052252438591171714
pv_solarSurocciden,67,0.00033015285369333673
pv_solarSurocciden,68,0.0
pv_solarSurocciden,69,0.0
pv_solarSurocciden,7,0.046416222401532266
pv_solarSurocciden,70,0.0
pv_solarSurocciden,71,0.0
pv_solarSurocciden,72,0.0
pv_solarSurocciden,73,0.0
pv_solarSurocciden,74,0.0
pv_solarSurocciden,75,0.0
pv_solarSurocciden,76,0.0
pv_solarSurocciden,77,0.0
pv_solarSurocciden,78,0.00012154425421226197
pv_solarSurocciden,79,0.046749333843645595
pv_solarSurocciden,8,0.1867188883494634
pv_solarSurocciden,80,0.18303386137661284
pv_solarSurocciden,81,0.3477749908118783
pv_solarSurocciden,82,0.5029584299768298
pv_solarSurocciden,83,0.622206762999848
pv_solarSurocciden,84,0.6846994836583272
pv_solarSurocciden,85,0.6808323607576557
pv_solarSurocciden,86,0.6141765963911084
pv_solarSurocciden,87,0.49536909724923284
pv_solarSurocciden,88,0.3452089206061097
pv_solarSurocciden,89,0.19036163445953036
pv_solarSurocciden,9,0.36079375330055835
pv_solarSurocciden,90,0.05286476241147233
pv_solarSurocciden,91,0.0003442686058187077
pv_solarSurocciden,92,0.0
pv_solarSurocciden,93,0.0
pv_solarSurocciden,94,0.0
pv_solarSurocciden,95,0.0
pv_solarSurocciden,96,0.0
pv_solarSurocciden,97,0.0
pv_solarSurocciden,98,0.0
pv_solarSurocciden,99,0.0
